name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26083495713,103.789996716,0.514444,0.98294,1.99491,114.538,0.261799387799,14.9963,2023-06-02 07:47:31,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25989470424,103.790586188,0.720222,1.38232,1.63188,93.2245,4.93928178314,282.997,123.3905316612718
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.2608234699,103.790021992,0.514444,0.98294,1.99491,114.538,0.261799387799,14.9963,2023-06-02 07:47:41,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25989588838,103.790640486,0.771667,1.49689,1.58999,90.7441,4.93928178314,282.997,123.95901653623608
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26078962524,103.790094034,0.565889,1.08751,1.98968,114.274,0.209439510239,11.9971,2023-06-02 07:47:51,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25989660769,103.790692432,0.771667,1.49676,1.57254,90.0,4.92182849062,281.997,119.52225062258934
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26077885441,103.790116194,0.565889,1.07967,1.98444,113.334,0.174532925199,9.99756,2023-06-02 07:48:01,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25990413865,103.790801594,0.823111,1.59407,1.52891,89.3013,4.88692190558,279.998,123.5552046529914
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26074614515,103.790187301,0.565889,1.08751,1.99317,114.274,0.13962634016,7.99805,2023-06-02 07:48:11,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25989738501,103.790842726,0.823111,1.59502,1.52891,92.0953,4.88692190558,279.998,119.2312396134887
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26073286957,103.790215415,0.565889,1.08751,1.99317,114.274,0.12217304764,6.99829,2023-06-02 07:48:21,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25988333892,103.79094643,0.823111,1.48764,1.61443,96.7536,4.85201532054,277.998,124.60912181128941
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26071818433,103.790247882,0.565889,1.08751,1.99317,114.274,0.12217304764,6.99829,2023-06-02 07:48:31,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25987844282,103.790993217,0.720222,1.49006,1.64585,97.4959,4.8171087355,275.999,124.83686212014007
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26069101223,103.790305998,0.565889,0.878394,1.98793,114.864,0.0872664625997,4.99878,2023-06-02 07:48:41,False,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25989156164,103.79103759,0.720222,1.38355,1.48877,85.9717,4.78220215046,273.999,120.48570293181311
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26066365838,103.790333705,0.463,0.879684,2.34921,135.0,0.0523598775598,2.99927,2023-06-02 07:48:51,True,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25989735038,103.791091357,0.463,0.895013,1.51844,87.5104,4.8171087355,275.999,119.81153063525362
CMA CGM MOZART,9HA5345 ,9280615,MT,,CS,65247,215878000,1.26064307827,103.79035444,0.463,0.879684,2.34921,135.0,0.0523598775598,2.99927,2023-06-02 07:49:01,True,PSA VALKYRIE,9V6483  ,9869617,SG,,TU,496,563106100,1.25987062887,103.791109311,0.360111,0.680346,2.2061,126.87,5.04400153826,288.995,120.08190586336575
