name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25745144033,103.780701141,1.69767,3.28648,3.89557,223.322,5.28834763354,302.997,2023-06-03 07:30:46,False,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25692557718,103.780976132,0.257222,0.487514,2.66861,94.5739,0.558505360638,31.9977,65.9823331160829
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25756996677,103.780794004,0.102889,0.194384,0.66148,36.8699,5.28834763354,302.997,2023-06-03 07:30:56,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25688598337,103.78096609,0.257222,0.478123,2.66861,153.435,0.558505360638,31.9977,78.42456280714295
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25757023386,103.780791697,0.0514444,0.0801468,0.312414,14.0362,5.28834763354,302.997,2023-06-03 07:31:06,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25687914052,103.780988891,0.257222,0.388769,2.66861,126.87,0.558505360638,31.9977,79.91169898441322
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25758769412,103.78079224,0.0514444,0.0801468,0.371755,14.0362,5.28834763354,302.997,2023-06-03 07:31:16,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25684028356,103.780914908,0.565889,1.09011,4.01949,230.064,0.558505360638,31.9977,84.21962318881344
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25758874674,103.780792135,0.0514444,0.0971922,6.25875,0.0,5.28834763354,302.997,2023-06-03 07:31:26,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25681739994,103.780887523,0.565889,1.09011,4.01949,230.064,0.558505360638,31.9977,86.42288139442181
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25759207414,103.780794465,0.0514444,0.0869314,5.78926,333.435,5.28834763354,302.997,2023-06-03 07:31:36,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.2567509958,103.780853141,0.308667,0.576965,3.7193,212.619,0.506145483078,28.9984,93.75084165059637
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25759847221,103.780797,0.0514444,0.0971922,6.23955,0.0,5.27089434102,301.998,2023-06-03 07:31:46,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25675967,103.780867711,0.102889,0.195354,3.00895,174.289,0.645771823238,36.9965,93.6012173989335
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25759002577,103.780795561,0.0,0.0,6.11389,0.0,5.27089434102,301.998,2023-06-03 07:31:56,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25675321406,103.780868567,0.102889,0.195354,3.00895,174.289,0.645771823238,36.9965,93.40249063458498
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25760169238,103.780793894,0.0,0.0,0.682424,0.0,5.28834763354,302.997,2023-06-03 07:32:06,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25672801382,103.780821926,0.308667,0.59502,4.03346,231.633,0.680678408278,38.996,97.19859124337832
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25759669241,103.780788893,0.0,0.0,0.682424,0.0,5.28834763354,302.997,2023-06-03 07:32:16,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.2567157429,103.780806816,0.308667,0.59502,4.03346,231.633,0.680678408278,38.996,97.97737763093309
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25759169253,103.780787225,0.0,0.0,0.682424,0.0,5.28834763354,302.997,2023-06-03 07:32:26,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.2569161351,103.7809383,1.08033,2.09187,0.584685,33.2471,0.575958653158,32.9974,76.97311752436994
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25758812994,103.780783373,0.0514444,0.0869314,3.69486,206.565,5.28834763354,302.997,2023-06-03 07:32:36,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25701369897,103.780989348,1.08033,2.48097,0.584685,29.5778,0.575958653158,32.9974,67.8540756145767
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25759169248,103.780785558,0.0,0.0,2.87456,0.0,5.28834763354,302.997,2023-06-03 07:32:46,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25709478721,103.781035773,1.28611,2.48097,0.516617,29.5778,0.575958653158,32.9974,61.859992160867115
CMA CGM CORAL,9HA4979 ,9350393,MT,,CS,49810,215141000.0,1.25759024847,103.780784391,0.0514444,0.0824703,3.82402,225.0,5.28834763354,302.997,2023-06-03 07:32:56,True,PSA SHURI,9V8666  ,9951604,SG,,TU,348,563185100,1.25713915589,103.781055033,1.28611,2.07773,0.516617,26.0856,0.575958653158,32.9974,58.49068112732387
