name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26946502577,103.784348891,0.0,0.0,2.75587,0.0,0.541052068118,30.9979,2023-06-01 13:08:38,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.26990956875,103.782692234,5.65889,10.9761,0.558505,31.9731,0.575958653158,32.9974,190.68498059093395
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26946502577,103.784348891,0.0,0.0,2.75587,0.0,0.541052068118,30.9979,2023-06-01 13:08:48,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27013152876,103.782911022,5.65889,10.9933,0.621337,35.573,0.610865238198,34.9969,176.1896929709266
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26946502577,103.784348891,0.0,0.0,2.75587,0.0,0.541052068118,30.9979,2023-06-01 13:08:58,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2704634561,103.783148094,5.65889,10.9933,0.621337,35.573,0.610865238198,34.9969,173.62325926987378
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26946502577,103.784348891,0.0,0.0,2.75587,0.0,0.541052068118,30.9979,2023-06-01 13:09:08,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27107171373,103.78369024,5.60744,10.8762,0.694641,39.7793,0.733038285838,41.9952,193.0778838522815
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26936502576,103.78441556,0.0,0.0,2.84489,0.0,0.558505360638,31.9977,2023-06-01 13:43:59,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2709886823,103.78487249,3.39533,6.70995,3.81704,219.593,3.64773813667,208.998,187.55202470346046
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26936502576,103.78441556,0.0,0.0,2.84489,0.0,0.558505360638,31.9977,2023-06-01 13:44:19,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27100233888,103.785113664,1.23467,2.48971,3.45924,199.142,3.17649923863,182.0,197.91147569783766
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26936502576,103.78441556,0.0,0.0,2.84489,0.0,0.558505360638,31.9977,2023-06-01 13:44:29,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27087326042,103.785055701,1.23467,2.58911,3.45924,200.204,3.17649923863,182.0,182.18164539377798
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26954335903,103.784352228,0.0,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:45:49,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2711342641,103.785125019,0.102889,0.194384,3.81704,216.87,2.33874119767,133.995,196.6576303939889
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26954335903,103.784352228,0.0,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:45:59,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27112337138,103.78511635,0.102889,0.194384,3.81704,216.87,2.33874119767,133.995,195.14739663851395
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26951502575,103.784368892,0.0,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:46:09,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27110891059,103.785126999,0.102889,0.194384,3.22362,180.0,2.19911485751,125.997,196.24920598263546
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26951502575,103.784368892,0.0514444,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:46:19,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27110241901,103.785126468,0.102889,0.194384,3.22362,180.0,2.19911485751,125.997,195.57214211308752
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26954169251,103.784370558,0.0,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:46:29,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27109278552,103.785124213,0.102889,0.194384,3.084,180.0,2.12930168743,121.998,191.74617145951498
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26952002589,103.784337228,0.0,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:46:39,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27108628293,103.785124586,0.102889,0.194384,3.084,180.0,2.12930168743,121.998,194.91773063343035
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26952002589,103.784337228,0.0,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:46:49,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27109835901,103.785118891,0.102889,0.0,3.084,0.0,2.12930168743,121.998,195.8367179762496
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26948502573,103.784340559,0.0514444,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:46:59,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.27109835901,103.785118891,0.0,0.0,3.084,0.0,2.07694180987,118.998,199.17079462079465
OOCL JAPAN,VRQX5   ,9776195,HK,,CS,210890,477100400,1.26948502573,103.784340559,0.0514444,0.0,6.28319,0.0,0.558505360638,31.9977,2023-06-01 13:47:09,True,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2711024301,103.785117281,0.0514444,0.0971922,3.084,180.0,2.07694180987,118.998,199.50109780138982
