name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.2777366924,103.777928893,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:42:11,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27632551993,103.778205763,5.60744,10.8896,5.39481,309.059,5.30580092606,303.997,159.90536663601804
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27774002544,103.777935561,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:42:21,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27653003796,103.777872733,5.50456,10.6973,5.33547,305.683,5.41052068118,309.996,134.72563332155
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27776335882,103.777977228,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:42:31,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27700746795,103.777337994,5.35022,10.3909,5.40878,309.915,5.53269372882,317.0,110.06545681791134
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27776335882,103.777977228,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:42:41,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27723689185,103.777220884,5.093,9.88691,5.52571,316.673,5.61996019142,321.998,102.452677052312
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27774669296,103.77796056,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:42:51,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27762379567,103.776988232,3.75544,7.29201,5.66708,324.658,5.67232006898,324.998,108.9514776349462
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27774669296,103.77796056,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:43:01,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27781782492,103.776851735,3.75544,7.29201,5.66708,324.658,5.67232006898,324.998,123.51855784390548
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27773502589,103.77794556,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:43:11,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27796229532,103.776759051,2.93233,5.68255,5.68628,325.875,5.8643062867,335.995,134.3000366185947
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27773502589,103.77794556,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:43:21,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27810842752,103.776716121,1.33756,2.58363,5.85558,335.556,6.17846555206,353.996,142.84100566831694
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27774002572,103.77794556,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:43:31,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27818539683,103.776681287,1.33756,2.58363,5.85558,335.556,6.17846555206,353.996,149.01558094134438
BAY BRIDGE,3FCS5   ,9463267,PA,,CS,44234,354120000,1.27773335949,103.777927225,0.0,0.0,3.27598,0.0,2.11184839491,120.998,2023-06-01 23:43:41,True,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800,1.27820664212,103.776666405,0.720222,1.39158,5.84336,335.225,0.261799387799,14.9963,149.7161455121315
