name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.25995505737,103.778538113,0.565889,1.08803,1.23744,71.2413,0.575958653158,32.9974,2023-06-03 23:08:05,False,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26014409627,103.778339343,0.514444,0.99117,0.841249,48.1798,8.91863247769,0.0,30.497854180122822
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.2599853273,103.778593774,0.565889,1.09011,1.01578,58.861,0.575958653158,32.9974,2023-06-03 23:08:15,False,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26016890468,103.778366908,0.514444,0.99117,0.841249,48.1798,8.91863247769,0.0,32.4460521288222
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.25999772108,103.778620015,0.565889,1.08664,0.757473,42.8253,0.558505360638,31.9977,2023-06-03 23:08:25,False,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26022699854,103.778392296,0.463,0.89438,0.829031,47.6425,8.91863247769,0.0,35.92801138767705
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26001242101,103.778665191,0.463,0.975996,0.954695,45.8069,0.541052068118,30.9979,2023-06-03 23:08:35,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26018496957,103.778448929,0.360111,0.696808,1.04022,59.8586,8.91863247769,0.0,30.758944771215194
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26001680224,103.778671118,0.463,0.879039,0.954695,54.9042,0.541052068118,30.9979,2023-06-03 23:08:45,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26019650595,103.778468466,0.360111,0.696808,1.04022,59.8586,8.91863247769,0.0,30.113383655928537
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26002038948,103.77874852,0.411556,0.791266,1.09083,62.1759,0.541052068118,30.9979,2023-06-03 23:08:55,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.2601973595,103.778515235,0.154333,0.485961,1.03673,73.7398,8.91863247769,0.0,32.55447923290427
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26003238884,103.778783772,0.411556,0.78069,1.2322,71.1139,0.541052068118,30.9979,2023-06-03 23:09:05,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26020617425,103.778482022,0.154333,0.287005,1.03673,61.6992,8.91863247769,0.0,38.71282882762384
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26006255661,103.778798104,0.411556,0.794126,1.1973,68.459,0.558505360638,31.9977,2023-06-03 23:09:15,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26022296079,103.778491731,0.154333,0.485961,0.92677,90.0,8.91863247769,0.0,38.44652334390709
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26006647083,103.778822897,0.411556,0.787197,1.19904,69.7751,0.558505360638,31.9977,2023-06-03 23:09:25,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26022327781,103.778478139,0.257222,0.485961,1.57952,90.0,8.91863247769,0.0,42.105897104184066
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26010195407,103.778833597,0.360111,0.687253,1.07861,61.2602,0.558505360638,31.9977,2023-06-03 23:09:35,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26022313584,103.778494315,0.257222,0.485961,1.57952,90.0,8.91863247769,0.0,40.05203935320839
CTP FORTUNE,PNIF    ,9181730,ID,,CS,14855,525015658.0,1.26014034019,103.778844832,0.360111,0.695994,0.942478,54.0903,0.558505360638,31.9977,2023-06-03 23:09:45,True,PSA POLARIS,9V5829  ,9830197,SG,,TU,333,563066530,1.26030799634,103.778520317,0.257222,0.886529,1.23569,37.875,8.91863247769,0.0,40.607868215092225
