name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27232446064,103.762831194,0.514444,0.996114,3.4383,197.021,1.95476876223,111.995,2023-07-22 06:03:17,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27229331651,103.762821736,0.514444,0.996114,3.4383,197.021,1.95476876223,111.995,2023-07-22 06:03:27,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27213999759,103.762825786,0.514444,0.996114,3.4383,197.021,1.93731546971,110.995,2023-07-22 06:03:37,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27212175326,103.762655258,0.514444,0.985435,3.40339,194.859,1.91986217719,109.995,2023-07-22 06:03:47,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.2721371757,103.76265882,0.514444,1.08942,3.40339,195.524,1.91986217719,109.995,2023-07-22 06:03:57,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27194619092,103.762650868,0.565889,1.09478,3.4383,196.504,1.86750229963,106.996,2023-07-22 06:04:08,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27195172572,103.762653465,0.617333,1.19353,3.42085,196.074,1.83259571459,104.996,2023-07-22 06:04:17,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27196210585,103.762657826,0.617333,1.17871,3.38594,193.349,1.81514242207,103.997,2023-07-22 06:04:27,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27176940604,103.762649005,0.668778,1.29233,3.42085,195.709,1.78023583703,101.997,2023-07-22 06:04:37,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27178641055,103.762655594,0.668778,1.28235,3.38594,194.036,1.74532925199,99.9976,2023-07-22 06:04:47,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27159290097,103.762646203,0.771667,1.49524,3.42085,195.843,1.71042266695,97.998,2023-07-22 06:04:57,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27160457576,103.762642289,0.823111,1.58825,3.52557,201.541,1.67551608191,95.9985,2023-07-22 06:05:08,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27157971549,103.762458406,0.874556,1.58217,3.64774,206.25,1.58824961931,90.9998,2023-07-22 06:05:17,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27142393351,103.762458657,0.874556,1.6879,3.64774,208.926,1.58824961931,90.9998,2023-07-22 06:05:27,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27143475413,103.762463123,0.874556,1.79382,3.64774,209.899,1.58824961931,90.9998,2023-07-22 06:05:37,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.2712328514,103.762445203,0.977444,1.88803,3.64774,208.94,1.50098315672,85.9955,2023-07-22 06:05:47,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27125572052,103.762292873,1.08033,2.08681,3.63028,207.759,1.43116998664,81.9965,2023-07-22 06:05:57,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27106813768,103.762279524,1.13178,2.17502,3.64774,208.856,1.36135681656,77.9974,2023-07-22 06:06:08,False
MSC AMEERA III,A8PA8   ,9346017,LR,,CS,36007,636022078,1.27108152931,103.76228886,1.18322,2.28689,3.63028,207.872,1.308996939,74.9982,2023-07-22 06:06:17,False
