name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386067,lon_tug_9386067,sog_tug_9386067,heading_tug_9386067,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:43:18,True,1.2909650261,103.760533897,0.0,0.0,1.29072835867,103.760705558,0.0,0.0,1.29031335806,103.760765557,0.0,278.998,1.28683322768,103.765167214,0.102889,0.0,1.29089407261,103.760414966,0.0514444,9.99756,1.2872109556,103.755120451,6.482,57.9968,1.29082502526,103.760565562,0.0,28.9984,1.28249388512,103.763209044,1.44044,217.996,1.29071066697,103.760341448,0.102889,290.995,1.29080578183,103.760400754,0.0514444,290.995
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:43:28,True,1.29096669349,103.760545559,0.0,0.0,1.29072335989,103.760703891,0.0,0.0,1.2903037688,103.760757985,0.0514444,278.998,1.28684656839,103.76518092,0.102889,0.0,1.29090737336,103.760421801,0.0514444,9.99756,1.28766297777,103.755931033,6.482,57.9968,1.29081002501,103.760575557,0.0,28.9984,1.28240598781,103.763143631,0.874556,217.996,1.29069418749,103.760353347,0.102889,290.995,1.29080381048,103.760409862,0.0514444,288.995
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:43:38,True,1.29097002548,103.760552228,0.0,0.0,1.29071835883,103.760700557,0.0,0.0,1.29030468706,103.760751167,0.0514444,278.998,1.28684632135,103.765188317,0.102889,0.0,1.29091083321,103.76042317,0.0,9.99756,1.28787374324,103.756280754,6.43056,57.9968,1.29081002501,103.760575557,0.0,28.9984,1.28241100254,103.76315954,0.411556,214.997,1.29068754859,103.760362219,0.102889,285.996,1.29080184112,103.760412898,0.0514444,287.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:43:48,True,1.29097169228,103.760547226,0.0,0.0,1.29072169303,103.760707226,0.0,0.0,1.29031060637,103.760747683,0.0514444,279.998,1.28684312663,103.765192397,0.102889,0.0,1.29089002581,103.76042389,0.0,9.99756,1.28813692638,103.756736823,6.43056,57.9968,1.29081002531,103.760583893,0.0,29.9982,1.28242359827,103.763178774,0.102889,208.998,1.29068927075,103.760361701,0.102889,282.997,1.2908148726,103.760422611,0.0514444,286.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:43:58,True,1.29098002485,103.760543891,0.0,0.0,1.29071502511,103.760707226,0.0,0.0,1.29031664312,103.760756396,0.0514444,279.998,1.28685443415,103.765215273,0.102889,0.0,1.29089336006,103.760432226,0.0,9.99756,1.28856784568,103.75751171,6.482,59.9963,1.29083002638,103.760570563,0.0,29.9982,1.28241864572,103.763173246,0.102889,208.998,1.29068835467,103.760367747,0.0514444,279.998,1.29081759934,103.760421427,0.0514444,286.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:44:08,True,1.29098002485,103.760543891,0.0,0.0,1.29072002587,103.760702224,0.0,0.0,1.290328021,103.760769497,0.0514444,279.998,1.28685550962,103.765221661,0.102889,0.0,1.29089336006,103.760432226,0.0,9.99756,1.28875403492,103.757870391,6.482,59.9963,1.29083002638,103.760570563,0.0,29.9982,1.28243669263,103.763187224,0.0,208.998,1.29069592565,103.760368361,0.0514444,277.998,1.29082169273,103.760418891,0.0,285.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:44:18,True,1.29098169171,103.760540557,0.0,0.0,1.29071835848,103.760690562,0.0,0.0,1.29032606465,103.760765934,0.0514444,279.998,1.28687004161,103.765205471,0.102889,0.0,1.29088335813,103.760430559,0.0,9.99756,1.28892498625,103.758200906,6.12189,61.9958,1.29084169297,103.760568895,0.0,29.9982,1.28243217091,103.763190233,0.0514444,210.998,1.29068486842,103.760369327,0.0514444,276.998,1.29081987342,103.760419277,0.0514444,285.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:44:28,True,1.29098002491,103.760545558,0.0,0.0,1.29071835848,103.760690562,0.0,0.0,1.29031917819,103.760767066,0.0514444,279.998,1.28689977247,103.765176074,0.102889,0.0,1.29085669314,103.760432227,0.0,9.99756,1.28929603143,103.758870981,5.35022,60.9961,1.29081002537,103.76058556,0.0,29.9982,1.28242569836,103.763189286,0.0514444,209.998,1.29066169326,103.760345556,0.0,277.998,1.29081502253,103.760416618,0.0514444,285.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:44:38,True,1.29097836014,103.760545558,0.0,0.0,1.29071002603,103.760697223,0.0,0.0,1.29032468686,103.760764495,0.0514444,279.998,1.28690586962,103.76514251,0.154333,0.0,1.29086502619,103.76044223,0.0,9.99756,1.28940845126,103.759094436,4.99011,60.9961,1.29081002537,103.76058556,0.0,29.9982,1.2824216929,103.763180555,0.0,207.999,1.29066502669,103.76033056,0.0,277.998,1.29081517486,103.760416232,0.0514444,285.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28983836006,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:44:48,True,1.29098169207,103.76055056,0.0,0.0,1.29070669254,103.760710561,0.0,0.0,1.29032318785,103.76076919,0.0514444,280.997,1.28691561761,103.765143177,0.154333,0.0,1.29086502619,103.76044223,0.0,9.99756,1.28958689056,103.759393106,4.52711,59.9963,1.2908133595,103.760590561,0.0,29.9982,1.28242620139,103.763178045,0.0514444,206.999,1.29066047621,103.760331964,0.0514444,277.998,1.2908150247,103.760415556,0.0,286.996
