name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.21081544618,103.607158404,6.58489,12.6873,1.71042,97.5714,1.74532925199,99.9976,2023-07-27 01:14:40,False,1.27298797184,103.786167848,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.21063209451,103.608107345,6.79067,13.0511,1.74533,99.6026,1.74532925199,99.9976,2023-07-27 01:14:50,False,1.27297754583,103.786159311,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.21054549018,103.608582806,6.79067,13.0735,1.74533,99.6724,1.74532925199,99.9976,2023-07-27 01:15:00,False,1.27297463851,103.78615785,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.21037439214,103.609386704,6.89356,13.2712,1.76104,100.635,1.76278254451,100.997,2023-07-27 01:15:10,False,1.27297671492,103.786152225,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.2102914222,103.609817327,6.99644,13.3321,1.76802,100.671,1.74532925199,99.9976,2023-07-27 01:15:20,False,1.27298294904,103.786154515,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.2101743476,103.610382379,6.99644,13.5677,1.76802,101.068,1.74532925199,99.9976,2023-07-27 01:15:30,False,1.27298004228,103.786153059,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.2100321564,103.611153826,7.09933,13.7703,1.75929,100.739,1.74532925199,99.9976,2023-07-27 01:15:40,False,1.27299294906,103.786146183,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20994774739,103.611593329,7.09933,13.7703,1.75929,100.739,1.74532925199,99.9976,2023-07-27 01:15:50,False,1.2729900423,103.786144727,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20975283483,103.612557942,7.09933,13.9717,1.75929,101.232,1.74532925199,99.9976,2023-07-27 01:16:00,False,1.27300753403,103.786145977,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20966271197,103.61300271,7.25367,13.9717,1.76802,101.232,1.74532925199,99.9976,2023-07-27 01:16:10,False,1.27300421217,103.78614431,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20958246301,103.613399675,7.25367,14.0596,1.76278,100.999,1.74532925199,99.9976,2023-07-27 01:16:20,False,1.2730017205,103.786143059,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20938647341,103.614377046,7.30511,14.2653,1.76802,101.157,1.74532925199,99.9976,2023-07-27 01:16:30,False,1.27302087879,103.786149307,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20928612491,103.614891835,7.35656,14.2769,1.76278,100.989,1.74532925199,99.9976,2023-07-27 01:16:40,False,1.27301797147,103.786147846,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20912055243,103.61568429,7.408,14.3758,1.76976,101.386,1.74532925199,99.9976,2023-07-27 01:16:50,False,1.27301213006,103.786155765,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20903095128,103.616142922,7.408,14.3835,1.76976,101.143,1.74532925199,99.9976,2023-07-27 01:17:00,False,1.2730092233,103.786154308,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20890949164,103.616722768,7.45944,14.3796,1.76802,101.462,1.74532925199,99.9976,2023-07-27 01:17:10,False,1.27300670358,103.786157226,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20871716895,103.617633434,7.45944,14.4104,1.77325,101.674,1.74532925199,99.9976,2023-07-27 01:17:20,False,1.27301003153,103.786159727,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20862413695,103.618098858,7.45944,14.5359,1.77325,101.415,1.74532925199,99.9976,2023-07-27 01:17:30,False,1.27300670912,103.78615806,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20843710657,103.619040709,7.51089,14.6161,1.76627,101.041,1.74532925199,99.9976,2023-07-27 01:17:40,False,1.27300420053,103.786164307,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20836095081,103.619445955,7.56233,14.6469,1.76453,100.863,1.74532925199,99.9976,2023-07-27 01:17:50,False,1.27300129376,103.786162846,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20816777788,103.620391983,7.56233,14.7609,1.76627,101.162,1.74532925199,99.9976,2023-07-27 01:18:00,False,1.272998387,103.78616139,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20805914998,103.62092427,7.56233,14.7684,1.76802,101.31,1.74532925199,99.9976,2023-07-27 01:18:10,False,1.27300254568,103.786185977,0.0514444,105.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20794772287,103.621462751,7.56233,14.7684,1.76802,101.31,1.74532925199,99.9976,2023-07-27 01:18:20,False,1.27299922327,103.78618431,0.0514444,105.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20776729752,103.622407461,7.61378,14.8488,1.76104,100.942,1.74532925199,99.9976,2023-07-27 01:18:30,False,1.2729963,103.786185349,0.0514444,104.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20764273843,103.623010033,7.61378,14.8485,1.76104,101.325,1.74532925199,99.9976,2023-07-27 01:18:40,False,1.27299669813,103.786191391,0.0514444,105.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20754985628,103.623483915,7.61378,14.8371,1.76453,101.104,1.74532925199,99.9976,2023-07-27 01:18:50,False,1.27299379082,103.78618993,0.0514444,105.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20737486972,103.62436701,7.66522,14.921,1.76627,101.193,1.74532925199,99.9976,2023-07-27 01:19:00,False,1.27299836478,103.786178058,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20727996908,103.624838435,7.66522,14.9019,1.76627,101.207,1.74532925199,99.9976,2023-07-27 01:19:10,False,1.27299545747,103.786176597,0.0514444,106.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20712292722,103.625659932,7.66522,14.887,1.76104,100.914,1.74532925199,99.9976,2023-07-27 01:19:20,False,1.27298961606,103.786184516,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20701826872,103.6262008,7.66522,14.9061,1.76104,100.9,1.74532925199,99.9976,2023-07-27 01:19:30,False,1.27298712439,103.786183266,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20679380598,103.627292626,7.71667,14.9363,1.76278,101.105,1.74532925199,99.9976,2023-07-27 01:19:40,False,1.27298380253,103.786181599,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20670006188,103.627765753,7.71667,14.9288,1.75929,100.959,1.74532925199,99.9976,2023-07-27 01:19:50,False,1.27298962744,103.78617618,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20662122045,103.628177634,7.71667,14.9406,1.7558,100.798,1.74532925199,99.9976,2023-07-27 01:20:00,False,1.27298672068,103.786174723,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20642374005,103.629138753,7.71667,15.001,1.76278,101.208,1.74532925199,99.9976,2023-07-27 01:20:10,False,1.27298502558,103.786153892,0.0,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20632718802,103.629622779,7.71667,15.0354,1.76104,101.107,1.74532925199,99.9976,2023-07-27 01:20:20,False,1.27298502558,103.786153892,0.0,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20614831607,103.630647705,7.76811,15.0779,1.76453,100.774,1.74532925199,99.9976,2023-07-27 01:20:30,False,1.27298546347,103.786160763,0.0514444,107.996
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20605197523,103.631125711,7.76811,15.0661,1.76104,100.933,1.74532925199,99.9976,2023-07-27 01:20:40,False,1.27299836491,103.786183059,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20594666719,103.631675861,7.76811,15.0815,1.75929,100.846,1.74532925199,99.9976,2023-07-27 01:20:50,False,1.27299545759,103.786181598,0.0514444,108.995
CAT LAI EXPRESS,9V5893  ,9555230,SG,,CS,18848,563177100,1.20576779243,103.632566257,7.76811,15.0661,1.76104,100.933,1.74532925199,99.9976,2023-07-27 01:21:00,False,1.27299128244,103.786182849,0.0514444,108.995
