name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9382528,lon_tug_9382528,sog_tug_9382528,heading_tug_9382528,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21772416347,103.694406393,3.13811,6.02905,0.671952,38.7175,0.767944870878,43.9948,2023-07-23 19:40:24,False,1.28933502482,103.729087222,0.0514444,0.0,1.28989460841,103.728034746,0.102889,192.997
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21784069483,103.694517104,3.18956,6.12512,0.698132,40.1082,0.785398163397,45.0,2023-07-23 19:40:34,False,1.28934335875,103.729067224,0.154333,0.0,1.28989752479,103.728028964,0.102889,191.997
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21800120297,103.694695955,3.18956,6.3169,0.698132,42.1314,0.785398163397,45.0,2023-07-23 19:40:44,False,1.28935677342,103.72905393,0.205778,0.0,1.28990897243,103.728020496,0.102889,190.997
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21836527159,103.695019364,3.34389,6.40897,0.755728,43.0335,0.785398163397,45.0,2023-07-23 19:40:54,False,1.28934835905,103.729053895,0.102889,0.0,1.28991125076,103.728015432,0.102889,190.997
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.2185142572,103.695170629,3.39533,6.50154,0.785398,44.6366,0.785398163397,45.0,2023-07-23 19:41:04,False,1.28935502475,103.729053895,0.102889,0.0,1.28991429073,103.728008684,0.102889,190.997
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21871361674,103.695365921,3.39533,6.59763,0.785398,45.0,0.785398163397,45.0,2023-07-23 19:41:14,False,1.28935502475,103.729053895,0.102889,0.0,1.28993079235,103.728001269,0.102889,189.998
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21902016391,103.695675768,3.49822,6.72146,0.781908,44.6485,0.785398163397,45.0,2023-07-23 19:41:24,False,1.28935502475,103.729053895,0.102889,0.0,1.28993309717,103.727996215,0.102889,186.998
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.2191873444,103.695856234,3.60111,6.9141,0.799361,45.5695,0.785398163397,45.0,2023-07-23 19:41:34,False,1.289366692,103.729020559,0.0,0.0,1.28994260594,103.727981157,0.102889,186.998
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21952403411,103.696168273,3.60111,6.94138,0.794125,45.3404,0.785398163397,45.0,2023-07-23 19:41:44,False,1.28936335804,103.729020559,0.0,0.0,1.28993910407,103.727978866,0.0514444,185.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.21966373766,103.696320416,3.60111,7.02374,0.794125,45.1121,0.785398163397,45.0,2023-07-23 19:41:54,False,1.28936335804,103.729020559,0.0514444,0.0,1.28994152589,103.727973356,0.0514444,185.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.2200333859,103.696688908,3.60111,7.14748,0.794125,45.2204,0.785398163397,45.0,2023-07-23 19:42:04,False,1.28936502502,103.729020559,0.0514444,0.0,1.28993747848,103.727967214,0.0514444,183.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.2202251024,103.696899031,3.60111,7.2299,0.794125,45.0,0.785398163397,45.0,2023-07-23 19:42:14,False,1.28936502502,103.729020559,0.0,0.0,1.28993885608,103.727964283,0.0514444,183.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.22036243068,103.697059615,3.80689,7.34032,0.79587,45.6437,0.785398163397,45.0,2023-07-23 19:42:24,False,1.28936502502,103.729020559,0.0,0.0,1.28993642312,103.727967635,0.0514444,182.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.22069837086,103.697393941,3.85833,7.4367,0.797615,45.7413,0.785398163397,45.0,2023-07-23 19:42:34,False,1.28936502502,103.729020559,0.0,0.0,1.28993781838,103.727964713,0.0514444,182.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.22091541246,103.69761038,3.85833,7.43639,0.794125,45.5295,0.785398163397,45.0,2023-07-23 19:42:44,False,1.28936502502,103.729020559,0.0,0.0,1.28993921585,103.727961791,0.0514444,182.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.22122006629,103.697942252,3.90978,7.54615,0.788889,45.3131,0.785398163397,45.0,2023-07-23 19:42:54,False,1.28938502654,103.729020558,0.0514444,0.0,1.28994201079,103.727955938,0.0514444,182.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.2213804108,103.69811977,3.96122,7.62852,0.783653,45.1032,0.785398163397,45.0,2023-07-23 19:43:04,False,1.28938502654,103.729020558,0.0514444,0.0,1.28994340606,103.727953016,0.0514444,182.999
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.22172024237,103.698474366,3.96122,7.62862,0.790634,45.3097,0.785398163397,45.0,2023-07-23 19:43:14,False,1.28938502654,103.729020558,0.0514444,0.0,1.28991948416,103.727971382,0.0514444,186.998
