name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727340,lon_tug_9727340,sog_tug_9727340,heading_tug_9727340,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967335968,103.761967228,0.0,0.0,2.21657,0.0,2.09439510239,119.998,2023-06-17 08:41:37,True,1.29030760427,103.76114283,0.0514444,0.0,1.29105563656,103.760275151,0.0514444,254.998,1.29077557272,103.760390725,0.0514444,110.995,1.29094506628,103.760154001,0.102889,0.0,1.29131335969,103.760132227,0.0,0.0,1.29075157651,103.760313253,0.0514444,312.995,1.28093313505,103.770607333,0.0514444,31.9977,1.2907167598,103.760749108,0.0514444,0.0,1.29093835952,103.760490559,0.0,301.998,1.29150669331,103.759990559,0.0,218.996,1.29085899379,103.760494344,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969502657,103.761920563,0.0,0.0,2.77507,0.0,2.09439510239,119.998,2023-06-17 08:41:47,True,1.29029964898,103.761138356,0.0514444,0.0,1.29105169299,103.760268895,0.0,254.998,1.29077669219,103.760392226,0.0,110.995,1.29095181136,103.760150877,0.102889,0.0,1.29131096934,103.760155524,0.0514444,0.0,1.29075518847,103.760307865,0.0514444,312.995,1.28094011319,103.770607359,0.0514444,31.9977,1.29072202124,103.760748046,0.0514444,0.0,1.29093502574,103.760495561,0.0,301.998,1.2915104907,103.759984145,0.0,212.997,1.29085669306,103.760492229,0.0,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969502657,103.761920563,0.0,0.0,2.77507,0.0,2.09439510239,119.998,2023-06-17 08:41:57,True,1.29030265391,103.761137118,0.0514444,0.0,1.29105336009,103.760272229,0.0,254.998,1.29077669219,103.760392226,0.0,110.995,1.2909359205,103.760137786,0.0514444,0.0,1.29130970852,103.76015254,0.0514444,0.0,1.29075126551,103.760322107,0.0514444,310.995,1.28094336987,103.770607367,0.0514444,31.9977,1.29071427037,103.760780101,0.0514444,0.0,1.29093335924,103.76050889,0.0,301.998,1.29150628665,103.759979205,0.0514444,212.997,1.29085669306,103.760492229,0.0,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969502483,103.761933892,0.0,0.0,2.49582,0.0,2.09439510239,119.998,2023-06-17 08:42:07,True,1.29030564581,103.761141804,0.0514444,0.0,1.29104556142,103.760263902,0.0514444,254.998,1.29077081451,103.760386698,0.0514444,110.995,1.29094079737,103.760125878,0.102889,0.0,1.29129693829,103.760163202,0.102889,0.0,1.29076342462,103.760324967,0.102889,310.995,1.28094709132,103.770607376,0.0514444,31.9977,1.29071506922,103.760768369,0.102889,0.0,1.29092835824,103.760507223,0.0,301.998,1.29150665979,103.759979424,0.0514444,208.998,1.29086002481,103.760492229,0.0,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28968169167,103.76194723,0.0,0.0,2.51327,0.0,2.09439510239,119.998,2023-06-17 08:42:17,True,1.29030078398,103.761142023,0.0514444,0.0,1.29104236429,103.760262007,0.0514444,254.998,1.29076741878,103.760388207,0.0514444,110.995,1.29094729515,103.760122271,0.102889,0.0,1.29128086417,103.76014997,0.0514444,0.0,1.29076873028,103.760325739,0.0514444,310.995,1.28095407055,103.770607402,0.0514444,31.9977,1.29073730606,103.760731049,0.102889,0.0,1.29092335981,103.760515559,0.0,302.997,1.29150161013,103.759975072,0.0514444,206.999,1.29086200984,103.760495204,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967336014,103.761980557,0.0,0.0,3.21141,0.0,2.09439510239,119.998,2023-06-17 08:42:27,True,1.29029760896,103.761141304,0.0514444,0.0,1.29105260239,103.760261462,0.0514444,254.998,1.29076444918,103.760389532,0.0514444,110.995,1.29094615851,103.760134784,0.0514444,0.0,1.29129810574,103.760148013,0.0514444,0.0,1.29076467228,103.760330144,0.0514444,310.995,1.28138514688,103.770424207,2.05778,324.998,1.29072758557,103.760758602,0.102889,0.0,1.2909250269,103.760518894,0.0,302.997,1.29150047083,103.759974888,0.0514444,206.999,1.29086199445,103.76049702,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967336014,103.761980557,0.0,0.0,3.21141,0.0,2.09439510239,119.998,2023-06-17 08:42:37,True,1.29029131173,103.761134144,0.0514444,0.0,1.29106343948,103.760279056,0.0514444,254.998,1.29077458753,103.760377914,0.0514444,110.995,1.29095475852,103.760139338,0.0514444,0.0,1.29131669109,103.76012225,0.0514444,0.0,1.29075440314,103.760327144,0.0514444,311.995,1.28158310546,103.770240843,2.72656,316.0,1.29072167739,103.760764709,0.102889,0.0,1.29093335977,103.760523895,0.0,302.997,1.29150083727,103.759972703,0.0514444,205.999,1.29087006881,103.76049702,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.61283,0.0,2.09439510239,119.998,2023-06-17 08:42:47,True,1.29029101615,103.761142261,0.0514444,0.0,1.29106545754,103.760279679,0.0514444,254.998,1.29078002591,103.760385557,0.0,108.995,1.29095720924,103.760137206,0.0514444,0.0,1.29132502598,103.760122223,0.0,0.0,1.29074870642,103.760318939,0.0514444,310.995,1.28191736234,103.769885024,3.49822,311.995,1.29072745983,103.760761735,0.102889,0.0,1.2909383585,103.760523895,0.0,302.997,1.29150484683,103.759971992,0.0514444,205.999,1.29087002669,103.760492229,0.0,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.61283,0.0,2.09439510239,119.998,2023-06-17 08:42:57,True,1.29029760477,103.761147517,0.0514444,0.0,1.29106835878,103.760280556,0.0,254.998,1.29078002591,103.760385557,0.0,108.995,1.29093502651,103.760143893,0.0,0.0,1.29132502598,103.760122223,0.0,0.0,1.29074510744,103.760317062,0.0514444,310.995,1.28214266567,103.769587718,4.21844,306.996,1.29071543392,103.760779513,0.102889,0.0,1.2909383585,103.760523895,0.0,302.997,1.29149838863,103.759971158,0.0514444,204.0,1.29086720913,103.76048513,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965502627,103.762000555,0.0,0.0,3.92699,0.0,2.09439510239,119.998,2023-06-17 08:43:07,True,1.29029153252,103.761134249,0.0514444,0.0,1.29106883348,103.760280442,0.0514444,254.998,1.29078158728,103.760396121,0.0514444,108.995,1.29093502651,103.760143893,0.0,0.0,1.29130669231,103.760147223,0.0,0.0,1.29074316895,103.760318773,0.0514444,310.995,1.2824987542,103.769192052,4.21844,306.996,1.29073684477,103.760735726,0.102889,0.0,1.29093502633,103.760512224,0.0,302.997,1.29150332992,103.759970026,0.0514444,200.995,1.29086931113,103.760486929,0.0514444,304.997
