name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386081,lon_tug_9386081,sog_tug_9386081,heading_tug_9386081,lat_tug_9423085,lon_tug_9423085,sog_tug_9423085,heading_tug_9423085,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:11:49,True,1.28249335968,103.762662226,0.0,166.998,1.28153755936,103.749283749,1.90344,0.0,1.26943218654,103.776655044,0.720222,96.9983,1.27756063564,103.777366312,0.257222,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:11:59,True,1.28252002535,103.762680556,0.0,166.998,1.28132975211,103.749391757,1.69767,0.0,1.2693361788,103.776668248,0.720222,90.0,1.27754729572,103.777378259,0.257222,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:12:09,True,1.28251152468,103.762675142,0.0,166.998,1.2812301059,103.749431756,1.69767,0.0,1.2692940032,103.776671825,0.720222,88.9948,1.27755684208,103.777392601,0.205778,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:12:19,True,1.28250938402,103.762672703,0.0,166.998,1.28114102147,103.74947688,1.49189,0.0,1.26924195789,103.776674354,0.720222,88.9948,1.27760627782,103.777329242,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:12:29,True,1.28250693644,103.762669913,0.0,166.998,1.28105132341,103.749526461,1.389,0.0,1.26917654131,103.776673158,0.617333,90.9998,1.27761309016,103.777322283,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:12:39,True,1.28255008268,103.762707222,0.0514444,166.998,1.28088725087,103.749613179,1.23467,0.0,1.26915661098,103.776673751,0.463,95.9985,1.27757386561,103.777331401,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:12:49,True,1.28254782831,103.762704887,0.0514444,166.998,1.28082048389,103.749653528,1.23467,0.0,1.26911041879,103.776673326,0.360111,106.996,1.27758947289,103.777313649,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:12:59,True,1.28251115438,103.762661515,0.0514444,166.998,1.2806942786,103.749721222,1.08033,0.0,1.26907517853,103.776666869,0.463,107.996,1.27759646267,103.777334884,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:13:09,True,1.28253186911,103.762694455,0.0514444,166.998,1.2806346363,103.749754481,1.08033,0.0,1.26901669026,103.776650883,0.668778,106.996,1.27760118955,103.777325074,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:13:19,True,1.28252926149,103.762692516,0.0514444,166.998,1.28057211246,103.749782597,1.08033,0.0,1.26893294313,103.776611636,0.720222,105.996,1.27760748769,103.777326728,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:13:29,True,1.28252169233,103.762680556,0.0,166.998,1.28045822121,103.749834505,0.926,0.0,1.26889079028,103.776595347,0.720222,105.996,1.27762546859,103.777390129,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:13:39,True,1.28252169233,103.762680556,0.0,166.998,1.28040137554,103.74984752,0.926,0.0,1.26884752719,103.776581045,0.720222,107.996,1.27761209268,103.777417441,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:13:49,True,1.28252169233,103.762680556,0.0,166.998,1.28033732778,103.74986408,0.926,0.0,1.26873858499,103.776539491,0.977444,97.998,1.27762553132,103.777460985,0.205778,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:13:59,True,1.28250835901,103.762657224,0.0514444,166.998,1.2802926741,103.749873506,0.565889,0.0,1.26872012289,103.776485681,0.823111,90.0,1.27762560753,103.777462091,0.205778,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:14:09,True,1.28250833133,103.762654741,0.0514444,166.998,1.2802635751,103.749880448,0.463,0.0,1.26875086907,103.776266175,1.33756,102.997,1.27763862983,103.777461775,0.205778,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:14:19,True,1.28252502553,103.762690559,0.0,166.998,1.28024588219,103.749886679,0.308667,0.0,1.26878611228,103.776154305,1.33756,102.997,1.27767417311,103.777390062,0.205778,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:14:29,True,1.28252669192,103.762705564,0.0,166.998,1.28020092938,103.749897377,0.308667,0.0,1.26883192581,103.776044181,1.69767,122.997,1.27770039352,103.777360328,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:14:39,True,1.28252669192,103.762705564,0.0,166.998,1.28017898614,103.749901493,0.308667,0.0,1.26893413487,103.775900386,1.18322,145.997,1.27770853391,103.777352733,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:14:49,True,1.2825181292,103.762725887,0.0514444,166.998,1.28015814394,103.749915499,0.102889,0.0,1.26898364473,103.775838365,0.977444,145.997,1.27771502048,103.777381106,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:14:59,True,1.28251480365,103.762713514,0.0514444,166.998,1.28015803569,103.749913945,0.102889,0.0,1.26895233602,103.775824528,0.565889,153.995,1.27769606661,103.777342985,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:15:09,True,1.28250834868,103.762677784,0.0514444,166.998,1.28015300427,103.749896738,0.102889,0.0,1.26892289055,103.775783226,0.360111,151.996,1.27769302945,103.777337128,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:15:19,True,1.28250774115,103.762667649,0.0514444,166.998,1.28014654939,103.74989587,0.102889,0.0,1.26891144191,103.775767941,0.257222,147.997,1.27769218685,103.77732755,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:15:29,True,1.28250629818,103.762664753,0.0514444,166.998,1.28014324928,103.74988649,0.102889,0.0,1.26889833235,103.775752779,0.205778,140.999,1.27769596887,103.777322281,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:15:39,True,1.28251130349,103.762663603,0.0514444,166.998,1.28013426169,103.749879909,0.154333,0.0,1.26889341093,103.775744408,0.205778,140.999,1.27767446409,103.777296146,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:15:49,True,1.28258080939,103.762648535,0.771667,166.998,1.28013169247,103.749872222,0.154333,0.0,1.26889059006,103.775735773,0.154333,132.995,1.27766050634,103.777321514,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:15:59,True,1.28261375031,103.762612689,1.852,166.998,1.28013169247,103.749872222,0.154333,0.0,1.26888350546,103.775728236,0.154333,129.996,1.27766146746,103.77730675,0.205778,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:16:09,True,1.28296529205,103.762808293,0.617333,166.998,1.28013169247,103.749872222,0.0,0.0,1.26887885974,103.775729122,0.102889,127.996,1.27766741485,103.777357995,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:16:19,True,1.28292647718,103.762786568,0.771667,166.998,1.28013169247,103.749872222,0.0,0.0,1.26887308889,103.775722989,0.102889,127.996,1.27766975441,103.777367235,0.0514444,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:16:29,True,1.28290652932,103.762742265,0.771667,166.998,1.28013169247,103.749872222,0.0,0.0,1.26887433412,103.775726666,0.102889,125.997,1.27767301109,103.777367252,0.0514444,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:16:39,True,1.28272565037,103.762723203,0.411556,166.998,1.28013169247,103.749872222,0.0,0.0,1.2688716925,103.775727227,0.0,123.997,1.27770174371,103.777322921,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:16:49,True,1.28269731583,103.762714113,0.205778,166.998,1.28013169247,103.749872222,0.0,0.0,1.2688716925,103.775727227,0.0,123.997,1.27770763672,103.777325676,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:16:59,True,1.28269731583,103.762714113,0.205778,166.998,1.28013169247,103.749872222,0.0,0.0,1.26883040886,103.77573395,0.102889,102.997,1.27770532858,103.777372652,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:17:09,True,1.28263635395,103.762614381,0.0514444,166.998,1.28013169247,103.749872222,0.0,0.0,1.26879734921,103.775804359,0.617333,84.9957,1.27771204995,103.777350039,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:17:19,True,1.28263354873,103.762612741,0.0514444,166.998,1.28013169247,103.749872222,0.0,0.0,1.26876086975,103.775912413,0.823111,39.9957,1.2777172177,103.777353979,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919169282,103.752082228,0.0,0.0,0.495674,0.0,5.23598775598,299.998,2023-06-25 07:17:29,True,1.2829411535,103.762601551,1.23467,166.998,1.28013169247,103.749872222,0.0,0.0,1.26876184259,103.775959191,0.771667,5.99854,1.27772736201,103.777354575,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27919002526,103.752067224,0.0,0.0,0.282743,0.0,5.2534410485,300.998,2023-06-25 07:17:39,True,1.28305711053,103.762549188,1.74911,166.998,1.28013169247,103.749872222,0.0,0.0,1.2687847984,103.775999782,0.720222,347.997,1.27773296593,103.777362525,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27918835939,103.752067224,0.0,0.0,0.382227,0.0,5.2534410485,300.998,2023-06-25 07:17:49,True,1.28316489448,103.762483303,0.926,166.998,1.28013169247,103.749872222,0.0,0.0,1.26917213318,103.775960179,2.52078,295.999,1.27773906804,103.777380662,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27918835939,103.752067224,0.0,0.0,0.382227,0.0,5.2534410485,300.998,2023-06-25 07:17:59,True,1.28316114068,103.762473476,0.360111,166.998,1.28013169247,103.749872222,0.0,0.0,1.26941832244,103.775846934,3.13811,263.996,1.27774378658,103.777388314,0.154333,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27918835939,103.752067224,0.0,0.0,0.382227,0.0,5.2534410485,300.998,2023-06-25 07:18:09,True,1.28317392168,103.762454715,0.360111,166.998,1.27991959912,103.749995621,0.411556,0.0,1.26952263348,103.775542869,3.13811,263.996,1.2777277712,103.77738036,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27918835939,103.752067224,0.0,0.0,0.382227,0.0,5.2534410485,300.998,2023-06-25 07:18:19,True,1.28318670268,103.762435963,0.360111,166.998,1.27990060729,103.750013338,0.411556,0.0,1.26938743033,103.77482137,4.73289,236.997,1.27772882171,103.777402683,0.102889,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27918835939,103.752067224,0.0,0.0,0.382227,0.0,5.2534410485,300.998,2023-06-25 07:18:29,True,1.28317495407,103.762460243,0.360111,166.998,1.27986262254,103.750048781,0.411556,0.0,1.26925775195,103.774443867,5.04156,230.999,1.27771887167,103.777401371,0.0514444,0.0
MSC IMMA III,3ETY3   ,9124366,PA,,CS,30495,355714000,1.27918835939,103.752067224,0.0,0.0,0.382227,0.0,5.2534410485,300.998,2023-06-25 07:18:39,True,1.28317709239,103.762458751,0.360111,166.998,1.27984363072,103.750066498,0.411556,0.0,1.26874661863,103.773807827,5.91611,211.998,1.27772752988,103.777395957,0.0514444,0.0
