name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9382528,lon_tug_9382528,sog_tug_9382528,heading_tug_9382528,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727340,lon_tug_9727340,sog_tug_9727340,heading_tug_9727340,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:02:38,True,1.27542430685,103.755160363,0.360111,0.0,1.2907865838,103.760707908,0.0514444,254.998,1.29025835852,103.761133891,0.0,0.0,1.29098056655,103.760565196,0.0514444,0.0,1.29076181454,103.760372922,0.0514444,309.996,1.29084169343,103.760457227,0.0,124.997,1.28699546027,103.75440928,5.29878,75.9979,1.2906666916,103.760272225,0.102889,127.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:02:48,True,1.27544901229,103.755202876,0.257222,0.0,1.29078086525,103.76070682,0.0514444,254.998,1.29025835852,103.761133891,0.0,0.0,1.29094002677,103.760560556,0.0,0.0,1.29076530963,103.76037164,0.0514444,309.996,1.29084169343,103.760457227,0.0,124.997,1.28709779173,103.754730082,5.29878,75.9979,1.29068066267,103.760254324,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:02:58,True,1.27547303478,103.75521193,0.257222,0.0,1.29077384181,103.760705451,0.0514444,254.998,1.29025002611,103.76107889,0.0,0.0,1.29092002488,103.760550562,0.0,0.0,1.29077185824,103.760369253,0.0514444,309.996,1.29083502569,103.760462229,0.0,124.997,1.28721360637,103.755154226,5.29878,75.9979,1.29067896488,103.760257088,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:03:08,True,1.27548905304,103.755221345,0.257222,0.0,1.29077396296,103.760697317,0.0514444,254.998,1.29025169174,103.761040562,0.0,0.0,1.29091502574,103.760538892,0.0,0.0,1.29077491396,103.76036813,0.0514444,309.996,1.29083335871,103.760462229,0.0,124.997,1.28731317742,103.755522737,5.29878,78.9972,1.29067702644,103.760260247,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:03:18,True,1.27553310805,103.755232057,0.257222,0.0,1.29076919825,103.760696826,0.0514444,254.998,1.29027669203,103.761103889,0.0,0.0,1.29094835893,103.760545559,0.0,0.0,1.29077840684,103.760366858,0.0514444,309.996,1.29083502557,103.760458895,0.0,124.997,1.28746658566,103.756171321,5.29878,77.9974,1.29067532865,103.760263011,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:03:28,True,1.27554619015,103.755236892,0.257222,0.0,1.29077343518,103.760694922,0.0514444,254.998,1.29027669203,103.761103889,0.0,0.0,1.29097252668,103.760541663,0.0514444,0.0,1.29078452049,103.76036462,0.0514444,309.996,1.29083335859,103.760458895,0.0,124.997,1.28754227224,103.756445943,5.29878,78.9972,1.29067193527,103.760268531,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:03:38,True,1.2755636324,103.755243332,0.257222,0.0,1.2907737492,103.760708838,0.0514444,254.998,1.29029669167,103.761175561,0.0,0.0,1.29097807712,103.760534072,0.0514444,0.0,1.29078757621,103.760363505,0.0514444,309.996,1.29083335859,103.760458895,0.0,124.997,1.28772753136,103.75714563,5.29878,78.9972,1.29067023969,103.760271295,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:03:48,True,1.27558763044,103.755277693,0.205778,0.0,1.29077494799,103.760705688,0.0514444,254.998,1.29030002512,103.761223892,0.0,0.0,1.29099099336,103.760531694,0.0514444,0.0,1.29079063414,103.760362382,0.0514444,309.996,1.29083335847,103.76045556,0.0,125.997,1.28782797922,103.757529067,5.35022,78.9972,1.29066660346,103.760277209,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:03:58,True,1.2755982486,103.755285195,0.205778,0.0,1.29077726851,103.760705864,0.0514444,254.998,1.29030002512,103.761223892,0.0,0.0,1.29095669288,103.760518892,0.0,0.0,1.2907976199,103.760359828,0.0514444,309.996,1.29082502573,103.760453893,0.0,125.997,1.28792316717,103.75789643,5.35022,77.9974,1.29066466501,103.760280368,0.0514444,129.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975169283,103.761920561,0.0,0.0,4.43314,0.0,2.09439510239,119.998,2023-06-17 18:04:08,True,1.27562571812,103.755306604,0.257222,0.0,1.29076960503,103.76071162,0.0514444,254.998,1.29030669263,103.76121223,0.0,0.0,1.29091835828,103.760498896,0.0,0.0,1.29080067562,103.760358714,0.0514444,309.996,1.29082502573,103.760453893,0.0,125.997,1.28815412242,103.758574249,5.29878,73.9984,1.29066296722,103.760283132,0.0514444,129.996
