name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386093,lon_tug_9386093,sog_tug_9386093,heading_tug_9386093,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727340,lon_tug_9727340,sog_tug_9727340,heading_tug_9727340,lat_tug_9727675,lon_tug_9727675,sog_tug_9727675,heading_tug_9727675,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:14:27,True,1.26186339811,103.790046507,0.0514444,0.0,1.29078002596,103.760698896,0.0,254.998,1.29026002497,103.761118894,0.0,0.0,1.29123907581,103.76092456,1.44044,0.0,1.26743441185,103.771714371,4.26989,254.998,1.29048335955,103.760780556,0.0,306.996,1.29035835814,103.760653896,0.0,309.996,1.28906234291,103.763264902,0.0514444,0.0,1.29073669346,103.76039056,0.0,114.0,1.29079002676,103.760418892,0.0,115.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:14:37,True,1.26185500544,103.790054681,0.0514444,0.0,1.29078169276,103.760693895,0.0,254.998,1.29026002497,103.761118894,0.0,0.0,1.29136567046,103.761089074,1.44044,0.0,1.26734103744,103.771455985,4.26989,254.998,1.29047835826,103.760770562,0.0,306.996,1.29035835814,103.760653896,0.0,309.996,1.28906448843,103.763248125,0.0514444,0.0,1.29073169235,103.760385558,0.0,113.0,1.29079114182,103.760420778,0.0514444,115.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:14:47,True,1.26184169244,103.790063895,0.0,0.0,1.29078853103,103.760703599,0.0514444,254.998,1.29025502605,103.761050556,0.0,0.0,1.29092669209,103.760530555,0.0,0.0,1.26724527719,103.771160963,4.26989,254.998,1.29047169255,103.760770562,0.0,305.997,1.29035835814,103.760653896,0.0,309.996,1.2890727201,103.763263788,0.0514444,0.0,1.29072502646,103.760380557,0.0,113.0,1.29079438747,103.760421041,0.0514444,115.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:14:57,True,1.26184336001,103.790065614,0.0514444,0.0,1.29079002586,103.760705556,0.0,254.998,1.29027002638,103.761105556,0.0,0.0,1.2909316932,103.760535557,0.0,0.0,1.26775717817,103.770580771,4.32133,294.999,1.29047053147,103.760778582,0.0,305.997,1.29035835814,103.760653896,0.0,309.996,1.28907718918,103.763271316,0.0514444,0.0,1.29073169229,103.760383891,0.0,111.995,1.29079002682,103.760420559,0.0,115.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:15:07,True,1.26184836305,103.790060779,0.0514444,0.0,1.29079002586,103.760705556,0.0,254.998,1.29027502644,103.761080557,0.0,0.0,1.29093768506,103.760523412,0.0514444,0.0,1.26784263166,103.770322037,4.32133,294.999,1.29046937021,103.76078161,0.0,305.997,1.29035835814,103.760653896,0.0,309.996,1.28907446246,103.763273089,0.0514444,0.0,1.29073029725,103.760394219,0.0514444,111.995,1.2907952134,103.76042571,0.0514444,114.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:15:17,True,1.26183335939,103.790048894,0.0,0.0,1.29077835904,103.760700564,0.0,254.998,1.29027502644,103.761080557,0.0,0.0,1.29094169316,103.760543892,0.0,0.0,1.26794151108,103.770021604,4.32133,294.999,1.29047186485,103.760772782,0.0514444,304.997,1.29035835814,103.760653896,0.0,309.996,1.28907473649,103.763280144,0.0514444,0.0,1.29073432899,103.760396562,0.0514444,110.995,1.29079892272,103.760426008,0.0514444,114.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:15:27,True,1.26184502589,103.790042225,0.0,0.0,1.29077669206,103.760700564,0.0,254.998,1.29028169347,103.761055557,0.0,0.0,1.29094502615,103.760578895,0.0,0.0,1.26825851448,103.769464592,4.52711,294.0,1.29047002516,103.760758892,0.0,305.997,1.29035835814,103.760653896,0.0,309.996,1.28907213565,103.76328289,0.0514444,0.0,1.29073659219,103.760398887,0.0514444,110.995,1.29079873516,103.760429193,0.0514444,114.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:15:37,True,1.2618400257,103.790050561,0.0,0.0,1.29077002623,103.760697229,0.0,254.998,1.29028169347,103.761055557,0.0,0.0,1.29094502615,103.760578895,0.0,0.0,1.26839113776,103.769169827,4.52711,294.0,1.29046252918,103.760756049,0.0514444,305.997,1.29035835814,103.760653896,0.0,309.996,1.28906549592,103.763267921,0.0514444,0.0,1.29074002539,103.760395561,0.0,109.995,1.29079827149,103.760429158,0.0514444,114.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:15:47,True,1.26184169228,103.790057226,0.0,0.0,1.2907658997,103.760699213,0.0514444,254.998,1.2902666934,103.761070563,0.0,0.0,1.29093835956,103.760553896,0.0,0.0,1.26850683967,103.768910898,4.52711,294.0,1.29044853097,103.760756111,0.0514444,304.997,1.29035835814,103.760653896,0.0,309.996,1.28907384183,103.763267122,0.0514444,0.0,1.29074002551,103.760398896,0.0,109.995,1.29080198301,103.760429447,0.0514444,114.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:15:57,True,1.26183669233,103.790052224,0.0,0.0,1.2907615148,103.760699968,0.0514444,254.998,1.29026335973,103.76107889,0.0,0.0,1.29094169172,103.760565557,0.0,0.0,1.26880743637,103.768290445,4.78433,296.999,1.29044502472,103.760753891,0.0,305.997,1.29035835814,103.760653896,0.0,309.996,1.28907301787,103.763255057,0.0514444,0.0,1.29074002551,103.760398896,0.0,109.995,1.29080124336,103.760429526,0.0514444,113.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669279,103.761607225,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-06-17 14:16:07,True,1.26183669233,103.790052224,0.0,0.0,1.29075502534,103.760688894,0.0,254.998,1.29027002573,103.761087226,0.0,0.0,1.29094169172,103.760565557,0.0,0.0,1.26895262643,103.767978244,4.78433,296.999,1.29043636712,103.760744081,0.0514444,305.997,1.29035835814,103.760653896,0.0,309.996,1.28906556352,103.763243053,0.0514444,0.0,1.29072669194,103.760400563,0.0,109.995,1.29078447408,103.76042578,0.0514444,113.0
