name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386093,lon_tug_9386093,sog_tug_9386093,heading_tug_9386093,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727340,lon_tug_9727340,sog_tug_9727340,heading_tug_9727340,lat_tug_9727675,lon_tug_9727675,sog_tug_9727675,heading_tug_9727675,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28971502579,103.761980556,0.0,0.0,2.44346,0.0,2.09439510239,119.998,2023-06-17 15:43:57,True,1.2879361568,103.750833224,4.99011,0.0,1.29077622979,103.760740024,0.0514444,254.998,1.28935962231,103.761185079,0.308667,0.0,1.29104682202,103.760571801,0.0514444,0.0,1.29106134652,103.760283013,0.0514444,119.998,1.29066669183,103.760278894,0.0514444,309.996,1.2908272385,103.760466204,0.154333,115.999,1.26568490084,103.738340189,6.58489,219.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28973669164,103.761967226,0.0,0.0,3.24631,0.0,2.09439510239,119.998,2023-06-17 15:44:07,True,1.28777969479,103.750269335,4.73289,0.0,1.29077546577,103.76073783,0.0514444,254.998,1.28934359763,103.761196188,0.308667,0.0,1.29103169152,103.760582226,0.0,0.0,1.2910593328,103.760280468,0.0514444,119.998,1.29071258367,103.760410076,0.205778,309.996,1.29083914383,103.760472697,0.205778,111.995,1.26534844208,103.738073689,6.58489,219.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.70526,0.0,2.09439510239,119.998,2023-06-17 15:44:17,True,1.28787576432,103.749953307,4.73289,0.0,1.29078419149,103.760738436,0.0514444,254.998,1.28936377668,103.761221345,0.102889,0.0,1.29098448547,103.760561581,0.102889,0.0,1.29105669288,103.760301379,0.0514444,119.998,1.29072289052,103.760417999,0.205778,309.996,1.2908388397,103.76048858,0.102889,113.0,1.2646811767,103.737463585,6.63633,222.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.70526,0.0,2.09439510239,119.998,2023-06-17 15:44:27,True,1.28809492369,103.749263529,4.93867,0.0,1.29077885274,103.760738287,0.0514444,254.998,1.28936086023,103.761227137,0.102889,0.0,1.29101335911,103.76058056,0.0,0.0,1.29105410292,103.760299413,0.0514444,120.998,1.29073319737,103.760425914,0.205778,309.996,1.29083931707,103.760501601,0.102889,111.995,1.26436781451,103.737192943,6.63633,222.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:44:37,True,1.28816996562,103.748966026,4.93867,0.0,1.29079335891,103.760742226,0.0,254.998,1.28937695703,103.761257576,0.102889,0.0,1.29104169339,103.760582226,0.0514444,0.0,1.29105499057,103.760301484,0.0514444,121.998,1.29075528379,103.760442875,0.205778,309.996,1.29083502478,103.76049889,0.0,113.0,1.26400340404,103.736797728,6.63633,222.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:44:47,True,1.28831049825,103.748544865,5.40167,0.0,1.29079335891,103.760742226,0.0,254.998,1.28937559756,103.761274976,0.102889,0.0,1.29099157902,103.760547602,0.0514444,0.0,1.29105201425,103.760300168,0.0514444,121.998,1.29076706336,103.760451912,0.205778,309.996,1.2908410987,103.760497065,0.0,113.0,1.26374295615,103.736535489,6.63633,222.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:44:57,True,1.28846441149,103.747866742,5.86467,0.0,1.29080455912,103.760726431,0.0,254.998,1.28937783439,103.761281048,0.102889,0.0,1.29096669337,103.760542224,0.0,0.0,1.29105156592,103.760296728,0.0514444,120.998,1.29077737021,103.760459835,0.205778,309.996,1.2908400256,103.760495556,0.0,113.0,1.26317151748,103.735985814,6.73922,219.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:45:07,True,1.28854636148,103.747506253,5.86467,0.0,1.29079449977,103.760724308,0.0514444,254.998,1.28938039362,103.761287998,0.102889,0.0,1.29097002536,103.760548893,0.0,0.0,1.29104843065,103.76029586,0.0514444,120.998,1.29079945662,103.760476788,0.205778,309.996,1.29084502648,103.760493897,0.0,113.0,1.26280356772,103.73566285,6.73922,219.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:45:17,True,1.28860972049,103.74713942,5.91611,0.0,1.29079960445,103.760723553,0.0514444,254.998,1.28940855694,103.761262585,0.102889,0.0,1.29096669176,103.760558897,0.0,0.0,1.29104606217,103.760313524,0.0514444,118.998,1.29080976347,103.760484711,0.205778,309.996,1.29084169275,103.760500557,0.0,114.0,1.26217417033,103.735078421,6.73922,218.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:45:27,True,1.28871012836,103.746395628,5.91611,0.0,1.29079825289,103.760714638,0.0514444,254.998,1.28941779662,103.76124923,0.102889,0.0,1.29096502537,103.76057556,0.0514444,0.0,1.29104238597,103.760312945,0.0514444,118.998,1.29083037937,103.76050054,0.205778,309.996,1.29084583032,103.760498355,0.0514444,114.0,1.2617892526,103.734779553,6.73922,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:45:37,True,1.28874088696,103.745967145,5.91611,0.0,1.29079778025,103.760710505,0.0514444,254.998,1.28942749605,103.761250396,0.154333,0.0,1.29096502537,103.76057556,0.0,0.0,1.29103917122,103.760312427,0.0514444,118.998,1.29084215894,103.760509586,0.205778,309.996,1.29084770935,103.760500996,0.102889,114.999,1.26146934454,103.734506078,6.73922,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:45:47,True,1.28878324586,103.745537941,5.91611,0.0,1.29080460306,103.760720218,0.0514444,254.998,1.28946383958,103.761220929,0.205778,0.0,1.29096254815,103.760577429,0.0,0.0,1.29102456289,103.760291772,0.0514444,119.998,1.29085246579,103.760517501,0.205778,309.996,1.29081138041,103.760505648,0.102889,115.999,1.26083869764,103.73393038,6.73922,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:45:57,True,1.28888238145,103.744792948,5.96756,0.0,1.29080651783,103.76073446,0.0514444,254.998,1.28948252935,103.761213514,0.257222,0.0,1.29097956106,103.760602586,0.0514444,0.0,1.29102099706,103.76029071,0.0514444,119.998,1.29086424536,103.760526547,0.205778,309.996,1.29080532859,103.760508035,0.102889,115.999,1.26045268812,103.733628459,6.73922,218.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:46:07,True,1.28895550368,103.74437823,5.91611,0.0,1.29080368058,103.76073224,0.102889,254.998,1.28949712786,103.761206344,0.257222,0.0,1.29097847907,103.760599532,0.0514444,0.0,1.29101787724,103.76028978,0.0514444,119.998,1.29088633178,103.7605435,0.205778,309.996,1.29083003258,103.76049639,0.0514444,115.999,1.26009058988,103.733291922,6.84211,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:46:17,True,1.28905068502,103.744013274,5.91611,0.0,1.29079911286,103.760745332,0.0514444,254.998,1.28953303628,103.761172481,0.257222,0.0,1.29089434593,103.760526678,0.0514444,0.0,1.29103604862,103.760295492,0.0514444,120.998,1.29089663863,103.760551423,0.205778,309.996,1.29082836987,103.76049223,0.0514444,115.999,1.2594225405,103.732737759,6.84211,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:46:27,True,1.2892316857,103.743224543,5.96756,0.0,1.29079248479,103.760748307,0.0514444,254.998,1.28954658376,103.761163504,0.257222,0.0,1.29095002644,103.760560556,0.0,0.0,1.29103491806,103.760292464,0.0514444,120.998,1.29091725232,103.760567252,0.205778,309.996,1.29083003247,103.760493064,0.0514444,114.0,1.25908134409,103.732452614,6.89356,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.30383,0.0,2.09439510239,119.998,2023-06-17 15:46:37,True,1.28930016842,103.742852401,5.96756,0.0,1.29079381117,103.760731968,0.0514444,254.998,1.28958269282,103.761122024,0.257222,0.0,1.29107516217,103.760551864,0.0,0.0,1.2910337875,103.760289428,0.0514444,120.998,1.29092756138,103.760575166,0.205778,309.996,1.29083086269,103.76049431,0.0514444,111.995,1.25870874539,103.732139848,6.89356,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28973002686,103.761867228,52.6277,0.0,6.28319,0.0,2.09439510239,119.998,2023-06-17 15:46:47,False,1.28937929813,103.742439034,5.96756,0.0,1.290800038,103.760746122,0.0514444,254.998,1.28959918994,103.761109221,0.205778,0.0,1.29099002531,103.760503895,0.0,0.0,1.29104246879,103.760282443,0.0514444,120.998,1.29093934095,103.760584213,0.205778,309.996,1.29083003673,103.760488896,0.0514444,111.995,1.25795768269,103.731529172,6.73922,219.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28977835892,103.761887225,0.0,0.0,3.54302,0.0,2.09439510239,119.998,2023-06-17 15:46:57,True,1.28979707666,103.741885414,5.093,0.0,1.29080300753,103.760742541,0.0514444,254.998,1.28960804117,103.761100095,0.205778,0.0,1.29091307189,103.760481215,0.102889,0.0,1.29105824467,103.76029084,0.0514444,120.998,1.29096142737,103.760601174,0.205778,309.996,1.29082671608,103.760490563,0.0514444,111.995,1.25771471948,103.731262204,6.73922,219.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28982835865,103.761800563,0.0,0.0,3.54302,0.0,2.09439510239,119.998,2023-06-17 15:47:07,True,1.29015913741,103.741930396,4.68144,0.0,1.29080156612,103.760752905,0.0514444,254.998,1.28963149806,103.761098611,0.205778,0.0,1.29091387756,103.760474801,0.102889,0.0,1.29105793984,103.760287155,0.0514444,120.998,1.29070669278,103.760405557,0.205778,309.996,1.29083169256,103.760485561,0.0514444,113.0,1.25737629197,103.730935371,6.73922,221.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28982835865,103.761800563,0.0,0.0,4.27606,0.0,2.09439510239,119.998,2023-06-17 15:47:17,True,1.29075146579,103.742272457,4.37278,0.0,1.29080245578,103.760749219,0.0514444,254.998,1.28963459779,103.76109325,0.205778,0.0,1.290914798,103.760467456,0.102889,0.0,1.29106209101,103.760294956,0.0514444,119.998,1.29071386299,103.760436391,0.0514444,309.996,1.29083170336,103.760478892,0.0514444,113.0,1.25674291521,103.730283054,6.37911,222.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.2898066935,103.76183389,0.0,0.0,0.0,0.0,2.09439510239,119.998,2023-06-17 15:47:27,True,1.29067458826,103.742738964,4.42422,0.0,1.29077768727,103.760747061,0.0514444,254.998,1.28964040666,103.761088625,0.102889,0.0,1.2909165219,103.760453697,0.102889,0.0,1.29106265171,103.760291762,0.0514444,119.998,1.29072037406,103.760433899,0.0514444,309.996,1.29082919956,103.76047848,0.0514444,114.0,1.2564523396,103.729963871,6.37911,221.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28974835817,103.76177389,0.0,0.0,0.523599,0.0,2.09439510239,119.998,2023-06-17 15:47:37,True,1.29054026086,103.743054757,4.42422,0.0,1.2907817537,103.760731495,0.0514444,254.998,1.28965349272,103.76108071,0.154333,0.0,1.29097925922,103.760558642,0.0514444,0.0,1.29105941522,103.760300835,0.0514444,120.998,1.29072341211,103.760432732,0.0514444,309.996,1.29082629399,103.760479937,0.0514444,114.0,1.25590878704,103.729399815,6.22478,226.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28974835817,103.76177389,0.0,0.0,0.523599,0.0,2.09439510239,119.998,2023-06-17 15:47:47,True,1.29027324706,103.743701472,4.73289,0.0,1.29078248003,103.760729248,0.0514444,254.998,1.28972173677,103.761002787,0.823111,0.0,1.29098245197,103.760561221,0.0514444,0.0,1.29106062062,103.760297334,0.0514444,120.998,1.29072688512,103.760431398,0.0514444,309.996,1.29083711705,103.760475347,0.0514444,114.0,1.25562885802,103.729059212,6.22478,223.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28971633257,103.761655212,0.0514444,0.0869314,0.418879,26.5651,2.09439510239,119.998,2023-06-17 15:47:57,True,1.29017658663,103.744070254,4.99011,0.0,1.2907766003,103.760727932,0.0514444,254.998,1.28975740845,103.760955411,0.823111,0.0,1.29098169266,103.760567223,0.0,0.0,1.2910613886,103.760286628,0.154333,121.998,1.29073339619,103.760428906,0.0514444,309.996,1.29083794942,103.760474935,0.0514444,114.0,1.25537449922,103.72877374,6.12189,225.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28968836017,103.761773892,0.0,0.0,6.03884,0.0,2.09439510239,119.998,2023-06-17 15:48:07,True,1.29009720874,103.744362652,5.19589,0.0,1.29078193454,103.760725475,0.0514444,254.998,1.28999105154,103.760609956,2.26356,0.0,1.29098169271,103.76056889,0.0,0.0,1.29106820595,103.760266955,0.154333,121.998,1.29073686699,103.760427572,0.0514444,309.996,1.29084169175,103.760472223,0.0514444,114.0,1.25509414202,103.728437998,6.07044,226.0
