timestamp,imo,type,length,grossTonnage
13/5/2023 6:35,9823742,CS,223,32828
13/5/2023 6:50,9705677,TA,63,724
13/5/2023 6:54,9711080,TA,91,2878
13/5/2023 7:04,9332262,TA,88,2558
13/5/2023 7:07,9337767,TA,58,499
13/5/2023 7:11,9422811,TA,105,4709
13/5/2023 7:13,9816024,TA,100,3983
13/5/2023 7:13,9682239,TA,191,29781
13/5/2023 7:24,9922108,TA,267,82916
13/5/2023 7:24,9692911,TA,51,209
13/5/2023 7:40,9105968,CS,178,16800
13/5/2023 7:40,9921099,TA,120,7147
13/5/2023 7:50,9496068,TA,105,4709
13/5/2023 8:05,9735256,TA,90,2798
13/5/2023 8:15,9708837,CS,373,153148
13/5/2023 8:18,9407237,TA,58,499
13/5/2023 8:26,9655755,TA,58,495
13/5/2023 8:37,9450600,CS,313,90931
13/5/2023 8:46,9425069,TA,114,6111
13/5/2023 8:46,9703928,TA,56,399
13/5/2023 8:48,9450179,TA,127,8557
13/5/2023 8:52,9450222,TA,100,3924
13/5/2023 9:09,9315616,TA,97,3587
13/5/2023 9:17,9795622,CS,418,215553
13/5/2023 9:26,9812365,TA,104,4565
13/5/2023 9:29,9649067,TA,72,1274
13/5/2023 9:41,9123881,TA,122,7463
13/5/2023 9:52,9484364,CS,239,40465
13/5/2023 10:22,9742376,TA,58,498
13/5/2023 10:22,9554286,TA,106,4758
13/5/2023 10:30,9666340,TA,90,2828
13/5/2023 10:39,9836799,TA,82,1993
13/5/2023 10:45,9718868,TA,190,29375
13/5/2023 10:49,9809576,TA,110,5422
13/5/2023 10:53,9537161,TA,77,1602
13/5/2023 10:53,9589580,TA,106,4832
13/5/2023 10:57,9315862,CS,213,28592
13/5/2023 11:02,9450210,TA,100,3924
13/5/2023 11:23,9692911,TA,51,209
13/5/2023 11:25,9565168,TA,76,1564
13/5/2023 11:29,9550589,TA,99,3828
13/5/2023 11:40,9635078,TA,102,4189
13/5/2023 12:03,9308429,CS,211,27786
13/5/2023 12:13,9682112,TA,112,5725
13/5/2023 12:22,9394349,TA,108,5052
13/5/2023 12:37,9438303,TA,108,5034
13/5/2023 12:43,9532317,TA,90,2756
13/5/2023 12:45,9550644,TA,81,1975
13/5/2023 13:18,9692909,TA,51,209
13/5/2023 13:42,9812420,TA,128,8620
13/5/2023 13:46,9891440,TA,190,29597
13/5/2023 13:58,9397767,TA,87,2532
13/5/2023 14:00,9887009,CS,182,17943
13/5/2023 14:01,9662679,TA,69,1074
13/5/2023 14:05,9908554,TA,114,6113
13/5/2023 14:08,9647904,TA,82,1999
13/5/2023 14:20,9607203,TA,191,29783
13/5/2023 14:35,9594896,TA,214,42411
13/5/2023 14:37,9597484,CS,333,109699
13/5/2023 14:41,9447940,TA,58,499
13/5/2023 14:42,9537226,TA,77,1589
13/5/2023 15:06,9650509,TA,104,4557
13/5/2023 15:08,9673109,TA,97,3595
13/5/2023 15:15,9428358,TA,191,30006
13/5/2023 15:17,9288019,TA,208,38842
13/5/2023 15:17,9306536,TA,128,8753
13/5/2023 15:26,9672313,TA,92,2993
13/5/2023 15:35,9629445,CS,287,69809
13/5/2023 15:59,9813412,TA,99,3892
13/5/2023 16:22,9449857,CS,179,17068
13/5/2023 16:24,9711080,TA,91,2878
13/5/2023 16:27,9437971,TA,101,4081
13/5/2023 16:49,9260445,CS,316,93496
13/5/2023 17:06,9884954,TA,100,3965
13/5/2023 17:11,9934369,CS,374,154724
13/5/2023 17:16,9419060,CS,142,8564
13/5/2023 17:17,9058127,TA,62,656
13/5/2023 17:21,9671876,TA,69,1074
13/5/2023 18:12,9066423,TA,59,522
13/5/2023 18:12,9717383,TA,91,2871
13/5/2023 18:28,9496068,TA,105,4709
13/5/2023 18:52,9401166,CS,231,36519
13/5/2023 18:59,9589592,TA,106,4832
13/5/2023 19:06,9088029,TA,55,347
13/5/2023 19:49,9649067,TA,72,1274
13/5/2023 19:49,9730191,TA,92,2995
13/5/2023 19:55,9418640,CS,230,35998
13/5/2023 20:09,9784659,CS,220,31370
13/5/2023 20:10,9123881,TA,122,7463
13/5/2023 20:12,9812676,TA,99,3898
13/5/2023 20:25,9708461,CS,366,145136
13/5/2023 20:27,9247443,TA,245,63213
13/5/2023 20:27,9628805,TA,82,2067
13/5/2023 20:48,9695872,TA,90,2795
13/5/2023 21:03,9711860,TA,91,2882
13/5/2023 21:06,9573173,TA,77,1602
13/5/2023 21:07,9910997,TA,114,6113
13/5/2023 21:25,9735256,TA,90,2798
13/5/2023 21:53,9880520,TA,109,5310
13/5/2023 21:53,9346067,TA,191,30049
13/5/2023 22:04,9734159,CS,204,25090
13/5/2023 22:06,9299939,CS,316,93511
13/5/2023 22:27,9678666,TA,63,724
13/5/2023 22:43,9648790,TA,106,4855
13/5/2023 22:59,9525819,TA,109,5219
13/5/2023 23:04,9318151,CS,238,39906
13/5/2023 23:11,9378620,TA,239,59172
13/5/2023 23:28,9438327,TA,107,4998
13/5/2023 23:41,9519901,TA,103,4377
13/5/2023 23:53,9085596,CS,138,7869
14/5/2023 0:02,9379430,TA,108,5153
14/5/2023 0:08,9970349,TA,82,1993
14/5/2023 0:17,9787443,TA,87,2512
14/5/2023 0:18,9647899,TA,82,1999
14/5/2023 0:18,9704037,TA,56,397
14/5/2023 0:51,9407237,TA,58,499
14/5/2023 1:27,9421269,TA,139,11261
14/5/2023 1:35,9808479,TA,152,14876
14/5/2023 2:19,9314222,CS,332,108069
14/5/2023 2:27,9708461,CS,366,145136
14/5/2023 2:27,9789635,CS,405,196670
14/5/2023 2:37,9921087,TA,120,7147
14/5/2023 2:40,9359624,TA,181,25400
14/5/2023 2:48,9655779,TA,98,3701
14/5/2023 3:10,9753674,TA,190,29492
14/5/2023 3:11,9464168,BC,,31261
14/5/2023 3:21,9390240,CS,192,20902
14/5/2023 3:29,9328699,TA,118,6691
14/5/2023 4:04,9913858,CS,209,27025
14/5/2023 4:06,9154141,TA,102,4268
14/5/2023 4:07,9088029,TA,55,347
14/5/2023 4:10,9661443,TA,103,4374
14/5/2023 4:13,9561411,TA,112,5763
14/5/2023 4:15,9692909,TA,51,209
14/5/2023 4:28,9705689,TA,63,724
14/5/2023 4:31,9767912,TA,91,2882
14/5/2023 5:01,9395161,CS,322,98747
14/5/2023 5:11,9813412,TA,99,3892
14/5/2023 5:19,9260914,CS,282,66462
14/5/2023 5:22,9774630,TA,58,495
14/5/2023 5:40,9680267,TA,92,2995
14/5/2023 5:53,9456989,CS,241,41331
14/5/2023 5:59,9673109,TA,97,3595
14/5/2023 6:23,9813852,CS,164,13059
14/5/2023 6:42,9614115,TA,108,5138
14/5/2023 6:43,9935698,TA,114,5972
14/5/2023 6:45,9414826,TA,215,42878
14/5/2023 6:56,9333826,CS,263,54098
14/5/2023 7:00,9708461,CS,366,145136
14/5/2023 7:26,9279680,TA,114,6035
14/5/2023 7:27,9807334,TA,57,464
14/5/2023 7:30,9337339,TA,191,30123
14/5/2023 7:33,9711080,TA,91,2878
14/5/2023 7:37,9572886,TA,110,5353
14/5/2023 7:39,8717257,TA,49,148
14/5/2023 7:41,9656876,TA,84,2239
14/5/2023 7:51,9678666,TA,63,724
14/5/2023 8:04,9252993,CS,205,25703
14/5/2023 8:04,9571117,TA,106,4855
14/5/2023 8:15,9656448,TA,62,662
14/5/2023 8:38,9772060,TA,215,42884
14/5/2023 8:51,9746499,TA,72,1243
14/5/2023 8:58,9672246,TA,91,2943
14/5/2023 8:58,9436472,CS,230,36007
14/5/2023 9:07,9449106,CS,235,38364
14/5/2023 9:08,9692911,TA,51,209
14/5/2023 9:19,9730191,TA,92,2995
14/5/2023 9:32,9493030,TA,107,4915
14/5/2023 9:33,9793909,CS,338,113828
14/5/2023 9:34,9825051,TA,114,5972
14/5/2023 9:41,9186455,TA,90,2752
14/5/2023 9:48,9326419,CS,244,42894
14/5/2023 9:50,9368027,TA,101,4048
14/5/2023 9:53,9437971,TA,101,4081
14/5/2023 10:10,9662655,TA,102,4194
14/5/2023 10:22,9884954,TA,100,3965
14/5/2023 10:44,9332262,TA,88,2558
14/5/2023 10:46,9140061,CS,158,11810
14/5/2023 10:47,9935686,TA,114,5972
14/5/2023 11:15,9088146,TA,63,732
14/5/2023 11:40,9376933,TA,127,8455
14/5/2023 11:40,9891115,BC,,13248
14/5/2023 11:43,9112038,TA,62,687
14/5/2023 12:33,9708461,CS,366,145136
14/5/2023 12:41,9872406,CS,214,29116
14/5/2023 13:04,9667162,CS,369,148667
14/5/2023 13:10,9662837,TA,89,2714
14/5/2023 13:10,9441764,CS,161,12545
14/5/2023 13:44,9838826,TA,114,6011
14/5/2023 13:48,9422811,TA,105,4709
14/5/2023 13:50,9536674,TA,100,3949
14/5/2023 13:55,9550125,TA,101,4066
14/5/2023 13:56,9401063,CS,238,40030
14/5/2023 14:01,9412866,CS,165,13406
14/5/2023 14:08,9615834,TA,58,490
14/5/2023 14:08,9625267,TA,88,2608
14/5/2023 14:13,9354545,TA,146,13202
14/5/2023 14:14,9234109,CS,204,25305
14/5/2023 14:23,9692911,TA,51,209
14/5/2023 14:29,9373577,TA,107,4969
14/5/2023 14:40,9655755,TA,58,495
14/5/2023 14:46,9656448,TA,62,662
14/5/2023 14:51,9478262,TA,119,6968
14/5/2023 14:53,9854480,CS,182,17853
14/5/2023 15:02,9839466,CS,428,232618
14/5/2023 15:25,9675121,TA,92,2999
14/5/2023 15:30,9656137,CS,254,48338
14/5/2023 15:43,9295323,TA,176,23246
14/5/2023 15:50,9058127,TA,62,656
14/5/2023 15:52,9647904,TA,82,1999
14/5/2023 15:53,9417775,TA,97,3597
14/5/2023 16:28,9588689,TA,86,2405
14/5/2023 16:47,9836799,TA,82,1993
14/5/2023 16:48,9251535,TA,190,29211
14/5/2023 17:53,9947380,CS,185,18724
14/5/2023 17:53,9910997,TA,114,6113
14/5/2023 17:53,9215191,CS,217,30166
14/5/2023 17:53,10350203,TA,83,2097
14/5/2023 18:13,9335903,TA,178,24112
14/5/2023 18:13,9836804,TA,58,495
14/5/2023 18:25,9776212,CS,415,210890
14/5/2023 18:29,9467275,CS,372,151993
14/5/2023 18:40,9330068,CS,317,94322
14/5/2023 18:55,9589592,TA,106,4832
14/5/2023 19:55,9496068,TA,105,4709
14/5/2023 19:55,9812365,TA,104,4565
14/5/2023 19:55,9774630,TA,58,495
14/5/2023 19:55,9708461,CS,366,145136
14/5/2023 19:55,9650509,TA,104,4557
14/5/2023 20:20,9346067,TA,191,30049
14/5/2023 20:44,9817341,TA,58,495
14/5/2023 20:51,9651864,TA,92,2979
14/5/2023 21:42,9160982,CS,149,9978
14/5/2023 21:46,9695872,TA,90,2795
14/5/2023 22:02,9769283,CS,416,212221
14/5/2023 22:07,9662708,TA,92,2979
14/5/2023 22:08,9550644,TA,81,1975
14/5/2023 22:17,9684665,CS,366,145324
14/5/2023 22:20,9641508,TA,107,4951
14/5/2023 22:26,9708461,CS,366,145136
14/5/2023 22:27,9678654,TA,63,724
14/5/2023 22:33,9908554,TA,114,6113
14/5/2023 22:43,9894985,CS,373,153907
14/5/2023 22:49,9407237,TA,58,499
14/5/2023 22:50,9655389,TA,92,2999
14/5/2023 22:57,9677741,TA,62,662
14/5/2023 22:59,9935698,TA,114,5972
14/5/2023 23:08,9493030,TA,107,4915
14/5/2023 23:18,9741449,CS,367,146412
14/5/2023 23:19,9302645,CS,313,90389
14/5/2023 23:21,9315343,CS,235,38320
15/5/2023 0:12,9571117,TA,106,4855
15/5/2023 0:12,9561411,TA,112,5763
15/5/2023 0:27,8907412,CS,151,10352
15/5/2023 0:33,9948889,TA,100,3932
15/5/2023 0:41,9438315,TA,107,4996
15/5/2023 0:41,9673109,TA,97,3595
15/5/2023 0:44,9428358,TA,191,30006
15/5/2023 0:55,9661443,TA,103,4374
15/5/2023 0:58,9471446,TA,81,1912
15/5/2023 1:13,9893864,CS,205,25514
15/5/2023 1:17,9503689,TA,106,4758
15/5/2023 1:18,9677753,TA,62,662
15/5/2023 1:46,9634658,CS,178,16889
15/5/2023 1:46,9450911,CS,242,42112
15/5/2023 1:51,9654919,TA,102,4194
15/5/2023 2:04,9378694,TA,109,5184
15/5/2023 2:16,9459230,TA,188,28725
15/5/2023 2:36,9555606,TA,108,5083
15/5/2023 2:40,9628805,TA,82,2067
15/5/2023 2:43,9825037,TA,114,5972
15/5/2023 2:46,9846366,TA,151,14681
15/5/2023 2:58,8682361,TA,92,2997
15/5/2023 4:01,9182631,CS,186,19131
15/5/2023 4:34,9812365,TA,104,4565
15/5/2023 4:35,9896983,CS,426,228786
15/5/2023 4:43,9608049,TA,90,2818
15/5/2023 4:43,9279642,TA,96,3525
15/5/2023 4:51,9864590,CS,223,32720
15/5/2023 5:16,9348106,CS,292,73899
15/5/2023 5:22,9836799,TA,82,1993
15/5/2023 5:39,9664172,TA,89,2650
15/5/2023 5:44,9438298,TA,108,5034
15/5/2023 6:06,9662708,TA,92,2979
15/5/2023 6:14,9134505,CS,201,24053
15/5/2023 6:25,9842750,CS,96,2761
15/5/2023 6:44,9341122,CS,213,28616
15/5/2023 6:56,9935698,TA,114,5972
15/5/2023 6:57,9261102,TA,142,11935
15/5/2023 7:05,9305647,CS,293,74651
15/5/2023 7:23,9450595,CS,238,40030
15/5/2023 7:32,9558098,TA,88,2630
15/5/2023 7:33,9219264,TA,171,21524
15/5/2023 7:36,10350203,TA,83,2097
15/5/2023 7:38,9419670,TA,139,11261
15/5/2023 7:41,9403011,CS,230,35988
15/5/2023 7:42,9297527,CS,264,54592
15/5/2023 7:49,9588689,TA,86,2405
15/5/2023 7:52,9450210,TA,100,3924
15/5/2023 8:04,9424766,TA,101,4081
15/5/2023 8:05,9542116,TA,63,710
15/5/2023 8:20,9812676,TA,99,3898
15/5/2023 8:27,9662655,TA,102,4194
15/5/2023 8:36,9672246,TA,91,2943
15/5/2023 8:58,9717383,TA,91,2871
15/5/2023 9:02,9447940,TA,58,499
15/5/2023 9:06,9433834,TA,188,28458
15/5/2023 9:13,9685059,TA,112,5698
15/5/2023 9:19,9467823,TA,90,2834
15/5/2023 9:25,9341330,TA,150,14332
15/5/2023 9:26,9755634,TA,152,14749
15/5/2023 9:28,9588718,TA,108,5031
15/5/2023 9:51,9654907,TA,102,4194
15/5/2023 10:10,9376933,TA,127,8455
15/5/2023 10:32,9484431,CS,373,153115
15/5/2023 10:36,9825075,TA,114,5972
15/5/2023 10:53,9677480,TA,66,897
15/5/2023 10:55,9753674,TA,190,29492
15/5/2023 10:57,9536686,TA,100,3949
15/5/2023 11:01,9529358,TA,100,4010
15/5/2023 11:02,9692923,TA,51,209
15/5/2023 11:02,9571117,TA,106,4855
15/5/2023 11:06,9662837,TA,89,2714
15/5/2023 11:12,9655389,TA,92,2999
15/5/2023 11:21,9655755,TA,58,495
15/5/2023 11:35,9601003,TA,77,1602
15/5/2023 11:38,9677753,TA,62,662
15/5/2023 11:52,9478262,TA,119,6968
15/5/2023 12:34,9594896,TA,214,42411
15/5/2023 12:39,9808704,TA,115,6234
15/5/2023 12:40,9838826,TA,114,6011
15/5/2023 12:41,9181742,CS,171,14855
15/5/2023 12:52,9332262,TA,88,2558
15/5/2023 13:15,9608051,TA,90,2818
15/5/2023 13:46,9073062,CS,233,37398
15/5/2023 13:55,9525819,TA,109,5219
15/5/2023 13:58,9648790,TA,106,4855
15/5/2023 14:03,9084372,TA,59,515
15/5/2023 14:13,9717371,TA,91,2871
15/5/2023 14:27,9952086,TA,190,29233
15/5/2023 14:38,9705689,TA,63,724
15/5/2023 14:41,9229934,TA,100,3964
15/5/2023 14:42,9450222,TA,100,3924
15/5/2023 14:56,9661443,TA,103,4374
15/5/2023 15:02,9188764,TA,175,22848
15/5/2023 15:10,9729128,CS,319,96223
15/5/2023 15:18,9655365,TA,88,2608
15/5/2023 15:22,9705055,CS,320,96704
15/5/2023 15:23,9708459,CS,366,145136
15/5/2023 15:36,9675119,TA,92,2999
15/5/2023 15:43,9343077,CS,211,27910
15/5/2023 15:54,9310824,TA,102,4214
15/5/2023 16:03,9662837,TA,89,2714
15/5/2023 16:04,9378620,TA,239,59172
15/5/2023 16:18,9606869,TA,60,592
15/5/2023 16:20,9537202,TA,77,1589
15/5/2023 16:23,9576911,TA,107,4915
15/5/2023 16:30,9417775,TA,97,3597
15/5/2023 16:34,9213208,TA,110,5372
15/5/2023 16:54,9542116,TA,63,710
15/5/2023 16:59,9384083,TA,106,4867
15/5/2023 17:06,9247443,TA,245,63213
15/5/2023 17:07,9325960,TA,111,5581
15/5/2023 17:22,9565168,TA,76,1564
15/5/2023 17:23,9836799,TA,82,1993
15/5/2023 17:24,9558323,TA,88,2630
15/5/2023 17:28,9085596,CS,138,7869
15/5/2023 17:38,9708825,CS,404,195636
15/5/2023 17:39,9666340,TA,90,2828
15/5/2023 17:44,9692533,TA,58,496
15/5/2023 17:46,9656424,TA,62,662
15/5/2023 17:58,9240457,CS,148,9661
15/5/2023 18:19,9542128,TA,63,710
15/5/2023 18:39,9684677,CS,366,145324
15/5/2023 18:43,9088146,TA,63,732
15/5/2023 18:48,9702118,TA,82,2009
15/5/2023 18:52,9414826,TA,215,42878
15/5/2023 18:53,9550125,TA,101,4066
15/5/2023 18:55,947790700,CS,314,91499
15/5/2023 19:22,9246786,TA,182,25651
15/5/2023 19:22,9236444,CS,178,16802
15/5/2023 19:36,9439838,TA,139,11267
15/5/2023 19:50,9649067,TA,72,1274
15/5/2023 19:51,9677480,TA,66,897
15/5/2023 19:58,9742388,TA,58,498
15/5/2023 20:06,9118991,TA,101,4042
15/5/2023 20:16,9711080,TA,91,2878
15/5/2023 20:37,9278741,BC,,19828
15/5/2023 20:39,9529358,TA,100,4010
15/5/2023 21:28,9492696,CS,250,46444
15/5/2023 21:38,9384083,TA,106,4867
15/5/2023 21:39,9872406,CS,214,29116
15/5/2023 21:43,8907412,CS,151,10352
15/5/2023 21:43,9589592,TA,106,4832
15/5/2023 21:47,9641508,TA,107,4951
15/5/2023 21:50,9885166,CS,207,26255
15/5/2023 22:01,9352406,CS,238,39906
15/5/2023 22:22,9701944,TA,90,2795
15/5/2023 22:24,9477907,CS,314,91499
15/5/2023 22:29,9460356,CS,373,153115
15/5/2023 22:32,9542128,TA,63,710
15/5/2023 23:01,9168831,CS,286,69246
15/5/2023 23:13,9825037,TA,114,5972
15/5/2023 23:24,9858101,TA,89,2700
15/5/2023 23:28,9858723,CS,223,32965
15/5/2023 23:30,9606869,TA,60,592
15/5/2023 23:31,9565168,TA,76,1564
15/5/2023 23:43,9614115,TA,108,5138
15/5/2023 23:49,9529358,TA,100,4010
16/5/2023 0:04,9438298,TA,108,5034
16/5/2023 0:07,9629990,TA,104,4557
16/5/2023 0:09,9730854,CS,179,17119
16/5/2023 0:23,9413676,TA,192,30235
16/5/2023 0:33,9691747,TA,58,498
16/5/2023 1:03,9105968,CS,178,16800
16/5/2023 1:12,9608063,TA,90,2818
16/5/2023 1:13,9711080,TA,91,2878
16/5/2023 1:32,9910997,TA,114,6113
16/5/2023 1:37,9537226,TA,77,1589
16/5/2023 1:56,9877585,TA,191,29723
16/5/2023 1:59,9384083,TA,106,4867
16/5/2023 2:00,9397767,TA,87,2532
16/5/2023 2:02,9088029,TA,55,347
16/5/2023 2:51,9564396,TA,124,7920
16/5/2023 2:59,9240873,CS,209,27093
16/5/2023 3:06,9315953,CS,242,42020
16/5/2023 3:20,9649067,TA,72,1274
16/5/2023 3:23,9608049,TA,90,2818
16/5/2023 3:27,9825051,TA,114,5972
16/5/2023 3:53,9431898,BC,,22837
16/5/2023 4:04,9884954,TA,100,3965
16/5/2023 4:09,9655365,TA,88,2608
16/5/2023 4:17,9120853,CS,315,92198
16/5/2023 4:38,9654907,TA,102,4194
16/5/2023 4:55,9367205,CS,282,66462
16/5/2023 5:13,9675119,TA,92,2999
16/5/2023 5:33,9742376,TA,58,498
16/5/2023 6:13,9438298,TA,108,5034
16/5/2023 6:26,9937335,CS,338,114643
16/5/2023 6:43,9839935,CS,370,149314
16/5/2023 6:44,9800336,TA,244,62533
16/5/2023 6:48,9625267,TA,88,2608
16/5/2023 6:51,9651876,TA,92,2979
16/5/2023 7:03,9922108,TA,267,82916
16/5/2023 7:08,9774630,TA,58,495
16/5/2023 7:09,9735256,TA,90,2798
16/5/2023 7:20,9711092,TA,91,2878
16/5/2023 7:24,9378694,TA,109,5184
16/5/2023 7:33,9196955,CS,286,69246
16/5/2023 7:38,9306550,CS,317,94483
16/5/2023 7:47,9445514,CS,238,40168
16/5/2023 7:56,9682112,TA,112,5725
16/5/2023 7:57,9496068,TA,105,4709
16/5/2023 8:22,9437971,TA,101,4081
16/5/2023 8:24,9450222,TA,100,3924
16/5/2023 8:24,9662837,TA,89,2714
16/5/2023 8:34,9827956,CS,131,6846
16/5/2023 8:37,9703930,TA,56,399
16/5/2023 9:10,9571117,TA,106,4855
16/5/2023 9:12,9639373,TA,99,3828
16/5/2023 10:09,9907407,CS,149,9972
16/5/2023 10:18,9597501,CS,333,109712
16/5/2023 10:24,9644940,TA,101,4062
16/5/2023 10:33,9310824,TA,102,4214
16/5/2023 10:34,9639385,TA,99,3829
16/5/2023 10:45,9884954,TA,100,3965
16/5/2023 10:54,9160401,CS,207,26131
16/5/2023 10:57,9677480,TA,66,897
16/5/2023 11:18,9701944,TA,82,1998
16/5/2023 11:29,9675133,TA,92,2999
16/5/2023 11:31,9561411,TA,112,5763
16/5/2023 11:58,9320233,CS,322,98648
16/5/2023 12:25,9703942,TA,56,397
16/5/2023 12:27,9218674,CS,281,65792
16/5/2023 12:30,9337767,TA,58,499
16/5/2023 12:32,9430612,TA,106,4726
16/5/2023 12:41,9649067,TA,72,1274
16/5/2023 12:46,9812676,TA,99,3898
16/5/2023 13:32,9462706,CS,314,91586
16/5/2023 13:38,9315616,TA,97,3587
16/5/2023 13:57,9252242,CS,242,41834
16/5/2023 14:06,9160982,CS,149,9978
16/5/2023 14:27,9537226,TA,77,1589
16/5/2023 14:29,9808704,TA,115,6234
16/5/2023 14:34,9438171,TA,127,8530
16/5/2023 14:37,9392808,TA,190,29266
16/5/2023 14:47,9648790,TA,106,4855
16/5/2023 14:50,9608063,TA,90,2818
16/5/2023 14:59,9865881,CS,223,32965
16/5/2023 15:02,9425069,TA,114,6111
16/5/2023 15:18,9730971,TA,126,8294
16/5/2023 15:21,9654919,TA,102,4194
16/5/2023 15:33,9066423,TA,59,522
16/5/2023 15:46,9778088,CS,337,113112
16/5/2023 16:00,9825049,TA,114,5972
16/5/2023 16:03,9777216,CS,399,187587
16/5/2023 16:15,9376933,TA,127,8455
16/5/2023 16:18,9601211,TA,77,1602
16/5/2023 16:25,9908554,TA,114,6113
16/5/2023 17:12,9308754,TA,126,8351
16/5/2023 17:18,9404869,CS,239,40284
16/5/2023 17:27,9614115,TA,108,5138
16/5/2023 17:40,9484998,CS,296,76787
16/5/2023 18:12,9692923,TA,51,209
16/5/2023 18:21,9784776,CS,367,146409
16/5/2023 18:36,9871517,CS,217,30468
16/5/2023 18:51,9812365,TA,104,4565
16/5/2023 19:01,9105968,CS,178,16800
16/5/2023 19:14,9742376,TA,58,498
16/5/2023 19:18,9691747,TA,58,498
16/5/2023 19:27,9825051,TA,114,5972
16/5/2023 19:27,9651876,TA,92,2979
16/5/2023 19:30,9379430,TA,108,5153
16/5/2023 19:40,9308429,CS,211,27786
16/5/2023 20:04,9956707,TA,107,4903
16/5/2023 20:20,9538854,TA,111,5574
16/5/2023 20:22,9628790,TA,82,2067
16/5/2023 20:24,9625267,TA,88,2608
16/5/2023 20:27,9532317,TA,90,2756
16/5/2023 20:36,9601211,TA,77,1602
16/5/2023 20:37,9655389,TA,92,2999
16/5/2023 20:46,9703942,TA,56,397
16/5/2023 20:57,9906714,TA,191,29707
16/5/2023 21:08,9672313,TA,92,2993
16/5/2023 21:08,9809071,TA,127,8611
16/5/2023 21:28,9537460,TA,102,4262
16/5/2023 21:43,9158587,CS,194,21611
16/5/2023 21:48,9647899,TA,82,1999
16/5/2023 21:52,9676204,CS,204,25165
16/5/2023 21:58,9589592,TA,106,4832
16/5/2023 22:01,9537161,TA,77,1602
16/5/2023 22:16,9735256,TA,90,2798
16/5/2023 22:24,9247443,TA,245,63213
16/5/2023 22:32,9654907,TA,102,4194
16/5/2023 22:38,9656448,TA,62,662
16/5/2023 22:42,9882217,CS,211,27997
16/5/2023 22:42,9084372,TA,59,515
16/5/2023 23:09,9282596,TA,89,2707
16/5/2023 23:13,9671876,TA,69,1074
16/5/2023 23:26,9291171,TA,108,5072
16/5/2023 23:43,9673109,TA,97,3595
17/5/2023 0:05,9732333,CS,373,153148
17/5/2023 0:18,9462706,CS,314,91586
17/5/2023 0:36,9649067,TA,72,1274
17/5/2023 1:06,9424766,TA,101,4081
17/5/2023 1:28,9437971,TA,101,4081
17/5/2023 1:28,9597484,CS,333,109699
17/5/2023 1:46,9434228,TA,190,29636
17/5/2023 1:47,9219264,TA,171,21524
17/5/2023 2:06,9730191,TA,92,2995
17/5/2023 2:11,9186455,TA,90,2752
17/5/2023 2:26,9647904,TA,82,1999
17/5/2023 2:30,9680279,TA,92,2995
17/5/2023 2:35,9970442,CS,189,19944
17/5/2023 2:39,0,TA,50,185
17/5/2023 2:43,9759305,TA,58,498
17/5/2023 2:45,9666338,TA,90,2828
17/5/2023 2:51,9661455,TA,103,4374
17/5/2023 3:25,9656448,TA,62,662
17/5/2023 3:33,9884954,TA,100,3965
17/5/2023 5:28,9682112,TA,112,5725
17/5/2023 5:53,9836804,TA,58,495
17/5/2023 6:02,9539688,CS,255,48799
17/5/2023 6:02,9872236,CS,187,19292
17/5/2023 6:06,9345958,CS,244,43071
17/5/2023 6:27,9761011,CS,220,31649
17/5/2023 6:28,9084372,TA,59,515
17/5/2023 6:29,9701279,CS,204,25145
17/5/2023 6:40,9796509,CS,185,18826
17/5/2023 6:52,9651876,TA,92,2979
17/5/2023 6:53,9471446,TA,81,1912
17/5/2023 6:58,9357793,CS,182,17964
17/5/2023 7:03,0,TA,101,4081
17/5/2023 7:12,9437232,CS,149,9946
17/5/2023 7:13,9825051,TA,114,5972
17/5/2023 7:21,9952086,TA,190,29233
17/5/2023 7:32,9354923,CS,352,128600
17/5/2023 7:33,9680267,TA,92,2995
17/5/2023 7:35,9625267,TA,88,2608
17/5/2023 7:47,9532329,TA,90,2756
17/5/2023 7:47,9842750,CS,96,2761
17/5/2023 7:51,9355654,TA,107,4969
17/5/2023 7:52,9970349,TA,82,1993
17/5/2023 8:16,9571117,TA,106,4855
17/5/2023 9:06,9820714,TA,146,13136
17/5/2023 9:15,9717383,TA,91,2871
17/5/2023 9:19,9776418,CS,420,219277
17/5/2023 9:22,9651864,TA,92,2979
17/5/2023 9:28,9232400,CS,205,25371
17/5/2023 9:38,9457610,TA,239,59174
17/5/2023 10:27,9648790,TA,106,4855
17/5/2023 10:56,9601003,TA,77,1602
17/5/2023 10:58,9332262,TA,88,2558
17/5/2023 11:30,9088029,TA,55,347
17/5/2023 11:37,9568043,TA,189,28777
17/5/2023 11:37,9908566,TA,114,6113
17/5/2023 12:05,9496068,TA,105,4709
17/5/2023 12:12,9572862,TA,101,4124
17/5/2023 12:26,9695872,TA,90,2795
17/5/2023 12:41,9866469,CS,190,20441
17/5/2023 12:53,9537238,TA,77,1589
17/5/2023 12:57,9281267,CS,264,54304
17/5/2023 13:15,9654907,TA,102,4194
17/5/2023 13:16,9386005,CS,207,26404
17/5/2023 13:16,9537202,TA,77,1589
17/5/2023 13:16,9609641,TA,190,29289
17/5/2023 13:46,9759305,TA,58,498
17/5/2023 14:05,9692923,TA,51,209
17/5/2023 14:05,9970349,TA,82,1993
17/5/2023 14:13,9655377,TA,88,2608
17/5/2023 14:18,9373577,TA,107,4969
