name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386067,lon_tug_9386067,sog_tug_9386067,heading_tug_9386067,lat_tug_9386093,lon_tug_9386093,sog_tug_9386093,heading_tug_9386093,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9830484,lon_tug_9830484,sog_tug_9830484,heading_tug_9830484,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28929081199,103.761233308,0.514444,0.987542,1.39277,79.796,1.97222205475,113.0,2023-06-29 07:46:05,False,1.29076669254,103.760642229,0.0,0.0,1.24629142439,103.787617722,2.46933,0.0,1.29072502548,103.760727223,0.0,0.0,1.29036335843,103.760760563,0.0,0.0,1.28900495493,103.76092075,0.823111,21.9946,1.26728625981,103.77772177,0.617333,82.9962,1.26598002579,103.777897226,52.6277,6.99829
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28931439076,103.7613077,0.514444,0.990598,1.28631,74.0546,1.98967534727,114.0,2023-06-29 07:46:15,False,1.29077669262,103.76065389,0.0,0.0,1.24637861386,103.787746633,2.52078,0.0,1.29072169152,103.760727223,0.0,0.0,1.29036335843,103.760760563,0.0,0.0,1.28899032921,103.760970442,0.823111,21.9946,1.26725095689,103.777705112,0.617333,82.9962,1.26598002579,103.777897226,52.6277,6.99829
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.2893258998,103.76134644,0.565889,1.08942,1.30202,74.4759,2.02458193231,115.999,2023-06-29 07:46:25,False,1.29077638997,103.760649328,0.0514444,0.0,1.24648083765,103.787900003,2.52078,0.0,1.29071835977,103.760727224,0.0,0.0,1.29036002639,103.760752227,0.0,0.0,1.28897361505,103.761027225,0.823111,21.9946,1.26728614769,103.777537983,0.823111,106.996,1.26598169246,103.777858894,52.6277,11.9971
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28933647477,103.761382092,0.514444,0.990598,1.27584,74.0546,2.04203522483,116.999,2023-06-29 07:46:35,False,1.29077051036,103.760651486,0.0514444,0.0,1.24658553012,103.788063771,2.57222,0.0,1.2907233585,103.760727223,0.0,0.0,1.29036835943,103.76076223,0.0,0.0,1.28894018673,103.761140807,0.823111,21.9946,1.26727371831,103.777487704,0.823111,106.996,1.26597335913,103.777823891,52.6277,11.9971
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28935676125,103.761448437,0.514444,0.990598,1.27584,74.0546,2.04203522483,116.999,2023-06-29 07:46:45,False,1.29076893387,103.760650504,0.0514444,0.0,1.24678594775,103.788351413,2.57222,0.0,1.29072502548,103.760727223,0.0,0.0,1.29037002582,103.760745558,0.0,0.0,1.288925561,103.761190499,0.823111,21.9946,1.26717828809,103.777640176,0.668778,108.995,1.26593835911,103.777797226,52.6277,11.9971
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28936164662,103.761489854,0.463,0.892053,1.37183,78.6901,2.09439510239,119.998,2023-06-29 07:46:55,True,1.29076560147,103.760632173,0.0514444,0.0,1.24689532066,103.788500975,2.57222,0.0,1.29071677891,103.760727452,0.0514444,0.0,1.29037002582,103.760745558,0.0,0.0,1.28890884684,103.76124729,0.823111,21.9946,1.26714155037,103.777671464,0.668778,108.995,1.26589002581,103.777765559,52.6277,17.9956
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28936773944,103.761523295,0.463,0.888445,1.38928,79.9194,2.09439510239,119.998,2023-06-29 07:47:05,True,1.29076305617,103.760644335,0.0514444,0.0,1.24702876678,103.788661109,2.57222,0.0,1.29071300338,103.760727715,0.102889,0.0,1.29036669198,103.760748892,0.0,0.0,1.28887750916,103.761353765,0.823111,21.9946,1.26706110481,103.777801573,1.08033,136.0,1.2658566925,103.777748893,52.6277,20.9949
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28937576278,103.761579734,0.411556,0.786236,1.45211,81.4692,2.11184839491,120.998,2023-06-29 07:47:15,True,1.29076353974,103.760645257,0.0514444,0.0,1.24725437625,103.788928609,2.57222,0.0,1.29070766469,103.760729462,0.102889,0.0,1.29036669198,103.760748892,0.0,0.0,1.28886079499,103.761410556,0.823111,21.9946,1.26696515108,103.777911633,1.08033,136.0,1.26585002577,103.777747226,52.6277,19.9951
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28937776418,103.761608945,0.411556,0.781416,1.45211,84.2894,2.11184839491,120.998,2023-06-29 07:47:25,True,1.29076393502,103.760647169,0.0514444,0.0,1.24737273963,103.789071256,2.57222,0.0,1.29071835977,103.760727224,0.102889,0.0,1.29036002656,103.760757228,0.0,0.0,1.28884616926,103.761460248,0.823111,21.9946,1.26696889147,103.777884673,0.565889,173.996,1.26586669249,103.777745558,52.6277,19.9951
YM COOPERATION,D5WR6   ,9864588,LR,,CS,32720,636019900.0,1.28937923555,103.761634655,0.360111,0.68284,1.47306,85.1009,2.11184839491,120.998,2023-06-29 07:47:35,True,1.29077051204,103.76063649,0.0514444,0.0,1.24747645965,103.789196086,2.57222,0.0,1.2907233585,103.760727223,0.102889,0.0,1.29036335843,103.760760563,0.0,0.0,1.28881274091,103.761573831,0.823111,21.9946,1.26694109048,103.777907119,0.565889,173.996,1.26585669249,103.777723893,52.6277,22.9999
