name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.284529511,103.760228882,0.514444,0.991361,0.500909,28.0725,2.25147473507,128.996,2023-07-04 03:44:29,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28455807761,103.760244421,0.514444,0.991361,0.500909,28.0725,2.25147473507,128.996,2023-07-04 03:44:39,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28463360094,103.760285256,0.565889,1.08751,0.502655,28.8557,2.28638132011,130.995,2023-07-04 03:44:49,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28466050827,103.760299953,0.565889,1.08751,0.47822,28.8557,2.30383461263,131.995,2023-07-04 03:44:59,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28470788222,103.760323634,0.565889,1.09547,0.47822,27.4744,2.30383461263,131.995,2023-07-04 03:45:09,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28480099681,103.760354852,0.617333,1.1808,0.350811,20.2249,2.35619449019,135.0,2023-07-04 03:45:19,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28483769732,103.760368197,0.668778,1.1808,0.303687,20.2249,2.37364778271,136.0,2023-07-04 03:45:29,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28492814014,103.760394439,0.668778,1.28485,0.303687,17.6126,2.37364778271,136.0,2023-07-04 03:45:39,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28496853999,103.760407021,0.720222,1.28485,0.188496,17.6126,2.42600766027,138.999,2023-07-04 03:45:49,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28504873832,103.760408896,0.720222,1.38396,0.188496,10.5208,2.42600766027,138.999,2023-07-04 03:45:59,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28514579205,103.760415158,0.720222,1.38505,0.0907571,4.83042,2.44346095279,139.999,2023-07-04 03:46:09,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28519119806,103.760419263,0.720222,1.38505,0.0907571,4.83042,2.44346095279,139.999,2023-07-04 03:46:19,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28531197988,103.760413581,0.720222,1.39957,6.27795,0.0,2.46091424531,140.999,2023-07-04 03:46:29,False
RIO MADEIRA,9VJZ6   ,9348106,SG,,CS,73899,563051600,1.28535757341,103.760413352,0.720222,1.39957,6.27795,0.0,2.46091424531,140.999,2023-07-04 03:46:39,False
