name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.2558744349,103.786892232,0.514444,0.993074,4.01426,229.764,0.453785605519,25.9991,2023-05-18 13:13:17,False,1.25597610024,103.78324747,0.154333,0.0,1.25551013339,103.787028196,0.463,0.0,1.25965473903,103.778668592,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25586310335,103.786871844,0.514444,0.680346,4.01426,233.13,0.453785605519,25.9991,2023-05-18 13:13:29,False,1.25598498716,103.783248908,0.154333,0.0,1.25553971409,103.786985778,0.463,0.0,1.25965691098,103.778665591,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25584903601,103.786843985,0.257222,0.496727,4.17134,239.421,0.453785605519,25.9991,2023-05-18 13:13:37,True,1.25597551514,103.783247246,0.205778,0.0,1.25551651254,103.786956274,0.463,0.0,1.25965908294,103.778662586,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25583427983,103.786817753,0.205778,0.383386,4.20275,239.534,0.453785605519,25.9991,2023-05-18 13:13:47,True,1.25598835879,103.783253892,0.205778,0.0,1.25543867609,103.786931377,0.411556,0.0,1.2596631553,103.778656956,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25583814788,103.786808219,0.154333,0.294157,4.56229,262.405,0.453785605519,25.9991,2023-05-18 13:13:57,True,1.25599002611,103.783267225,0.0,0.0,1.25541533043,103.786923112,0.257222,0.0,1.25966532726,103.778653951,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25583777516,103.786780316,0.154333,0.292224,4.62861,266.186,0.453785605519,25.9991,2023-05-18 13:14:07,True,1.25599002611,103.783267225,0.0,0.0,1.25540684616,103.786909301,0.257222,0.0,1.25961835939,103.778718894,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25584002553,103.786755404,0.154333,0.388769,4.62861,270.0,0.453785605519,25.9991,2023-05-18 13:14:17,True,1.25598271785,103.783265668,0.0514444,0.0,1.25541762218,103.786874592,0.308667,0.0,1.25961835939,103.778718894,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25584491459,103.786739452,0.154333,0.396468,4.62861,281.31,0.453785605519,25.9991,2023-05-18 13:14:29,True,1.25597608367,103.783246741,0.0514444,0.0,1.25539429595,103.786848238,0.308667,0.0,1.25961835939,103.778718894,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25584788948,103.786727931,0.205778,0.396468,4.93405,281.31,0.471238898038,26.9989,2023-05-18 13:14:37,True,1.25598169231,103.783267226,0.0,0.0,1.25538965327,103.786826534,0.308667,0.0,1.25961835939,103.778718894,0.0514444,205.999
ZHONG GU JIANG SU,BQTM    ,9400148,CN,,CS,50963,414348000,1.25585886172,103.78668153,0.257222,0.480094,5.09811,291.371,0.471238898038,26.9989,2023-05-18 13:14:47,True,1.25597247304,103.783263593,0.102889,0.0,1.25538559023,103.786807546,0.308667,0.0,1.25961835939,103.778718894,0.0514444,205.999
