name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_0,lon_tug_0,sog_tug_0,heading_tug_0,lat_tug_9382528,lon_tug_9382528,sog_tug_9382528,heading_tug_9382528,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9679268,lon_tug_9679268,sog_tug_9679268,heading_tug_9679268,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,1.43117,0.0,2.09439510239,119.998,2023-05-12 19:06:43,True,1.43405169248,103.903638895,0.0,293.0,1.27032823706,103.759006018,6.019,0.0,1.29068917817,103.760241802,0.0514444,0.0,1.29090830984,103.760555661,0.0514444,0.0,1.29086169256,103.760513894,0.0,0.0,1.2908049138,103.760329809,0.0514444,114.999,1.2907133581,103.760332226,0.0,0.0,1.28738498602,103.753891096,2.41789,0.0,1.28787080856,103.755203147,2.72656,0.0,1.29072002593,103.760703891,0.0,37.9962,1.29180335871,103.724597222,0.0514444,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,1.76278,0.0,2.09439510239,119.998,2023-05-12 19:06:53,True,1.24310890903,103.747389939,3.85833,0.0,1.27068972838,103.758461541,6.019,0.0,1.29068673223,103.760253999,0.0514444,0.0,1.29090169276,103.760557223,0.0,0.0,1.29086612171,103.760515605,0.0514444,0.0,1.29080358936,103.760338523,0.0514444,114.999,1.29071502502,103.760330558,0.0,0.0,1.28735172941,103.754157886,2.41789,0.0,1.28791582536,103.755604601,2.67511,0.0,1.29071002667,103.760715562,0.0,37.9962,1.29180502536,103.724590562,0.0,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,1.76278,0.0,2.09439510239,119.998,2023-05-12 19:07:03,True,1.30917835809,103.726740556,0.0,0.0,1.27094508963,103.758111165,6.019,0.0,1.29068425243,103.760245295,0.0514444,0.0,1.29090169276,103.760557223,0.0,0.0,1.29086726761,103.760515544,0.0514444,0.0,1.29080634087,103.760350922,0.0514444,114.999,1.29071502681,103.760318897,0.0,0.0,1.28732754283,103.754247285,2.36644,0.0,1.28789659608,103.755768857,2.67511,0.0,1.29072335809,103.760715562,0.0,36.9965,1.29180669217,103.724587228,0.0,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28964335824,103.761833896,0.0,0.0,1.8326,0.0,2.09439510239,119.998,2023-05-12 19:07:16,True,1.27327335911,103.640202234,0.0,0.0,1.27169490085,103.757683405,5.91611,0.0,1.29068423223,103.760236064,0.0514444,0.0,1.290869634,103.760563682,0.0514444,0.0,1.29087002477,103.760500556,0.0,0.0,1.29081166601,103.760340637,0.0514444,114.999,1.29072669352,103.760320563,0.0,0.0,1.28730524033,103.754590152,2.36644,0.0,1.28788598892,103.75611713,2.52078,0.0,1.29072502495,103.760712227,0.0,36.9965,1.29180669217,103.724587228,0.0,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28957335836,103.76183389,0.0,0.0,1.8326,0.0,2.09439510239,119.998,2023-05-12 19:07:23,True,1.248036377,103.562667237,0.102889,0.0,1.27200271683,103.757392353,5.76178,0.0,1.29068423223,103.760236064,0.0514444,0.0,1.29086698905,103.760567648,0.0514444,0.0,1.29087002477,103.760500556,0.0,0.0,1.29081015174,103.760350869,0.0514444,114.0,1.29072669352,103.760320563,0.0,0.0,1.28730524033,103.754590152,2.36644,0.0,1.28787646408,103.756299128,2.52078,0.0,1.29074335922,103.760703891,0.0,37.9962,1.29180669217,103.724587228,0.0514444,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,1.39626,0.0,2.09439510239,119.998,2023-05-12 19:07:33,True,1.45190303863,104.018272619,1.389,0.0,1.27226824277,103.757144896,5.81322,0.0,1.29068049838,103.760228833,0.0514444,0.0,1.29086458676,103.760565464,0.0514444,0.0,1.29088002665,103.760500556,0.0,0.0,1.29080502488,103.760348895,0.0,114.0,1.29072669237,103.760350556,0.0,0.0,1.28730200011,103.754910511,2.36644,0.0,1.28789271473,103.756428503,2.52078,0.0,1.29074502643,103.760710559,0.0,37.9962,1.29180669217,103.724587228,0.0514444,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,1.29154,0.0,2.09439510239,119.998,2023-05-12 19:07:43,True,1.307255027,103.681210551,0.0,0.0,1.27262634678,103.75689883,5.81322,0.0,1.29068049838,103.760228833,0.0514444,0.0,1.29086762567,103.760588375,0.0514444,0.0,1.29087835896,103.760480558,0.0,0.0,1.29080502488,103.760348895,0.0,114.0,1.29072669237,103.760350556,0.0,0.0,1.28734774326,103.75507358,2.36644,0.0,1.28789595255,103.75657556,2.26356,0.0,1.29075169226,103.760713894,0.0,37.9962,1.29180669217,103.724587228,0.0514444,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,1.06465,0.0,2.09439510239,119.998,2023-05-12 19:07:53,True,1.09673501728,103.889672226,0.0,0.0,1.27320308284,103.756335839,5.91611,0.0,1.29067256541,103.760231071,0.0514444,0.0,1.29086497625,103.760590665,0.0514444,0.0,1.29087835896,103.760480558,0.0514444,0.0,1.29080357701,103.760363742,0.0514444,114.0,1.29073502686,103.760338894,0.0,0.0,1.28731252272,103.755255299,2.36644,0.0,1.28790391636,103.756751143,2.26356,0.0,1.29074835824,103.760712226,0.0,37.9962,1.29180835923,103.724588895,0.0,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,1.13446,0.0,2.09439510239,119.998,2023-05-12 19:08:03,True,1.35610669463,103.547133879,0.0,72.9987,1.27350121752,103.756031231,5.91611,0.0,1.29067256541,103.760231071,0.0514444,0.0,1.29086223171,103.760588164,0.0514444,0.0,1.29087726408,103.760487613,0.0514444,0.0,1.29079976379,103.760359618,0.0514444,114.0,1.29073336023,103.760348897,0.0,0.0,1.28733513187,103.755552553,2.315,0.0,1.28786687418,103.757053577,2.21211,0.0,1.29074502679,103.760720563,0.0,37.9962,1.29181002629,103.724590562,0.0514444,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.2896433594,103.761867223,0.0,0.0,2.14675,0.0,2.09439510239,119.998,2023-05-12 19:08:16,True,1.24199502687,103.816128894,0.0514444,0.0,1.27387164209,103.755723478,5.86467,0.0,1.29068507773,103.760232361,0.0514444,0.0,1.29083835804,103.760603889,0.0,0.0,1.29088169292,103.760480558,0.0,0.0,1.29079259254,103.760361619,0.0514444,114.0,1.29073336023,103.760348897,0.0,0.0,1.28738300348,103.755717228,2.26356,0.0,1.28786338603,103.757183944,2.16067,0.0,1.29073835905,103.760725556,0.0,38.996,1.29181002646,103.724593896,0.0,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.2896583585,103.761887229,0.0,0.0,2.70526,0.0,2.09439510239,119.998,2023-05-12 19:08:23,True,1.30889029066,103.655691662,0.0514444,0.0,1.27441739293,103.755173544,5.86467,0.0,1.29068507773,103.760232361,0.0514444,0.0,1.29083835804,103.760603889,0.0,0.0,1.29088169292,103.760480558,0.0,0.0,1.29079446055,103.760364821,0.0514444,114.0,1.29074169239,103.760333892,0.0,0.0,1.28738300348,103.755717228,2.26356,0.0,1.28784154047,103.757353711,2.10922,0.0,1.2907316934,103.760727223,0.0,38.996,1.29181002654,103.724595563,0.0514444,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:08:33,True,1.29491502604,103.75584723,0.0514444,0.0,1.27465577597,103.75481857,5.86467,0.0,1.2906863208,103.760232554,0.0514444,0.0,1.2908416917,103.760595562,0.0,0.0,1.29088002665,103.760500556,0.0,0.0,1.29079022519,103.760348763,0.0514444,113.0,1.29074169239,103.760333892,0.0,0.0,1.28777294975,103.756286838,2.21211,0.0,1.28784082427,103.757633145,2.05778,0.0,1.29073502538,103.760733892,0.0,37.9962,1.29181002662,103.724597222,0.0514444,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:08:43,True,0.946830126239,103.636381008,1.13178,0.0,1.2748827232,103.754526863,5.86467,0.0,1.29068676915,103.760236581,0.0514444,0.0,1.29085159399,103.760589103,0.0514444,0.0,1.2908718729,103.76050332,0.0514444,0.0,1.29077669286,103.760348896,0.0,113.0,1.29074002576,103.760343895,0.0,0.0,1.28777630283,103.75644582,2.21211,0.0,1.28781602421,103.757795339,2.10922,0.0,1.29072835979,103.760737227,0.0,37.9962,1.29180835964,103.724597222,0.0,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:08:53,True,1.29957866835,103.965444241,7.71667,0.0,1.27507192744,103.754155648,5.76178,0.0,1.29068341093,103.760237353,0.0514444,0.0,1.2908529673,103.760588682,0.0514444,0.0,1.29087002627,103.760480558,0.0,0.0,1.29077669286,103.760348896,0.0,113.0,1.29074002541,103.760333892,0.0,0.0,1.28776026851,103.7566142,2.16067,0.0,1.2877787164,103.757960886,2.21211,0.0,1.29072335897,103.760740561,0.0,37.9962,1.29180835964,103.724597222,0.0514444,216.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:09:03,True,1.29939577257,103.965843645,7.71667,0.0,1.27554547422,103.753451246,5.91611,0.0,1.29068002624,103.760238889,0.0514444,0.0,1.29085335817,103.76059056,0.0,0.0,1.29087002627,103.760480558,0.0,0.0,1.29078045796,103.760365822,0.0514444,113.0,1.2907266922,103.760345563,0.0,0.0,1.2877182915,103.7567326,2.16067,0.0,1.28779465379,103.758099913,2.16067,0.0,1.29072169223,103.76074723,0.0,37.9962,1.29180669275,103.724598889,0.0514444,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:09:16,True,1.07504501757,103.898212227,0.0,72.9987,1.27574369586,103.753134751,5.91611,0.0,1.29068801418,103.760230114,0.0514444,0.0,1.29085835917,103.760592227,0.0,0.0,1.29087002627,103.760480558,0.0,0.0,1.29077475934,103.760366287,0.0514444,113.0,1.2907266922,103.760345563,0.0,0.0,1.28770181576,103.757086234,2.16067,0.0,1.28779879031,103.758373757,2.05778,0.0,1.29072169241,103.760752223,0.0,38.996,1.29180669267,103.724597222,0.102889,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:09:23,True,1.28852338627,103.663887374,0.154333,0.0,1.27604185418,103.752766542,5.86467,0.0,1.29068801418,103.760230114,0.0514444,0.0,1.29084669264,103.760595562,0.0,0.0,1.29087002627,103.760480558,0.0,0.0,1.2907763933,103.760369086,0.0514444,113.0,1.29073169272,103.760333892,0.0,0.0,1.28770181576,103.757086234,2.16067,0.0,1.28779879031,103.758373757,2.05778,0.0,1.29072169241,103.760752223,0.0,38.996,1.29180502569,103.724597222,0.0514444,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:09:33,True,1.30206835957,103.728932225,0.0,0.0,1.27647776154,103.752161655,5.86467,0.0,1.29069139666,103.76022857,0.0514444,0.0,1.29084169176,103.760597229,0.0,0.0,1.29087669198,103.760480558,0.0,0.0,1.29078569342,103.760379563,0.0514444,113.0,1.29073669163,103.760338894,0.0,0.0,1.28759453766,103.75745571,2.16067,0.0,1.28769693337,103.758829822,2.21211,0.0,1.29072169229,103.760748888,0.0,37.9962,1.29180335888,103.724600557,0.0,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:09:43,True,1.27326835888,103.640217222,0.0,0.0,1.27669307014,103.751846808,5.29878,0.0,1.29068169316,103.760237222,0.0,0.0,1.29084169176,103.760597229,0.0,0.0,1.2908833599,103.760480558,0.0,0.0,1.29079215786,103.760369691,0.0514444,113.0,1.29072835845,103.760387226,0.0,0.0,1.28758308863,103.757610603,2.16067,0.0,1.28761368339,103.759003399,2.36644,0.0,1.29072169211,103.760743896,0.0,37.9962,1.2918016919,103.724600557,0.0,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:09:53,True,1.24591731696,103.742729022,0.874556,0.0,1.27680699873,103.751702407,5.29878,0.0,1.29067669205,103.760232229,0.0,0.0,1.29083835816,103.760607224,0.0,0.0,1.2908833599,103.760480558,0.0,0.0,1.29079382443,103.760358021,0.0514444,113.0,1.29073502554,103.760363893,0.0,0.0,1.2876007627,103.757722911,2.16067,0.0,1.28756481921,103.759106215,2.315,0.0,1.29071502629,103.760740561,0.0,37.9962,1.2918016919,103.724600557,0.0514444,217.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.28638,0.0,2.09439510239,119.998,2023-05-12 19:10:03,True,1.27326835888,103.640217222,0.0,0.0,1.27736965907,103.751067584,5.81322,0.0,1.29068002636,103.760242224,0.0,0.0,1.29083566446,103.760606285,0.0514444,0.0,1.29089502505,103.760500555,0.0,0.0,1.29079999331,103.760356696,0.0514444,113.0,1.2907416928,103.760345562,0.0,0.0,1.28756233731,103.757817627,1.90344,0.0,1.28752986086,103.759219473,2.315,0.0,1.29071502629,103.760740561,0.0,37.9962,1.29180002501,103.724602224,0.0514444,217.996
