name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386079,lon_tug_9386079,sog_tug_9386079,heading_tug_9386079,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:45:32,False,1.29074836007,103.760638895,0.0,88.9948,1.29111321057,103.760283933,0.0514444,0.0,1.29069022525,103.760755462,0.0514444,0.0,1.29081773072,103.760390338,0.102889,0.0,1.2901783597,103.761217228,0.0,299.998,1.29088335874,103.760198895,0.0514444,286.996,1.28903669306,103.763187229,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:45:42,False,1.29074836007,103.760638895,0.0,88.9948,1.29111714031,103.76027378,0.0514444,0.0,1.29069109854,103.760725777,0.0514444,0.0,1.29081980812,103.760383239,0.102889,0.0,1.2901783597,103.761217228,0.0,299.998,1.29088669311,103.760210557,0.0,282.997,1.28905002668,103.763187228,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:45:52,False,1.2907357204,103.760657814,0.0,88.9948,1.29111376896,103.760277852,0.0514444,0.0,1.2906897879,103.760750302,0.0514444,0.0,1.29082162501,103.760377026,0.102889,0.0,1.2901550264,103.761217229,0.0,299.998,1.29089335935,103.760225562,0.0,282.997,1.2890483597,103.763187228,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:46:02,False,1.29073262656,103.760642476,0.0514444,88.9948,1.29111999077,103.76027471,0.0514444,0.0,1.29069566207,103.76071895,0.0514444,0.0,1.29079081085,103.760426973,0.102889,0.0,1.29016169205,103.761215561,0.0,298.998,1.29089502645,103.760228896,0.0,283.997,1.28903502493,103.763153893,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:46:12,False,1.29073385389,103.760634807,0.0514444,88.9948,1.29109836011,103.760283889,0.0,0.0,1.29069197198,103.760762771,0.0514444,0.0,1.2907892673,103.760420682,0.102889,0.0,1.29016169205,103.761215561,0.0,298.998,1.29089002551,103.760228896,0.0,283.997,1.2890333597,103.763140556,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:46:22,False,1.29073150682,103.760633306,0.0514444,88.9948,1.29110835983,103.760285556,0.0,0.0,1.29070335814,103.76076056,0.0,0.0,1.29078352948,103.760374465,0.0514444,0.0,1.29016835847,103.761235559,0.0,298.998,1.29089835838,103.760233889,0.0,283.997,1.28904335937,103.763140555,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:46:32,False,1.29072927671,103.760630007,0.0514444,88.9948,1.29112333585,103.760277202,0.0514444,0.0,1.29071169262,103.760748889,0.0,0.0,1.29078090641,103.760372544,0.0514444,0.0,1.29017002556,103.761238893,0.0,298.998,1.29090669351,103.760240557,0.0,283.997,1.28904502681,103.763153893,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:46:42,False,1.29072628048,103.760627813,0.0514444,88.9948,1.29112834786,103.760278053,0.0514444,0.0,1.29071002635,103.760768895,0.0,0.0,1.29076686995,103.760414751,0.0514444,0.0,1.29017002556,103.761238893,0.0,298.998,1.29089335965,103.760233889,0.0,284.996,1.28904169285,103.763153893,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:46:52,False,1.2907223528,103.760633719,0.0514444,88.9948,1.2911312446,103.76027657,0.0514444,0.0,1.29070335988,103.760747222,0.0,0.0,1.29076612613,103.760359329,0.0514444,0.0,1.29017502574,103.761217228,0.0,298.998,1.29090002565,103.760242225,0.0,284.996,1.28904169285,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:47:02,False,1.29072669155,103.760638896,0.0514444,88.9948,1.29113002573,103.760273894,0.0,0.0,1.29070335982,103.760745563,0.0,0.0,1.29076047979,103.760339876,0.0514444,0.0,1.29017502574,103.761217228,0.0,298.998,1.29090002565,103.760242225,0.0,284.996,1.28903002666,103.763167222,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:47:12,False,1.29072502474,103.760643889,0.0,88.9948,1.29113502667,103.760273893,0.0,0.0,1.29071002553,103.760745563,0.0,0.0,1.29075965528,103.760500007,0.0514444,0.0,1.29017502574,103.761217228,0.0,298.998,1.29089336,103.760243892,0.0,284.996,1.28902835968,103.763167222,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:47:22,False,1.29072835882,103.760647223,0.0,88.9948,1.29113835866,103.760280562,0.0,0.0,1.29070669354,103.760738895,0.0,0.0,1.2907568005,103.760501569,0.0514444,0.0,1.29017502574,103.761217228,0.0,297.999,1.29089002593,103.760240558,0.0,284.996,1.28903002514,103.763187229,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:47:32,False,1.29073335958,103.76064223,0.0,88.9948,1.29113835871,103.760282229,0.0,0.0,1.29070002586,103.760745564,0.0,0.0,1.29074633744,103.760509195,0.0514444,0.0,1.29017335876,103.761217228,0.0,297.999,1.29088335819,103.76024556,0.0,284.996,1.2890333591,103.763187229,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:47:42,False,1.29073669242,103.760610562,0.0,88.9948,1.29112835923,103.760287223,0.0,0.0,1.29069169341,103.760752224,0.0,0.0,1.29075660174,103.760437829,0.0514444,0.0,1.29016169235,103.761223897,0.0,297.999,1.29088335819,103.76024556,0.0,284.996,1.28903669199,103.763220555,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:47:52,False,1.29073669242,103.760610562,0.0,88.9948,1.29112335841,103.760290557,0.0,0.0,1.29069502545,103.76076056,0.0,0.0,1.29075770986,103.760368508,0.0514444,0.0,1.29016169235,103.761223897,0.0,297.999,1.29088002673,103.760253896,0.0,285.996,1.28902669164,103.763200558,0.360111,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:48:02,False,1.29072762188,103.760599181,0.0514444,88.9948,1.29111669276,103.760292225,0.0,0.0,1.29068502608,103.760768896,0.0,0.0,1.29075324302,103.76036219,0.0514444,0.0,1.29016169252,103.76122889,0.0,296.999,1.29087835969,103.760252229,0.0,285.996,1.28902502641,103.763187229,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-16 02:48:12,False,1.29072511362,103.760597119,0.0,88.9948,1.29111335844,103.76028223,0.0,0.0,1.2906883583,103.760782225,0.0,0.0,1.29075007689,103.760362945,0.0514444,0.0,1.29016169252,103.76122889,0.0,296.999,1.2908783594,103.760243893,0.0,286.996,1.28901669151,103.763187229,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28988335943,103.761717227,0.0,0.0,1.27409,0.0,2.11184839491,120.998,2023-05-16 02:48:22,True,1.29073669201,103.760598891,0.0,88.9948,1.29111835909,103.760273894,0.0,0.0,1.29068835992,103.760765562,0.0,0.0,1.29075371237,103.76033576,0.0514444,0.0,1.29018835977,103.761228889,0.0,296.999,1.29087059833,103.760237277,0.0514444,287.996,1.28901835849,103.763187229,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002659,103.76178389,0.0,0.0,1.27409,0.0,2.11184839491,120.998,2023-05-16 02:48:32,True,1.29073002486,103.760620557,0.0,88.9948,1.29112502479,103.760273894,0.0,0.0,1.29069169243,103.760787227,0.0,0.0,1.29075851487,103.760405748,0.0514444,0.0,1.29018002488,103.761228889,0.0,296.999,1.29087169322,103.760230564,0.0,288.995,1.28903002514,103.763187229,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002659,103.76178389,0.0,0.0,1.27409,0.0,2.11184839491,120.998,2023-05-16 02:48:42,True,1.29073002486,103.760620557,0.0,88.9948,1.29112002612,103.760275561,0.0,0.0,1.2907033589,103.760782225,0.0,0.0,1.29076710896,103.760368025,0.0514444,0.0,1.29018002488,103.761228889,0.0,296.999,1.29089335947,103.760228896,0.0,288.995,1.28903335955,103.763200558,0.102889,0.0
