name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_0,lon_tug_0,sog_tug_0,heading_tug_0,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456484,lon_tug_9456484,sog_tug_9456484,heading_tug_9456484,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9679268,lon_tug_9679268,sog_tug_9679268,heading_tug_9679268,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967835829,103.761900557,0.0,0.0,5.44543,0.0,2.09439510239,119.998,2023-05-12 17:36:03,True,1.05240503428,104.221677243,0.0514444,0.0,1.29085090222,103.760382536,0.0514444,0.0,1.29102374023,103.760192485,0.0514444,0.0,1.29263446839,103.733084922,1.90344,0.0,1.29090502566,103.76052723,0.0,0.0,1.2908833599,103.760480558,0.0,0.0,1.26887511277,103.766701416,0.360111,81.9965,1.28363258999,103.762986969,0.0514444,0.0,1.29109678008,103.760245421,0.0,123.997,1.29084669265,103.759973893,0.0,135.0,1.29090669255,103.760027224,0.0,129.996,1.29075169232,103.760715561,0.0,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967835829,103.761900557,0.0,0.0,5.44543,0.0,2.09439510239,119.998,2023-05-12 17:36:13,True,1.43151668567,103.918127227,0.0,0.0,1.29085441065,103.760383773,0.0514444,0.0,1.29101401477,103.760142328,0.0514444,0.0,1.29272948797,103.73298191,1.852,0.0,1.29092713758,103.760516358,0.0514444,0.0,1.2908833584,103.760500556,0.0,0.0,1.26887325983,103.766733181,0.411556,81.9965,1.28362341035,103.762980686,0.0514444,0.0,1.29109466277,103.760247764,0.0514444,123.997,1.29084835974,103.759977227,0.0,133.995,1.2909116933,103.760022222,0.0,129.996,1.29075335924,103.760713893,0.0,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967835829,103.761900557,0.0,0.0,5.44543,0.0,2.09439510239,119.998,2023-05-12 17:36:23,True,1.30612335802,103.727667224,0.0,0.0,1.29085335944,103.760377227,0.0,0.0,1.29101726925,103.760142477,0.0514444,0.0,1.29280018594,103.732896546,1.852,0.0,1.29091986729,103.760527326,0.0514444,0.0,1.29088578764,103.760515508,0.0514444,0.0,1.26887210078,103.766761848,0.360111,81.9965,1.283625524,103.762968059,0.0514444,0.0,1.29109088068,103.760250107,0.0514444,123.997,1.29084835974,103.759977227,0.0,133.995,1.2909116933,103.760022222,0.0,129.996,1.29074669353,103.760713894,0.0,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967835829,103.761900557,0.0,0.0,5.44543,0.0,2.09439510239,119.998,2023-05-12 17:36:33,True,1.46006876405,104.016712993,0.257222,0.0,1.29084888593,103.760369663,0.0514444,0.0,1.29102098739,103.760142644,0.0514444,0.0,1.29286978964,103.732782286,1.852,0.0,1.29091986729,103.760527326,0.0514444,0.0,1.29088397726,103.760518737,0.0514444,0.0,1.26886752867,103.76681132,0.411556,78.9972,1.28362134518,103.762958442,0.0514444,0.0,1.29108804124,103.760248527,0.0514444,123.997,1.29084502573,103.75997556,0.0,133.995,1.2909116933,103.760022222,0.0,129.996,1.29074169265,103.760715561,0.0,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:36:43,True,1.42394030897,103.892709512,0.0514444,0.0,1.29084888593,103.760369663,0.0514444,0.0,1.29102098739,103.760142644,0.0514444,0.0,1.29286978964,103.732782286,1.852,0.0,1.29092227844,103.760530143,0.0514444,0.0,1.29086669302,103.760500556,0.0,0.0,1.26886169004,103.766834898,0.360111,77.9974,1.28362092331,103.762953634,0.0514444,0.0,1.29108177959,103.760248756,0.0514444,123.997,1.29084169165,103.759972226,0.0,133.995,1.29091169336,103.760023889,0.0,129.996,1.29074002585,103.760720563,0.0,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:36:53,True,1.3015278556,103.729084065,0.102889,0.0,1.29084888593,103.760369663,0.0514444,0.0,1.29102098739,103.760142644,0.0514444,0.0,1.29286978964,103.732782286,1.852,0.0,1.29092002626,103.76052723,0.0514444,0.0,1.29087025815,103.760481734,0.0,0.0,1.26886234659,103.766855317,0.411556,77.9974,1.28362341102,103.762935689,0.0514444,0.0,1.29109475061,103.760234285,0.0514444,123.997,1.29083836014,103.759978895,0.0,132.995,1.29091669221,103.760027224,0.0,129.996,1.29074169283,103.760720563,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:37:03,True,1.29533338315,104.034191659,5.91611,0.0,1.29084888593,103.760369663,0.0514444,0.0,1.29102098739,103.760142644,0.0514444,0.0,1.29286978964,103.732782286,1.852,0.0,1.29092016747,103.760524343,0.0514444,0.0,1.29087835967,103.760500556,0.0,0.0,1.26886037762,103.766900489,0.308667,78.9972,1.2836371916,103.762931389,0.0514444,0.0,1.29109263371,103.760248299,0.0514444,123.997,1.29083836014,103.759978895,0.0,132.995,1.29091669221,103.760027224,0.0,129.996,1.29072335803,103.760713894,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:37:13,True,1.27319002562,103.640372224,0.0,0.0,1.29084634221,103.760363951,0.0514444,0.0,1.29102873943,103.760143635,0.0514444,0.0,1.29332629161,103.732204926,1.69767,0.0,1.29092258082,103.76052716,0.0514444,0.0,1.29088002665,103.760500556,0.0,0.0,1.2688579155,103.766921531,0.360111,80.9967,1.28362634504,103.762926774,0.0514444,0.0,1.29109303991,103.76024686,0.0514444,123.997,1.2908300253,103.759980562,0.0,132.995,1.29091169354,103.760028891,0.0,129.996,1.29070335864,103.760712228,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:37:23,True,1.22078238499,103.647296317,0.0514444,0.0,1.29084941125,103.76036503,0.0514444,0.0,1.29103198727,103.760143416,0.0514444,0.0,1.29340698048,103.732121807,1.69767,0.0,1.29091880298,103.760524694,0.0514444,0.0,1.29088169142,103.760500556,0.0,0.0,1.26885832373,103.766948321,0.360111,79.9969,1.28362049947,103.762923835,0.0514444,0.0,1.29108002478,103.760262225,0.0,123.997,1.29082669349,103.759978895,0.0,131.995,1.29090835976,103.760033893,0.0,129.996,1.29070002665,103.760705559,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:37:33,True,1.26969281707,103.857153893,0.0514444,0.0,1.29084353389,103.760368461,0.0514444,0.0,1.29103570098,103.76014317,0.0514444,0.0,1.29349798207,103.732028992,1.64622,0.0,1.29090910599,103.760530047,0.0514444,0.0,1.29088835934,103.760500556,0.0,0.0,1.26885641659,103.766989615,0.360111,79.9969,1.28362266289,103.762913849,0.0514444,0.0,1.29108002478,103.760262225,0.0,123.997,1.29082669349,103.759978895,0.0,131.995,1.29091169216,103.760052223,0.0,129.996,1.29069835967,103.760705559,0.0,34.9969
