name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9830484,lon_tug_9830484,sog_tug_9830484,heading_tug_9830484,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970835892,103.761947229,0.0,0.0,0.375246,0.0,2.09439510239,119.998,2023-05-11 22:20:41,True,1.29086169215,103.76062723,0.0,0.0,1.29030584475,103.761148324,0.0514444,125.997,1.29044169279,103.760748889,0.0,308.996,1.29076669225,103.76075889,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970336019,103.761947229,0.0,0.0,3.5116,0.0,2.09439510239,119.998,2023-05-11 22:20:51,True,1.29087835927,103.760613891,0.0,0.0,1.2903148376,103.761148209,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29077002626,103.760760557,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970336019,103.761947229,0.0,0.0,3.5116,0.0,2.09439510239,119.998,2023-05-11 22:21:01,True,1.29086502493,103.760593894,0.0,0.0,1.2903043879,103.761159011,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29077002626,103.760760557,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969835995,103.761967227,0.0,0.0,3.5116,0.0,2.09439510239,119.998,2023-05-11 22:21:11,True,1.29085502527,103.760593894,0.0,0.0,1.29030386953,103.761173121,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29078835809,103.760745561,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,3.5116,0.0,2.09439510239,119.998,2023-05-11 22:21:21,True,1.29085502527,103.760593894,0.0,0.0,1.29030036943,103.761157441,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29080502549,103.760740558,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:21:31,True,1.29088169252,103.760593893,0.0,0.0,1.29029760644,103.761132275,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29080502555,103.760742226,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:21:41,True,1.29088169252,103.760593893,0.0,0.0,1.29029502573,103.761142225,0.0,125.997,1.29044169279,103.760748889,0.0,310.995,1.29080002682,103.760742226,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:21:51,True,1.29087502531,103.760613891,0.0,0.0,1.29029658051,103.76115387,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29079835985,103.760742226,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:22:01,True,1.29087169356,103.760613892,0.0,0.0,1.29028583463,103.761155555,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29079835985,103.760742226,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:22:11,True,1.29087169356,103.760613892,0.0,0.0,1.2902874485,103.76115222,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29080502549,103.760740558,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:22:21,True,1.29087169356,103.760613892,0.0,0.0,1.29029898515,103.761159871,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29080502549,103.760740558,0.0,32.9974
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:22:31,True,1.29087169182,103.760627229,0.0,0.0,1.290300588,103.761157055,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29081836009,103.760705564,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:22:41,True,1.29087169182,103.760627229,0.0,0.0,1.29030219085,103.761154238,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29082335853,103.760697228,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,6.19941,0.0,2.09439510239,119.998,2023-05-11 22:22:51,True,1.2908733588,103.760627229,0.0,0.0,1.29029372022,103.761124246,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.2908266929,103.760708889,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28950002637,103.761507224,0.0,0.0,4.29351,0.0,2.09439510239,119.998,2023-05-11 22:23:01,True,1.29087169356,103.760613892,0.0,0.0,1.2903040781,103.761139373,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29082502598,103.760710557,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28950002637,103.761507224,0.0,0.0,4.29351,0.0,2.09439510239,119.998,2023-05-11 22:23:11,True,1.29087335833,103.760613892,0.0,0.0,1.29031030696,103.761148525,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29082502598,103.760710557,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28971502637,103.761933891,0.0,0.0,4.29351,0.0,2.09439510239,119.998,2023-05-11 22:23:21,True,1.29087335833,103.760613892,0.0,0.0,1.29031254569,103.761145568,0.0514444,125.997,1.29044169279,103.760748889,0.0,310.995,1.29081169259,103.760717226,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970835846,103.761933891,0.0,0.0,4.29351,0.0,2.09439510239,119.998,2023-05-11 22:23:31,True,1.29087835927,103.760613891,0.0,0.0,1.29029290797,103.761131915,0.0514444,125.997,1.29043836021,103.760725557,0.0,310.995,1.29079835926,103.760725562,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669152,103.761887229,0.0,0.0,3.35103,0.0,2.09439510239,119.998,2023-05-11 22:23:41,True,1.29087835927,103.760613891,0.0,0.0,1.29029578242,103.761124395,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29079835926,103.760725562,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965669152,103.761887229,0.0,0.0,3.35103,0.0,2.09439510239,119.998,2023-05-11 22:23:51,True,1.29087835927,103.760613891,0.0,0.0,1.29029780476,103.761121289,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078835809,103.760745561,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,4.7473,0.0,2.09439510239,119.998,2023-05-11 22:24:01,True,1.29086669262,103.760613892,0.0,0.0,1.29027113615,103.761082408,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078002517,103.760738892,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,0.471239,0.0,2.09439510239,119.998,2023-05-11 22:24:11,True,1.29086169168,103.760613892,0.0,0.0,1.2902758284,103.76109443,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078002517,103.760738892,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,0.471239,0.0,2.09439510239,119.998,2023-05-11 22:24:21,True,1.29086169168,103.760613892,0.0,0.0,1.29027890486,103.761118148,0.102889,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078002684,103.760723896,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969750629,103.761863456,0.0,0.0869314,4.10152,206.565,2.09439510239,119.998,2023-05-11 22:24:31,True,1.2908683596,103.760613892,0.0,0.0,1.2902865439,103.761107662,0.102889,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078002631,103.760708891,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,0.383972,0.0,2.09439510239,119.998,2023-05-11 22:24:41,True,1.2908683596,103.760613892,0.0,0.0,1.29026774943,103.761089042,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29077669224,103.760705557,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28968002632,103.76186723,0.0,0.0,0.383972,0.0,2.09439510239,119.998,2023-05-11 22:24:51,True,1.29087899355,103.760631257,0.0514444,0.0,1.29028715728,103.76109586,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078002625,103.760707224,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967669306,103.761887228,0.0,0.0,0.488692,0.0,2.09439510239,119.998,2023-05-11 22:25:01,True,1.29088169322,103.760613891,0.0,0.0,1.29030487139,103.761094894,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078835941,103.760720561,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28967669306,103.761887228,0.0,0.0,0.785398,0.0,2.09439510239,119.998,2023-05-11 22:25:11,True,1.29086502611,103.76062723,0.0,0.0,1.29029769185,103.76111233,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078835941,103.760720561,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,0.785398,0.0,2.09439510239,119.998,2023-05-11 22:25:21,True,1.29086502611,103.76062723,0.0,0.0,1.29029969211,103.761109214,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29079002622,103.760715559,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669153,103.761833895,0.0,0.0,2.54818,0.0,2.09439510239,119.998,2023-05-11 22:25:31,True,1.29087835871,103.760660556,0.0,0.0,1.29026507374,103.761097817,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29079002569,103.760700563,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969502541,103.761887227,0.0,0.0,0.575959,0.0,2.09439510239,119.998,2023-05-11 22:25:41,True,1.29088608209,103.760662784,0.0,0.0,1.29027129418,103.761118622,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078835859,103.760697229,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969502541,103.761887227,0.0,0.0,0.575959,0.0,2.09439510239,119.998,2023-05-11 22:25:51,True,1.29088522773,103.760665908,0.0514444,0.0,1.29027391086,103.761127028,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078502684,103.760697229,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.22886,0.0,2.09439510239,119.998,2023-05-11 22:26:01,True,1.29088356485,103.760656932,0.0514444,0.0,1.29026513777,103.761097852,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078502475,103.760700563,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.22886,0.0,2.09439510239,119.998,2023-05-11 22:26:11,True,1.29088048014,103.760649965,0.102889,0.0,1.29026691505,103.761095141,0.0514444,125.997,1.29043836021,103.760725557,0.0,309.996,1.2907850269,103.760698896,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,0.436332,0.0,2.09439510239,119.998,2023-05-11 22:26:21,True,1.29088169697,103.760657256,0.102889,0.0,1.29026424097,103.761086735,0.102889,125.997,1.29043836021,103.760725557,0.0,309.996,1.29078669167,103.760698896,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,0.506145,0.0,2.09439510239,119.998,2023-05-11 22:26:31,True,1.29088169322,103.760613891,0.0,0.0,1.29026377765,103.761096457,0.102889,125.997,1.29043335992,103.760743897,0.0,307.996,1.29078169288,103.760697229,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,0.506145,0.0,2.09439510239,119.998,2023-05-11 22:26:41,True,1.29090118967,103.760628667,0.0514444,0.0,1.29028160127,103.761133267,0.102889,125.997,1.29043335992,103.760743897,0.0,307.996,1.29078169288,103.760697229,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:26:51,True,1.29089909882,103.760630045,0.0514444,0.0,1.29027697129,103.761134074,0.102889,125.997,1.29043335992,103.760743897,0.0,307.996,1.29078669184,103.760703889,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:27:01,True,1.29088502615,103.760647227,0.0,0.0,1.29023461425,103.761125275,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.2907916929,103.760707223,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:27:11,True,1.29088502615,103.760647227,0.0,0.0,1.29023636724,103.761122546,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29079835873,103.760710557,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:27:21,True,1.29088669243,103.760627229,0.0,0.0,1.29021538523,103.761118027,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.2908050267,103.760712224,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:27:31,True,1.29089335813,103.760627229,0.0,0.0,1.29022522715,103.761090167,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29081002555,103.760715559,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:27:41,True,1.29089669162,103.760613891,0.0,0.0,1.29025141649,103.761124335,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29081002555,103.760715559,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:27:51,True,1.29089669162,103.760613891,0.0,0.0,1.29025385174,103.761122185,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29082669349,103.760725561,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:28:01,True,1.29089169336,103.760627229,0.0,0.0,1.29025035224,103.761123624,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.290818359,103.760737223,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:28:11,True,1.29088502545,103.760627229,0.0,0.0,1.29025267931,103.76112136,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29080502549,103.760740558,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:28:21,True,1.29088502545,103.760627229,0.0,0.0,1.29029411483,103.761232755,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29080335857,103.760742226,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:28:31,True,1.29087548956,103.760630432,0.0514444,0.0,1.29027374538,103.76119305,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29080169351,103.76073389,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:28:41,True,1.29086669159,103.760647227,0.0,0.0,1.29026478497,103.761173737,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29080002618,103.760723895,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970002472,103.761967227,0.0,0.0,1.27409,0.0,2.09439510239,119.998,2023-05-11 22:28:51,True,1.29086669159,103.760647227,0.0,0.0,1.29026678083,103.761171183,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29079669216,103.760722228,0.0,33.9972
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28964502533,103.761900558,0.0,0.0,0.418879,0.0,2.09439510239,119.998,2023-05-11 22:29:01,True,1.29085142546,103.760630924,0.0514444,0.0,1.29026894895,103.761169288,0.0514444,125.997,1.29043335992,103.760743897,0.0,307.996,1.29079835914,103.760722228,0.0,33.9972
