name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:31:33,True,1.28515311944,103.751744427,5.71033,0.0,1.2683916924,103.770307226,0.0,0.0,1.2890266928,103.763298897,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:31:43,True,1.28542653219,103.751903591,5.71033,0.0,1.26839169252,103.770315562,0.0,0.0,1.28902335936,103.763313894,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:31:53,True,1.28600624453,103.752334289,5.60744,0.0,1.26839502574,103.770313895,0.0,0.0,1.28902335936,103.763313894,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:32:03,True,1.28617987712,103.7524395,5.65889,0.0,1.26839502582,103.770325556,0.0,0.0,1.28902169192,103.763300556,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:32:13,True,1.28645948737,103.752768746,5.60744,0.0,1.26840335914,103.770238897,0.0,0.0,1.28902169192,103.763300556,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:32:23,True,1.28681577129,103.75336921,5.556,0.0,1.26839502574,103.77027389,0.0,0.0,1.28901502615,103.763298889,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:32:33,True,1.28698918237,103.753746976,5.556,0.0,1.26839502574,103.77027389,0.0,0.0,1.28901502615,103.763298889,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:32:43,True,1.28720076892,103.754374313,5.65889,0.0,1.26841502584,103.770253892,0.0,0.0,1.28902335861,103.763292229,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:32:53,True,1.28730830054,103.754708506,5.65889,0.0,1.26841502584,103.770253892,0.0,0.0,1.28902335861,103.763292229,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
YM HEIGHTS,BLII    ,9301275,TW,,CS,15167,416426000,1.28851669275,103.763900559,0.0,0.0,3.78736,0.0,2.09439510239,119.998,2023-05-08 02:33:03,True,1.28734079084,103.75508189,5.556,0.0,1.26841835915,103.770263895,0.0,0.0,1.28902335861,103.763292229,0.0,118.998,1.29004669245,103.761463892,0.0,303.997
