Timestamp,LatitudeDegrees,LongitudeDegrees,SpeedKnots,CourseDegrees,HeadingDegrees
2023-12-10 17:07:23,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:07:33,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:07:43,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:07:53,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:08:03,1.40626836,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:08:13,1.40626836,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:08:23,1.40626836,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:08:33,1.40626836,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:08:43,1.40626836,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:08:53,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:09:03,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:09:13,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:09:23,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:09:33,1.4062666898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:09:43,1.4062666898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:09:53,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:10:03,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:10:13,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:10:23,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:10:33,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:10:43,1.40626835898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:10:53,1.4062666898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:11:03,1.4062666898,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:11:13,1.40626336129,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:11:23,1.40626336129,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:11:33,1.40626336129,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:11:43,1.40626336129,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:11:53,1.40626336129,104.026907231,0.0,6.28319,5.91666616426
2023-12-10 17:12:03,1.40625836157,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:12:13,1.40625836157,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:12:23,1.40625836157,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:12:33,1.40625836157,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:12:43,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:12:53,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:13:03,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:13:13,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:13:23,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:13:33,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:13:43,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:13:53,1.40625669239,104.026920551,0.0,6.28319,5.91666616426
2023-12-10 17:14:03,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:14:13,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:14:23,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:14:33,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:14:43,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:14:53,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:15:03,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:15:13,1.40626002191,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:15:23,1.40626336027,104.026920552,0.0,6.28319,5.91666616426
2023-12-10 17:15:33,1.40626336027,104.026920552,0.0,6.28319,5.91666616426
