name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386067,lon_tug_9386067,sog_tug_9386067,heading_tug_9386067,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:33:18,True,1.29095794303,103.760532002,0.0514444,0.0,1.29070669313,103.760727224,0.0,0.0,1.28082788742,103.750366119,0.0514444,9.99756,1.29080335863,103.760618896,0.0,30.9979,1.28549394395,103.757840762,0.463,189.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:33:28,True,1.29097007343,103.760534616,0.0514444,0.0,1.29070341656,103.760726663,0.0514444,0.0,1.28083098734,103.750366127,0.0514444,9.99756,1.29080502537,103.760612227,0.0,30.9979,1.28549394395,103.757840762,0.463,189.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:33:38,True,1.29098390166,103.760535476,0.0514444,0.0,1.29069170113,103.760720749,0.0514444,0.0,1.28083445957,103.750373252,0.0514444,9.99756,1.29080169321,103.760600556,0.0,29.9982,1.28544632304,103.757887577,0.463,189.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:33:48,True,1.29098677613,103.760528693,0.0514444,0.0,1.29069492018,103.760718169,0.0514444,0.0,1.28083133202,103.750372349,0.514444,9.99756,1.29080335828,103.760608892,0.0,29.9982,1.28594335865,103.757398891,0.463,189.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:33:58,True,1.29099275968,103.760531246,0.0514444,0.0,1.29070484273,103.760722644,0.0514444,0.0,1.2810551639,103.750308214,1.18322,9.99756,1.29081502551,103.760625555,0.0,29.9982,1.28586451655,103.75747283,0.463,189.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:34:08,True,1.29099617759,103.760532711,0.0514444,0.0,1.29070850124,103.760722257,0.0514444,0.0,1.28114362907,103.750207704,1.389,9.99756,1.29083002641,103.760633891,0.0,29.9982,1.28586317647,103.757476279,0.463,237.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:34:18,True,1.29098133193,103.760543549,0.0514444,0.0,1.290704452,103.760724565,0.0514444,0.0,1.28120069522,103.750158686,1.389,9.99756,1.29083169292,103.760620562,0.0,29.9982,1.28586217196,103.757478867,0.463,237.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:34:28,True,1.2909901221,103.760556158,0.0514444,0.0,1.29069841976,103.760718906,0.0514444,0.0,1.28117796237,103.750043141,0.874556,9.99756,1.290818359,103.760612226,0.0,29.9982,1.2858594918,103.757485764,0.463,237.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:34:38,True,1.29098593784,103.760549112,0.0514444,0.0,1.29069348506,103.760718906,0.0514444,0.0,1.28116106242,103.750085603,0.308667,9.99756,1.290818359,103.760612226,0.0,29.9982,1.28585815172,103.757489213,0.463,237.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982502643,103.761787225,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 05:34:48,True,1.29098842389,103.760547067,0.0514444,0.0,1.29068713699,103.760710237,0.0514444,0.0,1.28115471934,103.750064324,0.308667,9.99756,1.29081502516,103.760615561,0.0,29.9982,1.28585697943,103.757492232,0.0514444,237.997
