name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9316713,lon_tug_9316713,sog_tug_9316713,heading_tug_9316713,lat_tug_9679268,lon_tug_9679268,sog_tug_9679268,heading_tug_9679268,lat_tug_9813694,lon_tug_9813694,sog_tug_9813694,heading_tug_9813694
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:25:55,True,1.27837835948,103.753618896,0.0,0.0,1.2781500254,103.753913895,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:26:05,True,1.27837502584,103.753627224,0.0,0.0,1.27814335957,103.753910561,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:26:15,True,1.27837335905,103.753632225,0.0,0.0,1.27817002559,103.753907225,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:26:25,True,1.27837568176,103.753631629,0.0514444,0.0,1.27820002579,103.753880558,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:26:35,True,1.27837502609,103.753633893,0.0,0.0,1.27820002579,103.753880558,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:26:45,True,1.27837635061,103.753627645,0.0514444,0.0,1.27819835916,103.75386056,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:26:55,True,1.27837654267,103.753626978,0.0514444,0.0,1.27818835924,103.753853892,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:27:05,True,1.27838467996,103.75362718,0.102889,0.0,1.27818835949,103.753860561,0.0,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:27:15,True,1.27838246672,103.753632436,0.102889,0.0,1.27819884995,103.753877294,0.0514444,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:27:25,True,1.27838003363,103.753633278,0.0514444,0.0,1.27819709285,103.753888034,0.0514444,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:27:35,True,1.27838076113,103.753633208,0.0514444,0.0,1.27819529268,103.753898327,0.0514444,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669208,103.752955564,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:27:45,True,1.27837860414,103.753636876,0.0514444,0.0,1.27819551602,103.753907286,0.0514444,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:27:55,True,1.27838128241,103.753638718,0.0514444,0.0,1.27820033848,103.753917113,0.0514444,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:28:05,True,1.27838010773,103.753637025,0.0514444,0.0,1.2782038492,103.753920623,0.0514444,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:28:15,True,1.27838269357,103.753646537,0.102889,0.0,1.27820700457,103.753927116,0.0514444,0.0,1.25514669272,103.785132225,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:28:25,True,1.27837169232,103.753638894,0.102889,0.0,1.27820020419,103.753927406,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:28:35,True,1.27837608385,103.753638175,0.0514444,0.0,1.27820871572,103.753927573,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:28:45,True,1.27837887803,103.753639833,0.0514444,0.0,1.27820902826,103.753930802,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:28:55,True,1.27837225972,103.753637912,0.0514444,0.0,1.27820042629,103.753933031,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:29:05,True,1.27837526033,103.753639201,0.0514444,0.0,1.27819529283,103.753931653,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:29:15,True,1.27837248061,103.753640597,0.0514444,0.0,1.27819669242,103.753925564,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:29:25,True,1.27837002534,103.753638894,0.0,0.0,1.27818835894,103.753933891,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:29:35,True,1.27837010935,103.753641623,0.0514444,0.0,1.27818169232,103.753938893,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:29:45,True,1.27836669255,103.753640562,0.0,0.0,1.2781766923,103.753933892,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:29:55,True,1.27836502564,103.753642229,0.0,0.0,1.27817502526,103.753932225,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:30:06,True,1.27836261376,103.753649626,0.0,0.0,1.27817502526,103.753932225,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:30:15,True,1.27836335872,103.753643896,0.0,0.0,1.27819502557,103.753928889,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:30:25,True,1.27836223618,103.753648951,0.0514444,0.0,1.27818862621,103.753936655,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:30:35,True,1.27836253325,103.753651706,0.0514444,0.0,1.27818551565,103.75394729,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27872669192,103.752922228,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:30:45,True,1.2783550261,103.753645564,0.0,0.0,1.2781800254,103.75394056,0.0,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27874502595,103.752937224,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:30:55,True,1.27835586966,103.753649161,0.0514444,0.0,1.27818020425,103.753940736,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
MSC CHERYL 3,D5ES9   ,9194866,LR,,CS,25630,636016775.0,1.27874502595,103.752937224,0.0,0.0,0.499164,0.0,5.2534410485,300.998,2023-07-11 01:31:05,True,1.27836232669,103.753648433,0.0514444,0.0,1.27818087241,103.753947633,0.0514444,0.0,1.25513335912,103.785133893,0.0,0.0
