name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25753924792,103.780072071,0.514444,0.985435,5.1016,292.011,5.23598775598,299.998,2023-05-09 20:43:28,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25756431079,103.780018382,0.617333,1.18431,5.11556,293.199,5.23598775598,299.998,2023-05-09 20:43:38,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25758233123,103.779975263,0.617333,1.38355,5.11556,294.044,5.23598775598,299.998,2023-05-09 20:43:48,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25763553446,103.779875484,0.823111,1.59122,5.15745,295.313,5.23598775598,299.998,2023-05-09 20:43:58,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25766234641,103.779816443,0.874556,1.68656,5.16268,295.974,5.21853446346,298.998,2023-05-09 20:44:08,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25768983218,103.779752093,0.926,1.78262,5.15396,295.168,5.21853446346,298.998,2023-05-09 20:44:18,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25771830233,103.779695386,0.977444,1.88713,5.14872,294.981,5.21853446346,298.998,2023-05-09 20:44:28,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25778253751,103.779557977,0.977444,2.19129,5.14872,295.201,5.21853446346,298.998,2023-05-09 20:44:38,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25784002353,103.779457706,1.23467,2.39061,5.17665,296.565,5.23598775598,299.998,2023-05-09 20:44:48,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25794092049,103.779273211,1.33756,2.58305,5.20981,298.301,5.23598775598,299.998,2023-05-09 20:44:58,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25800229896,103.779169383,1.49189,2.89084,5.23773,299.84,5.21853446346,298.998,2023-05-09 20:45:08,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25807513346,103.779054165,1.59478,3.08135,5.22901,299.476,5.21853446346,298.998,2023-05-09 20:45:18,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.2581064415,103.779003626,1.64622,3.2005,5.20981,298.277,5.21853446346,298.998,2023-05-09 20:45:28,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25823427996,103.778776265,1.64622,3.55893,5.20981,299.085,5.21853446346,298.998,2023-05-09 20:45:38,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25828427836,103.778677049,1.90344,3.74032,5.20283,298.563,5.21853446346,298.998,2023-05-09 20:45:48,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25835238221,103.778555912,1.90344,3.74032,5.20283,298.563,5.21853446346,298.998,2023-05-09 20:45:58,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25849814879,103.778303192,2.10922,4.15187,5.21853,299.445,5.21853446346,298.998,2023-05-09 20:46:08,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25859896804,103.778126173,2.21211,4.3447,5.22552,299.777,5.21853446346,298.998,2023-05-09 20:46:18,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.2587449829,103.777851183,2.21211,4.42932,5.22552,299.152,5.21853446346,298.998,2023-05-09 20:46:28,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25885001459,103.77768532,2.41789,4.69192,5.22377,299.539,5.21853446346,298.998,2023-05-09 20:46:38,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25892599598,103.777535038,2.52078,4.87514,5.22726,299.632,5.21853446346,298.998,2023-05-09 20:46:48,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25910265361,103.777228168,2.57222,4.98125,5.23599,299.967,5.21853446346,298.998,2023-05-09 20:46:58,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25920605165,103.777071265,2.67511,5.17899,5.22552,299.451,5.21853446346,298.998,2023-05-09 20:47:08,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25930748669,103.776889586,2.778,5.37911,5.22726,299.437,5.21853446346,298.998,2023-05-09 20:47:18,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25940616589,103.776715489,2.778,5.37911,5.22726,299.437,5.21853446346,298.998,2023-05-09 20:47:28,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25960567357,103.776324741,2.93233,5.68112,5.21504,298.845,5.21853446346,298.998,2023-05-09 20:47:38,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25970409057,103.776151885,2.93233,5.76038,5.21504,299.073,5.21853446346,298.998,2023-05-09 20:47:48,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.25980742868,103.775967149,2.93233,5.73395,5.21504,298.998,5.21853446346,298.998,2023-05-09 20:47:58,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.26001230337,103.775545895,3.13811,6.04736,5.20806,299.037,5.21853446346,298.998,2023-05-09 20:48:08,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.2601434229,103.775333684,3.241,6.12434,5.24297,300.309,5.20108117094,297.999,2023-05-09 20:48:18,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.26025030577,103.775168128,3.34389,6.34831,5.23773,299.941,5.18362787842,296.999,2023-05-09 20:48:28,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.26049542135,103.774766713,3.39533,6.49305,5.22552,299.404,5.1661745859,295.999,2023-05-09 20:48:38,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.26059267738,103.774554213,3.44678,6.61036,5.20806,298.449,5.14872129338,294.999,2023-05-09 20:48:48,False
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.26069563047,103.774363817,3.54967,6.64457,5.18886,298.289,5.13126800086,294.0,2023-05-09 20:48:58,False
