name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28557117564,103.769203512,0.720222,1.3966,0.165806,8.80679,2.11184839491,120.998,2023-05-11 18:13:45,False,1.28514841782,103.769666387,0.0514444,0.0,1.28183280131,103.750381418,0.154333,90.9998,1.28510088872,103.770111297,0.0514444,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28560536091,103.768928237,0.720222,0.987542,0.165806,10.204,2.11184839491,120.998,2023-05-11 18:13:55,False,1.28514841782,103.769666387,0.0514444,0.0,1.28182501862,103.750387289,0.154333,90.9998,1.28510088872,103.770111297,0.0514444,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28556669209,103.769157225,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:14:05,True,1.28514169263,103.769670564,0.0514444,0.0,1.28182060901,103.750405312,0.102889,91.9995,1.28509274752,103.770092203,0.0514444,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28556669209,103.769157225,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:14:15,True,1.285142844,103.769668642,0.0514444,0.0,1.28181700769,103.750400056,0.102889,91.9995,1.28509835879,103.770087227,0.0,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28553669319,103.76916056,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:14:25,True,1.28514739886,103.769666106,0.0514444,0.0,1.28181232156,103.750404558,0.102889,92.9993,1.2851032969,103.770090044,0.0514444,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28552335977,103.76916723,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:14:35,True,1.28515011247,103.769668642,0.0514444,0.0,1.28180488083,103.750403567,0.102889,92.9993,1.2851032969,103.770090044,0.0514444,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28552335945,103.769157226,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:14:45,True,1.2851321377,103.769665659,0.0514444,0.0,1.28179601597,103.750401768,0.102889,96.9983,1.28510856528,103.770099301,0.0514444,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28552835829,103.769160561,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:14:55,True,1.28514012815,103.769665343,0.0514444,0.0,1.28178373767,103.750400233,0.102889,96.9983,1.28511002607,103.770107225,0.0,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28552502675,103.76916723,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:15:05,True,1.285139629,103.769660245,0.0514444,0.0,1.28177367637,103.750405042,0.154333,95.9985,1.28510292984,103.770107866,0.0,0.0
YANTRA BHUM,9V8478  ,9046423,SG,,CS,11086,565304000,1.28552502675,103.76916723,0.0,0.0,0.0,0.0,2.11184839491,120.998,2023-05-11 18:15:15,True,1.28514481106,103.769662324,0.0514444,0.0,1.28177286444,103.750391547,0.102889,93.999,1.28510291662,103.770108717,0.0514444,0.0
