name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386110,lon_tug_9386110,sog_tug_9386110,heading_tug_9386110,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9679268,lon_tug_9679268,sog_tug_9679268,heading_tug_9679268,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:07:44,True,1.29019956606,103.761197089,0.0514444,0.0,1.2901842253,103.761445101,0.0514444,0.0,1.2909607418,103.760507468,0.0514444,0.0,1.2903732847,103.760682879,0.0514444,113.0,1.29087669285,103.76038056,0.0,0.0,1.29043169306,103.760747223,0.0,0.0,1.29104944134,103.760156744,0.0514444,301.998,1.29079335888,103.760678889,0.0,34.9969,1.27191749612,103.762923009,2.46933,126.996,1.26834815319,103.768890642,6.53344,113.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:07:54,True,1.29018971844,103.761188586,0.0514444,0.0,1.2901846252,103.761452831,0.0514444,0.0,1.29095097835,103.760506582,0.0514444,0.0,1.29036841632,103.760685213,0.0514444,113.0,1.29085336009,103.760395557,0.0,0.0,1.29043835948,103.760767229,0.0,0.0,1.29105264722,103.760156173,0.0,301.998,1.29079669278,103.760677222,0.0,34.9969,1.27181881239,103.763047122,2.46933,126.996,1.26818256757,103.769267207,6.53344,113.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:08:04,True,1.29019334602,103.761187761,0.0514444,0.0,1.29018131768,103.761451138,0.0514444,0.0,1.29095014608,103.760509705,0.0514444,0.0,1.2903614175,103.760693128,0.0514444,111.995,1.29085336009,103.760395557,0.0,0.0,1.29042669183,103.760738895,0.0,0.0,1.29104335866,103.760160561,0.0,301.998,1.29079835987,103.760680556,0.0,34.9969,1.27164339979,103.763259495,2.88089,133.995,1.26813320612,103.76963494,3.49822,90.9998
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:08:16,True,1.2901648835,103.761181208,0.0514444,0.0,1.29017756023,103.76146344,0.0514444,0.0,1.29094300585,103.760514821,0.0514444,0.0,1.29035731709,103.760684556,0.0514444,110.995,1.29087835983,103.76038056,0.0,0.0,1.29042669183,103.760738895,0.0,0.0,1.29104352436,103.760163571,0.0514444,301.998,1.2908000247,103.760682224,0.0,34.9969,1.27136829178,103.763567383,2.98378,132.995,1.26812810178,103.769841348,2.778,92.9993
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:08:24,True,1.2901648835,103.761181208,0.0514444,0.0,1.29017756023,103.76146344,0.0514444,0.0,1.29095764591,103.760496578,0.0514444,0.0,1.29036528293,103.760675105,0.0514444,110.995,1.2908833585,103.760378893,0.0,0.0,1.29043835895,103.760752224,0.0,0.0,1.29104140238,103.760158657,0.0514444,300.998,1.29080335896,103.760690559,0.0,34.9969,1.27136829178,103.763567383,2.98378,132.995,1.26811204867,103.770040272,2.778,92.9993
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:08:34,True,1.29016954244,103.761187789,0.0514444,0.0,1.29016715671,103.761469048,0.0514444,0.0,1.29096455219,103.760494016,0.0514444,0.0,1.29038202997,103.760674507,0.0514444,110.995,1.29086669145,103.76039389,0.0,0.0,1.29043835895,103.760752224,0.0,0.0,1.29104460826,103.760158095,0.0514444,300.998,1.29079835808,103.760692227,0.0,33.9972,1.27111886088,103.763846876,3.03522,130.995,1.26807834085,103.770114191,1.90344,57.9968
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:08:44,True,1.29017677331,103.761186025,0.0514444,0.0,1.29015339675,103.761463011,0.0514444,0.0,1.29097335946,103.760490558,0.0,0.0,1.29038429312,103.760675376,0.0514444,109.995,1.29086669145,103.76039389,0.0,0.0,1.29044835903,103.760763894,0.0,0.0,1.291042025,103.760158254,0.0514444,301.998,1.29079835826,103.760697229,0.0,33.9972,1.27079132758,103.764218331,3.03522,127.996,1.26824019634,103.770212999,1.33756,351.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:08:54,True,1.2901800258,103.761192228,0.0514444,0.0,1.29014797197,103.761465319,0.0514444,0.0,1.29097936056,103.760489803,0.0514444,0.0,1.29037954182,103.760679492,0.0514444,109.995,1.29086335964,103.760392223,0.0,0.0,1.29044835903,103.760763894,0.0,0.0,1.29102231694,103.760153489,0.0514444,301.998,1.29079669145,103.76070223,0.0,33.9972,1.27069709518,103.764366004,2.93233,124.997,1.26831297895,103.770276315,1.33756,351.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:09:04,True,1.29018890346,103.761181505,0.0514444,0.0,1.29014502644,103.761460563,0.0,0.0,1.29098507444,103.760483792,0.0514444,0.0,1.29037230448,103.760685538,0.0514444,109.995,1.29088502536,103.760375558,0.0,0.0,1.29045002601,103.760763894,0.0,0.0,1.29101473471,103.760146988,0.0514444,301.998,1.29079669169,103.76070889,0.0,33.9972,1.27069709518,103.764366004,2.93233,124.997,1.26841384842,103.770176657,0.926,320.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:09:16,True,1.29019567316,103.761187603,0.0514444,0.0,1.29014669348,103.76146223,0.0514444,0.0,1.29099021906,103.760488478,0.0514444,0.0,1.29036916926,103.760686301,0.0514444,109.995,1.29088502536,103.760375558,0.0,0.0,1.29045002612,103.760767229,0.0,0.0,1.29101990117,103.760144996,0.0514444,300.998,1.29080169286,103.760715559,0.0,33.9972,1.27027600034,103.765028186,4.11556,128.996,1.26844835875,103.770167355,0.617333,313.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:09:24,True,1.29019567316,103.761187603,0.0514444,0.0,1.29014669348,103.76146223,0.0514444,0.0,1.29099021906,103.760488478,0.0514444,0.0,1.29036269143,103.760692058,0.0514444,108.995,1.29087002476,103.760375559,0.0,0.0,1.29045335805,103.76077223,0.0,0.0,1.29102610782,103.760150076,0.0514444,300.998,1.29080835904,103.760728896,0.0,33.9972,1.27027600034,103.765028186,4.11556,128.996,1.26849102489,103.770154235,0.668778,307.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:09:34,True,1.29018883734,103.761184664,0.0514444,0.0,1.29013925062,103.761463406,0.0514444,0.0,1.2909657733,103.760497736,0.0514444,0.0,1.29036193203,103.760695673,0.0514444,109.995,1.29084502484,103.760385563,0.0,0.0,1.29045669236,103.760782224,0.0,0.0,1.2910293159,103.760149514,0.0514444,300.998,1.29081002661,103.76074556,0.0,33.9972,1.26989755877,103.765573987,4.52711,131.995,1.26851368705,103.770107649,0.668778,307.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:09:44,True,1.29019226839,103.761183234,0.0514444,0.0,1.29015379874,103.761467407,0.0514444,0.0,1.29095360749,103.760492691,0.0514444,0.0,1.29035917024,103.760704632,0.0514444,109.995,1.29085335897,103.760363889,0.0,0.0,1.29045669213,103.760775556,0.0,0.0,1.29103506539,103.760151339,0.0514444,300.998,1.29081002679,103.760750561,0.0,33.9972,1.26962323842,103.765882349,4.78433,124.997,1.26854785233,103.770047427,0.463,299.998
