name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386079,lon_tug_9386079,sog_tug_9386079,heading_tug_9386079,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29003336013,103.761817228,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:15:22,True,1.29090796355,103.760068097,0.0514444,84.9957,1.29112869736,103.760234153,0.0514444,0.0,1.2908476912,103.760424865,0.102889,299.998,1.2907483596,103.760625558,0.0,0.0,1.29080002553,103.760705556,0.0,0.0,1.28037212029,103.750345893,0.0514444,0.0,1.2909500267,103.760132222,0.0,307.996,1.290267808,103.761247822,0.0514444,302.997,1.28907002662,103.763140563,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:15:32,True,1.29090502472,103.760065561,0.0,84.9957,1.29113103563,103.760236408,0.0514444,0.0,1.29083567513,103.760408887,0.154333,300.998,1.29071335919,103.76061223,0.0,0.0,1.2907950263,103.76062889,0.0,0.0,1.28035565756,103.750389934,0.0514444,0.0,1.29094846093,103.760122394,0.0514444,307.996,1.29026997626,103.761250244,0.0514444,302.997,1.28907002662,103.763140563,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:15:42,True,1.29088835923,103.760062227,0.0,84.9957,1.2911293733,103.760243015,0.0514444,0.0,1.29083587145,103.760403525,0.102889,301.998,1.29068169318,103.760673892,0.0,0.0,1.29079335949,103.760633892,0.0,0.0,1.28037077944,103.750385827,0.0514444,0.0,1.29094169168,103.760128897,0.0514444,307.996,1.29027430837,103.76125507,0.0514444,302.997,1.28907335883,103.763153892,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:15:52,True,1.29087835998,103.760073889,0.0,84.9957,1.29113171156,103.76024527,0.0514444,0.0,1.2908310227,103.7603992,0.102889,301.998,1.29070502544,103.760707226,0.0,0.0,1.29080335981,103.760652222,0.0,0.0,1.28036788507,103.750334854,0.0514444,0.0,1.29093714772,103.760127098,0.0514444,307.996,1.29027647442,103.761257492,0.0514444,302.997,1.28908502502,103.763140563,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:16:02,True,1.29087835998,103.760073889,0.0,84.9957,1.29113404983,103.760247516,0.0,0.0,1.29080695792,103.76038015,0.257222,303.997,1.29078335845,103.760782222,0.0,0.0,1.29080002609,103.760658891,0.0,0.0,1.28037183939,103.750333257,0.0514444,0.0,1.29093335882,103.760123895,0.0,307.996,1.29027647442,103.761257492,0.0514444,302.997,1.28908502502,103.763140563,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:16:12,True,1.2909083588,103.760068896,0.0,84.9957,1.2911383582,103.760205564,0.0,0.0,1.29079076027,103.760370244,0.257222,306.996,1.29074002591,103.76072223,0.0,0.0,1.29079169216,103.760623889,0.0,0.0,1.28037071686,103.750366575,0.0514444,0.0,1.29093669278,103.760123895,0.0,307.996,1.29028328391,103.761265082,0.0514444,302.997,1.28909335817,103.763153891,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:16:22,True,1.29090553447,103.760057752,0.0514444,84.9957,1.2911383582,103.760205564,0.0,0.0,1.29076282036,103.760345,0.257222,307.996,1.29074002591,103.76072223,0.0,0.0,1.29079169216,103.760623889,0.0,0.0,1.28037041125,103.750399472,0.0514444,0.0,1.2909383591,103.760105556,0.0,306.996,1.29028544997,103.761267495,0.0514444,302.997,1.28909335817,103.763153891,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:16:32,True,1.29091169222,103.76005389,0.0514444,84.9957,1.29113669313,103.760197228,0.0,0.0,1.29075613415,103.760327301,0.102889,307.996,1.29071169177,103.760787226,0.0,0.0,1.29079169216,103.760623889,0.0,0.0,1.28037369435,103.750397725,0.0514444,0.0,1.2909383591,103.760105556,0.0,306.996,1.2902900934,103.761272672,0.0514444,302.997,1.28906169173,103.763140563,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:16:42,True,1.29091169222,103.76005389,0.0,84.9957,1.2911400247,103.760192226,0.0,0.0,1.29074963138,103.76031449,0.0514444,308.996,1.29070169257,103.760800555,0.0,0.0,1.29078835906,103.760585561,0.0,0.0,1.28037075765,103.750393312,0.0514444,0.0,1.29094628089,103.760099132,0.0514444,307.996,1.29029225946,103.761275094,0.0514444,302.997,1.28905335904,103.763140564,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29005002481,103.761733893,0.0,0.0,3.68264,0.0,2.11184839491,120.998,2023-05-15 22:16:52,True,1.29092169171,103.760048897,0.0,84.9957,1.29114335866,103.760192226,0.0,0.0,1.29072409172,103.760296038,0.0514444,308.996,1.29070669233,103.760767228,0.0,0.0,1.29078502586,103.760607226,0.0,0.0,1.28038682578,103.750393416,0.0514444,0.0,1.29094502661,103.760093894,0.0,308.996,1.29029659156,103.76127992,0.0514444,302.997,1.28906502569,103.763140563,0.0,0.0
