name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386079,lon_tug_9386079,sog_tug_9386079,heading_tug_9386079,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:20:12,True,1.29073335834,103.760607228,0.0,88.9948,1.29107502522,103.760238893,0.0,0.0,1.24096507062,103.749805557,5.81322,0.0,1.2907133599,103.760757225,0.0,0.0,1.29078367166,103.760336891,0.0514444,0.0,1.29015835932,103.761250555,0.0,295.999,1.29091835897,103.76020723,0.0,293.0,1.28903835889,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:20:22,True,1.29074502487,103.760603893,0.0,88.9948,1.2910733583,103.76024056,0.0,0.0,1.24097617922,103.749415419,5.91611,0.0,1.29068502614,103.760770564,0.0,0.0,1.29081020872,103.760339014,0.0514444,0.0,1.29015835932,103.761250555,0.0,295.999,1.2909100264,103.760210556,0.0,293.0,1.28903835935,103.763167222,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:20:32,True,1.29076002644,103.760568889,0.0,88.9948,1.2910733583,103.76024056,0.0,0.0,1.24100428558,103.748599183,5.96756,0.0,1.29068169236,103.760775557,0.0,0.0,1.2907900269,103.760360557,0.0,0.0,1.29014669239,103.761242228,0.0,296.999,1.2909100264,103.760210556,0.0,293.0,1.28903669306,103.763187229,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:20:42,True,1.29076002644,103.760568889,0.0,88.9948,1.29108502524,103.760248896,0.0,0.0,1.24100164605,103.748228955,5.96756,0.0,1.29068335819,103.760805558,0.0,0.0,1.2907900269,103.760360557,0.0,0.0,1.29014669239,103.761242228,0.0,296.999,1.29092669183,103.760212223,0.0,293.0,1.28903169143,103.763167222,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:20:52,True,1.29075669284,103.760578893,0.0,88.9948,1.29106835981,103.760247229,0.0,0.0,1.24101456635,103.74753545,5.96756,0.0,1.29068835871,103.760793896,0.0,0.0,1.29079928476,103.760362285,0.0514444,0.0,1.29015502687,103.761230558,0.0,297.999,1.29092669183,103.760212223,0.0,293.0,1.28902502572,103.763167223,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:21:02,True,1.29075669284,103.760578893,0.0,88.9948,1.29107335836,103.760242227,0.0,0.0,1.24101935788,103.747148559,5.96756,0.0,1.29069835953,103.760763894,0.0,0.0,1.29080090307,103.760359477,0.0514444,0.0,1.29015502687,103.761230558,0.0,297.999,1.29090002608,103.760192226,0.0,294.0,1.2890150256,103.763153894,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:21:12,True,1.29074002514,103.760575559,0.0,88.9948,1.29108002639,103.760245562,0.0,0.0,1.24105939954,103.746668575,5.96756,0.0,1.29070002586,103.760745564,0.0,0.0,1.29080843231,103.760366155,0.0514444,0.0,1.29017335893,103.76122223,0.0,297.999,1.29089169328,103.760188892,0.0,294.0,1.2890150256,103.763153894,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:21:22,True,1.29073669154,103.760585562,0.0,88.9948,1.29108169343,103.760247229,0.0,0.0,1.24112611062,103.745910681,6.019,0.0,1.29071169156,103.760718897,0.0,0.0,1.29081460607,103.760378053,0.0514444,0.0,1.29018169342,103.761210559,0.0,297.999,1.29088336,103.760172229,0.0,294.999,1.28903169318,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:21:32,True,1.29073835875,103.760592222,0.0,88.9948,1.29108169331,103.760243894,0.0,0.0,1.24118712464,103.745530763,6.019,0.0,1.29073335973,103.760708892,0.0,0.0,1.29082587927,103.760365566,0.0514444,0.0,1.29018169342,103.761210559,0.0,297.999,1.29088336,103.760172229,0.0,294.999,1.28904335983,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:21:42,True,1.29070002586,103.760620558,0.0,88.9948,1.29109502682,103.760240559,0.0,0.0,1.24127189218,103.744728775,6.019,0.0,1.29072502542,103.760725556,0.0,0.0,1.29082481004,103.760348754,0.0514444,0.0,1.29018669227,103.761213893,0.0,298.998,1.2908900247,103.760143894,0.0,294.999,1.28905335904,103.763140564,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:21:52,True,1.29070002586,103.760620558,0.0,88.9948,1.29111335882,103.760230555,0.0,0.0,1.2413578339,103.744415359,5.96756,0.0,1.29071169292,103.760757225,0.0,0.0,1.29082684344,103.760346226,0.0514444,0.0,1.29018669227,103.761213893,0.0,298.998,1.29088836016,103.760150563,0.0,294.999,1.28905835823,103.763153893,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:22:02,True,1.29071669141,103.760625559,0.0,88.9948,1.29110836015,103.760232223,0.0,0.0,1.24142273631,103.744047111,5.96756,0.0,1.29073502662,103.760768895,0.0,0.0,1.29083107153,103.760344059,0.0514444,0.0,1.29018669238,103.761217227,0.0,298.998,1.29087169282,103.760157224,0.0,295.999,1.28905169206,103.763140564,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:22:12,True,1.29073835805,103.760697222,0.0,88.9948,1.29110836015,103.760232223,0.0,0.0,1.24208894591,103.743415073,5.96756,0.0,1.29074835804,103.760768894,0.0,0.0,1.29081556313,103.760344902,0.0514444,0.0,1.29017669313,103.76122889,0.0,298.998,1.29086502478,103.76015389,0.0,295.999,1.28905335904,103.763140564,0.0,0.0
