name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386079,lon_tug_9386079,sog_tug_9386079,heading_tug_9386079,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:25:02,True,1.29119525126,103.76025084,0.0514444,83.996,1.29106915231,103.760243386,0.0514444,0.0,1.2907343871,103.760354197,0.0514444,0.0,1.29101835989,103.760513889,0.0,0.0,1.29091595053,103.760467333,0.0514444,278.998,1.29076002689,103.760768894,0.0,0.0,1.29078169204,103.760423894,0.0,0.0,1.29012326772,103.760031358,0.205778,355.995,1.29077890595,103.760619739,0.0514444,30.9979,1.29082477116,103.760062519,0.0514444,127.996,1.29084835858,103.760130558,0.0,299.998,1.29021187215,103.761173098,0.0514444,298.998,1.28903669191,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:25:12,True,1.29119638133,103.76023995,0.0514444,83.996,1.29107026058,103.76024035,0.0514444,0.0,1.29073115914,103.760354627,0.0514444,0.0,1.29101835989,103.760513889,0.0,0.0,1.29091992909,103.760464253,0.0514444,278.998,1.29081835874,103.760667227,0.0,0.0,1.29078169204,103.760423894,0.0,0.0,1.29011251931,103.760024049,0.205778,355.995,1.29077629613,103.7606178,0.0514444,30.9979,1.29082248826,103.760064827,0.0514444,127.996,1.29084502689,103.760132226,0.0,299.998,1.29021010352,103.761170378,0.0514444,298.998,1.28903669191,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:25:22,True,1.29120835955,103.760247224,0.0,83.996,1.29105795985,103.76022875,0.0514444,0.0,1.29073392589,103.760360927,0.0514444,0.0,1.29101835989,103.760513889,0.0,0.0,1.29091613147,103.760464201,0.0514444,279.998,1.29079669145,103.76070223,0.0,0.0,1.29079335821,103.760410556,0.0,0.0,1.29010023415,103.760015696,0.205778,355.995,1.2907881681,103.760617501,0.0514444,30.9979,1.2908316931,103.760065564,0.0,125.997,1.29084669178,103.76013556,0.0,298.998,1.29020656403,103.761164946,0.0514444,298.998,1.28904002633,103.763167222,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:25:32,True,1.29120835955,103.760247224,0.0,83.996,1.29106066026,103.760232154,0.0514444,0.0,1.29074669183,103.76035389,0.0,0.0,1.29101835989,103.760513889,0.0,0.0,1.29091936829,103.76046456,0.0514444,278.998,1.29076669339,103.760728889,0.0,0.0,1.29080002577,103.760400561,0.0,0.0,1.29007873733,103.760001069,0.205778,355.995,1.2907855671,103.760615562,0.0514444,30.9979,1.29083169328,103.760070557,0.0,123.997,1.29084669178,103.76013556,0.0,298.998,1.29020656403,103.761164946,0.0514444,298.998,1.28904335876,103.763187229,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:25:42,True,1.29120002555,103.760272224,0.0,83.996,1.29106994261,103.760239551,0.0514444,0.0,1.29075669143,103.760352222,0.0,0.0,1.29102669329,103.760533895,0.0,0.0,1.29090113295,103.760460867,0.0514444,279.998,1.29080335887,103.760625556,0.0,0.0,1.29079669146,103.760390558,0.0,0.0,1.29006798892,103.759993751,0.205778,355.995,1.29079615175,103.760612201,0.0514444,29.9982,1.29083002618,103.760067222,0.0,121.998,1.29084630996,103.760139719,0.0514444,299.998,1.2902010064,103.761156409,0.0514444,298.998,1.28904502574,103.763187228,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:25:52,True,1.29120002555,103.760272224,0.0,83.996,1.29106113509,103.760235848,0.0514444,0.0,1.29075679743,103.760352661,0.0514444,0.0,1.29102669329,103.760533895,0.0,0.0,1.2908866935,103.760470563,0.0,279.998,1.29084502669,103.760562226,0.0,0.0,1.29079669146,103.760390558,0.0,0.0,1.29004495534,103.759978089,0.205778,355.995,1.29079891818,103.760609717,0.0514444,29.9982,1.29082335832,103.76006889,0.0,121.998,1.29084347503,103.760140992,0.0514444,298.998,1.29019923555,103.761153689,0.0514444,298.998,1.28904335922,103.763200557,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:26:02,True,1.29119657674,103.760271197,0.0514444,83.996,1.29107169167,103.760250563,0.0,0.0,1.29075272166,103.760354196,0.0514444,0.0,1.29102835806,103.760533895,0.0,0.0,1.29088705794,103.760474301,0.0514444,279.998,1.29084169147,103.760588893,0.0,0.0,1.29081669247,103.760375561,0.0,0.0,1.29003420693,103.759970771,0.205778,355.995,1.29079633485,103.760607743,0.0514444,29.9982,1.29082335832,103.76006889,0.0,121.998,1.29084335806,103.760142229,0.0514444,298.998,1.29019721519,103.761150582,0.0514444,298.998,1.28904169224,103.763200558,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:26:12,True,1.29118891098,103.76027498,0.0514444,83.996,1.29107827524,103.760237884,0.0514444,0.0,1.29075133737,103.760356048,0.0514444,0.0,1.29102669329,103.760533895,0.0,0.0,1.29088835833,103.76047223,0.0,279.998,1.29083002588,103.760618895,0.0,0.0,1.29081002514,103.760392224,0.0,0.0,1.29002192177,103.759962418,0.205778,355.995,1.29077857475,103.760619405,0.0514444,30.9979,1.29081335871,103.760070557,0.0,121.998,1.29084002619,103.760138895,0.0,297.999,1.29025876752,103.761211925,0.0514444,305.997,1.28904335876,103.763187229,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:26:22,True,1.29118968143,103.760271838,0.0514444,83.996,1.29107938351,103.760234839,0.0514444,0.0,1.29075169265,103.760350564,0.0,0.0,1.29102669329,103.760533895,0.0,0.0,1.29089169247,103.760477223,0.0,278.998,1.29080502673,103.760650564,0.0,0.0,1.2908050248,103.760408897,0.0,0.0,1.29000042495,103.759947791,0.205778,355.995,1.29077603778,103.760617379,0.0,30.9979,1.29081335871,103.760070557,0.0,121.998,1.29084256781,103.760147494,0.0514444,296.999,1.29026192487,103.761212723,0.0514444,305.997,1.28904502574,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:26:32,True,1.29118968143,103.760271838,0.0514444,83.996,1.29108049398,103.760231794,0.0514444,0.0,1.29075169265,103.760350564,0.0,0.0,1.29102669329,103.760533895,0.0,0.0,1.29091159687,103.760477582,0.0514444,279.998,1.29079835887,103.760652223,0.0,0.0,1.29080835887,103.760412222,0.0,0.0,1.28998967654,103.759940482,0.205778,355.995,1.29077335993,103.760627224,0.0,30.9979,1.29081335871,103.760070557,0.0,121.998,1.29084333407,103.760150635,0.0,295.999,1.29026192487,103.761212723,0.0514444,305.997,1.28904502574,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:26:42,True,1.29118502518,103.760278893,0.0,83.996,1.2910647851,103.760244983,0.0514444,0.0,1.29074336014,103.760355557,0.0,0.0,1.291033359,103.760533895,0.0,0.0,1.2909148337,103.760477942,0.0514444,279.998,1.29079335817,103.760658892,0.0,0.0,1.29080669219,103.760420558,0.0,0.0,1.28996664297,103.759924811,0.205778,355.995,1.29075795082,103.76062618,0.0514444,30.9979,1.29081169353,103.760058896,0.0,121.998,1.29084646302,103.760159954,0.0514444,295.999,1.29026823516,103.76121432,0.0514444,305.997,1.2890483597,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:26:52,True,1.29118598318,103.760272233,0.0514444,83.996,1.29106430824,103.76024629,0.0514444,0.0,1.2907516927,103.760352222,0.0,0.0,1.29103669295,103.760533895,0.0,0.0,1.29091131624,103.76047108,0.0514444,278.998,1.29079169266,103.760700563,0.0,0.0,1.29077835926,103.760457229,0.0,0.0,1.28995589455,103.759917493,0.205778,355.995,1.29075115738,103.76063557,0.0514444,30.9979,1.29081835942,103.760063897,0.0,121.998,1.2908446679,103.760157567,0.0514444,295.999,1.29026823516,103.76121432,0.0514444,305.997,1.28904669272,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:27:02,True,1.29118780474,103.760273014,0.102889,83.996,1.29105113363,103.760247511,0.0514444,0.0,1.29075502631,103.760342227,0.0,0.0,1.29103335947,103.760547224,0.0,0.0,1.2909118771,103.760472431,0.0514444,278.998,1.29070335964,103.760865559,0.0,0.0,1.29074169161,103.760498893,0.0,0.0,1.28994514614,103.759910184,0.205778,355.995,1.2907433682,103.760645599,0.0514444,29.9982,1.29081335848,103.760063897,0.0,121.998,1.29083962472,103.760149433,0.102889,295.999,1.290281761,103.761217751,0.0514444,305.997,1.28904669272,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:27:12,True,1.29119040325,103.760267082,0.102889,83.996,1.29104915101,103.760250047,0.0514444,0.0,1.29075322007,103.760337673,0.0514444,0.0,1.29103002504,103.760533895,0.0,0.0,1.29091511171,103.7604728,0.0514444,278.998,1.29074669285,103.76088223,0.0,0.0,1.29073835998,103.760502228,0.0,0.0,1.28992211478,103.759894513,0.205778,355.995,1.29074104539,103.760643336,0.0514444,29.9982,1.29081335848,103.760063897,0.0,121.998,1.29084101383,103.760158682,0.0514444,296.999,1.29028491614,103.761218549,0.0514444,305.997,1.28904835902,103.763167231,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29001669231,103.761683895,0.0,0.0,0.750492,0.0,2.11184839491,120.998,2023-05-15 20:27:22,True,1.2911874801,103.76027075,0.0514444,83.996,1.29104883322,103.76025425,0.0514444,0.0,1.29075253747,103.760327661,0.0514444,0.0,1.29102918157,103.76053264,0.154333,0.0,1.29090669325,103.760482224,0.0,278.998,1.29076669224,103.760883896,0.0,0.0,1.29075669354,103.760473893,0.0,0.0,1.28991136637,103.759887204,0.205778,355.995,1.29074992835,103.760657436,0.102889,30.9979,1.29080002527,103.760075559,0.0,120.998,1.29084441417,103.760162578,0.102889,296.999,1.29028807129,103.761219347,0.0514444,305.997,1.28904835902,103.763167231,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:27:32,True,1.29118601839,103.760268908,0.0514444,83.996,1.29106264073,103.760231286,0.0514444,0.0,1.29074637066,103.760325091,0.0514444,0.0,1.29103788503,103.760528226,0.154333,0.0,1.2909076229,103.760485603,0.0,278.998,1.29076017763,103.760910949,0.0514444,0.0,1.29075669354,103.760473893,0.0,0.0,1.28988986733,103.759872577,0.205778,355.995,1.29075558085,103.760664079,0.102889,30.9979,1.29080835975,103.760063889,0.0,120.998,1.29083628009,103.760159717,0.0514444,297.999,1.29029438378,103.761220944,0.0514444,305.997,1.28905002554,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:27:42,True,1.29118601839,103.760268908,0.0514444,83.996,1.29106216613,103.760234251,0.0514444,0.0,1.29074550746,103.76032796,0.0514444,0.0,1.29102669258,103.760513897,0.0,0.0,1.29091180471,103.760485787,0.0514444,278.998,1.29072502582,103.76098723,0.0,0.0,1.29078835822,103.760437222,0.0,0.0,1.28987911892,103.759865268,0.205778,355.995,1.29075114273,103.760658138,0.102889,30.9979,1.29080835975,103.760063889,0.0,120.998,1.29083420032,103.760162201,0.0514444,297.999,1.29029438378,103.761220944,0.0514444,305.997,1.28905002554,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:27:52,True,1.2911866918,103.76026889,0.0,83.996,1.29105534147,103.76023469,0.0514444,0.0,1.290742348,103.760329908,0.0514444,0.0,1.29103064544,103.760533202,0.0,0.0,1.29091220899,103.760492289,0.0514444,278.998,1.29074533344,103.760901332,0.0514444,0.0,1.29081002615,103.760420558,0.0,0.0,1.28986683597,103.759856906,0.205778,355.995,1.29076057243,103.760649082,0.0514444,29.9982,1.29081169341,103.760055561,0.0,120.998,1.29082855041,103.760166694,0.102889,297.999,1.2903011467,103.761222655,0.0514444,305.997,1.28905002554,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:28:02,True,1.29119347905,103.760271777,0.0514444,83.996,1.29105597484,103.760226284,0.0514444,0.0,1.29073343906,103.760330452,0.0514444,0.0,1.29103169202,103.760533895,0.0,0.0,1.29091169222,103.760488893,0.0,279.998,1.29075502596,103.761082225,0.0,0.0,1.29081002615,103.760420558,0.0,0.0,1.28998676492,103.759958146,0.102889,355.995,1.29076423915,103.760631076,0.0514444,29.9982,1.2908166922,103.760057228,0.0,120.998,1.29083002526,103.760165562,0.102889,297.999,1.29030790741,103.761224375,0.0514444,305.997,1.2890566917,103.76316723,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:28:12,True,1.29119431795,103.760268653,0.0514444,83.996,1.2910506585,103.760235489,0.0514444,0.0,1.29074669171,103.760350564,0.0,0.0,1.291033359,103.760533895,0.0,0.0,1.29091169239,103.760493895,0.0,279.998,1.29076002557,103.761107224,0.0,0.0,1.29080669231,103.760423893,0.0,0.0,1.28998098249,103.759961121,0.102889,355.995,1.29076240427,103.760628409,0.0514444,29.9982,1.29080835963,103.760060563,0.0,119.998,1.29081984008,103.760164061,0.0514444,297.999,1.29030790741,103.761224375,0.0514444,305.997,1.28905835868,103.76316723,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:28:22,True,1.2911933599,103.760273891,0.0,83.996,1.29105287503,103.760229399,0.0514444,0.0,1.29074983585,103.760352292,0.0514444,0.0,1.29103502527,103.760513897,0.0,0.0,1.2909100253,103.76049056,0.0,277.998,1.29073835997,103.761002225,0.0,0.0,1.2908033587,103.760433896,0.0,0.0,1.28997437431,103.759964526,0.102889,355.995,1.29076358319,103.760625408,0.0514444,30.9979,1.29080002503,103.760068891,0.0,118.998,1.29082502641,103.760162227,0.0,297.999,1.29031737505,103.76122677,0.0514444,305.997,1.28905669345,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:28:32,True,1.2911933599,103.760273891,0.0,83.996,1.2910674848,103.760228381,0.0514444,0.0,1.29075127294,103.760344913,0.0514444,0.0,1.29103502527,103.760513897,0.0,0.0,1.2909100253,103.76049056,0.0,277.998,1.29072002529,103.760998892,0.0,0.0,1.29080335876,103.760435563,0.0,0.0,1.28996363518,103.759970054,0.102889,355.995,1.29076156507,103.760622872,0.0514444,30.9979,1.29080502591,103.760067223,0.0,118.998,1.29083335916,103.760163894,0.0,296.999,1.2903205324,103.761227568,0.0514444,305.997,1.28905835823,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:28:42,True,1.29119421407,103.760265766,0.0514444,83.996,1.2910753405,103.760226354,0.0514444,0.0,1.29074834971,103.760346343,0.0514444,0.0,1.29103735005,103.760509387,0.0,0.0,1.2909039198,103.760473581,0.0514444,277.998,1.29071835967,103.761037229,0.0,0.0,1.29079669323,103.760440557,0.0,0.0,1.289957027,103.759973459,0.102889,355.995,1.29077114739,103.760621512,0.0514444,30.9979,1.29080835927,103.76005056,0.0,118.998,1.29082502653,103.760165562,0.0,297.999,1.29032368755,103.761228367,0.0514444,305.997,1.28905835823,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:28:52,True,1.29119669344,103.76026223,0.0514444,83.996,1.29108280105,103.760225844,0.0514444,0.0,1.29074835863,103.760348897,0.0,0.0,1.29103169352,103.760513897,0.0,0.0,1.29090483168,103.760473932,0.0514444,277.998,1.29073335951,103.761015563,0.0,0.0,1.29079169241,103.760443891,0.0,0.0,1.28994463418,103.759979839,0.102889,355.995,1.29078079604,103.760622827,0.0514444,30.9979,1.29080835927,103.76005056,0.0,118.998,1.29082055352,103.760171985,0.0514444,297.999,1.29033045047,103.761230078,0.0514444,305.997,1.28905669345,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:29:02,True,1.29119781271,103.760258219,0.0514444,83.996,1.29107181019,103.76023061,0.0514444,0.0,1.29073983188,103.760355592,0.0514444,0.0,1.29103002654,103.760513897,0.0,0.0,1.29090111134,103.760473994,0.0514444,277.998,1.29074002566,103.760965555,0.0,0.0,1.29079335898,103.760432229,0.0,0.0,1.28993885174,103.759982822,0.102889,355.995,1.29077840256,103.760619993,0.0514444,30.9979,1.29080502543,103.760053894,0.0,118.998,1.29082502629,103.760158893,0.0,297.999,1.29033360561,103.761230876,0.0514444,305.997,1.28906002521,103.763153892,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:29:12,True,1.29120397677,103.760245478,0.0514444,83.996,1.29106650473,103.760235173,0.0514444,0.0,1.29074185028,103.760365797,0.102889,0.0,1.29102835956,103.760513897,0.0,0.0,1.29089472157,103.760472581,0.0514444,277.998,1.29073169262,103.760955561,0.0,0.0,1.29079669276,103.760427228,0.0,0.0,1.28993306931,103.759985797,0.102889,355.995,1.29077730766,103.760626364,0.0514444,31.9977,1.29080502561,103.760058896,0.0,118.998,1.29082055539,103.760162719,0.0,297.999,1.29025231207,103.761226491,0.0514444,305.997,1.28906502614,103.763153892,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:29:22,True,1.29120521308,103.760241995,0.0514444,83.996,1.29106637457,103.760238411,0.0514444,0.0,1.29074212371,103.760355759,0.102889,0.0,1.29103408466,103.76051287,0.0514444,0.0,1.2908960351,103.760467316,0.0514444,277.998,1.29071169143,103.760965556,0.0,0.0,1.29079669252,103.760420559,0.0,0.0,1.28992150444,103.759991756,0.102889,355.995,1.29077187379,103.76062131,0.0514444,31.9977,1.29080502561,103.760058896,0.0,118.998,1.29081813303,103.760154857,0.0514444,297.999,1.29024928718,103.761225289,0.0514444,305.997,1.28906335916,103.763153892,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:29:32,True,1.29121669189,103.760237229,0.0,83.996,1.29106624442,103.76024164,0.0514444,0.0,1.29073568496,103.760342992,0.102889,0.0,1.29103002654,103.760513897,0.0,0.0,1.29089802695,103.760476196,0.0514444,277.998,1.29071335992,103.760945559,0.0,0.0,1.29080335835,103.760423893,0.0,0.0,1.2899157198,103.759994731,0.102889,355.995,1.29078916187,103.76062352,0.0514444,30.9979,1.29080169213,103.760072225,0.0,119.998,1.29081721025,103.760158683,0.0514444,297.999,1.2902462645,103.761224087,0.0514444,301.998,1.28906502614,103.763153892,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:29:42,True,1.29122163298,103.760230648,0.102889,83.996,1.29106707463,103.76024257,0.0514444,0.0,1.29068205875,103.760335465,0.360111,0.0,1.29103002654,103.760513897,0.0,0.0,1.29090395328,103.760483979,0.0514444,276.998,1.29071335827,103.760898894,0.0,0.0,1.29080335835,103.760423893,0.0,0.0,1.28990332918,103.760001119,0.102889,355.995,1.29078796071,103.76062202,0.0514444,30.9979,1.29080169213,103.760072225,0.0,119.998,1.29081669158,103.760163895,0.0,297.999,1.29024021692,103.761221683,0.0514444,301.998,1.28906335871,103.763140563,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:29:52,True,1.2912150255,103.760253893,0.0,83.996,1.29106855166,103.760240736,0.0514444,0.0,1.29066050257,103.760328095,0.360111,0.0,1.29102335862,103.760513889,0.0,0.0,1.29090209414,103.760481882,0.0514444,277.998,1.29071669332,103.760867226,0.0,0.0,1.29079169235,103.760442224,0.0,0.0,1.28989754675,103.760004094,0.102889,355.995,1.2907855518,103.760619844,0.0514444,30.9979,1.29080335917,103.760073892,0.0,118.998,1.29082002577,103.760170564,0.0,297.999,1.29023719203,103.761220481,0.0514444,301.998,1.28906169173,103.763140563,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:30:02,True,1.2912037391,103.760267556,0.0514444,83.996,1.29107002643,103.760237226,0.0,0.0,1.29046966563,103.760270082,0.874556,0.0,1.29102169164,103.760513889,0.0,0.0,1.29090054432,103.760485664,0.0514444,277.998,1.2907216924,103.760877229,0.0,0.0,1.29079835968,103.76042556,0.0,0.0,1.28989176431,103.760007069,0.102889,355.995,1.29077802281,103.760620397,0.0514444,30.9979,1.29081169215,103.760082228,0.0,118.998,1.29081835885,103.760172222,0.0,296.999,1.29023071391,103.76121791,0.0514444,301.998,1.28906169173,103.763140563,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:30:12,True,1.29120182493,103.760270118,0.0514444,83.996,1.29107002643,103.760237226,0.0,0.0,1.29046281947,103.760286851,0.514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29089669352,103.760480557,0.0,277.998,1.29072502498,103.760900561,0.0,0.0,1.29079835968,103.76042556,0.0,0.0,1.28987937149,103.760013457,0.102889,355.995,1.29077449035,103.760626469,0.0514444,31.9977,1.29081169215,103.760082228,0.0,118.998,1.29081884248,103.760174732,0.0,296.999,1.29022768901,103.761216708,0.0514444,301.998,1.28905669345,103.763153893,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28996669189,103.761750559,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:30:22,True,1.29120275656,103.760267012,0.0514444,83.996,1.29108016936,103.760230267,0.0514444,0.0,1.29037434566,103.760403761,0.514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29089592958,103.760480329,0.0514444,277.998,1.29071835859,103.760943891,0.0,0.0,1.29080002642,103.760418891,0.0,0.0,1.28987358905,103.760016432,0.102889,355.995,1.2907718186,103.760621573,0.0514444,31.9977,1.29080835831,103.760085562,0.0,118.998,1.29081655284,103.760174065,0.0514444,296.999,1.29022466633,103.761215506,0.0514444,301.998,1.28905669345,103.763153893,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29003336013,103.761817228,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:30:32,True,1.29120078913,103.760262229,0.0514444,83.996,1.29108083859,103.760236708,0.0514444,0.0,1.29020038005,103.760675032,2.315,0.0,1.29102002687,103.760513889,0.0,0.0,1.29090054175,103.76047567,0.0514444,277.998,1.29071836021,103.760927228,0.0,0.0,1.29080002642,103.760418891,0.0,0.0,1.28986284993,103.760021961,0.102889,355.995,1.29077002126,103.760618879,0.0514444,30.9979,1.29080810471,103.760094188,0.0514444,118.998,1.29081395893,103.760185332,0.0514444,296.999,1.29021861875,103.761213102,0.0514444,301.998,1.2890533595,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29003336013,103.761817228,0.0,0.0,0.767945,0.0,2.11184839491,120.998,2023-05-15 20:30:42,True,1.29120713933,103.760268635,0.0514444,83.996,1.29107332978,103.760245746,0.0514444,0.0,1.29011201606,103.760838711,2.57222,0.0,1.29102002687,103.760513889,0.0,0.0,1.2909014449,103.760478785,0.0514444,277.998,1.29071836021,103.760927228,0.0,0.0,1.29080002642,103.760418891,0.0,0.0,1.28985624175,103.760025366,0.102889,355.995,1.29076703573,103.760607016,0.0514444,30.9979,1.29080709137,103.760096856,0.0514444,118.998,1.29081335827,103.760182226,0.0,294.999,1.29021559386,103.7612119,0.0514444,301.998,1.2890533595,103.763153893,0.0,0.0
