name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_0,lon_tug_0,sog_tug_0,heading_tug_0,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456484,lon_tug_9456484,sog_tug_9456484,heading_tug_9456484,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28964169138,103.761773894,0.0,0.0,0.261799,0.0,2.09439510239,119.998,2023-05-12 16:08:13,True,1.42326094159,103.99012709,4.21844,272.999,1.29084736765,103.760391407,0.0514444,0.0,1.29099212926,103.760125288,0.0514444,0.0,1.29096169214,103.760533897,0.0514444,0.0,1.29087002683,103.760433894,0.0,0.0,1.29110892349,103.760241419,0.0514444,123.997,1.28769229207,103.760619373,0.308667,323.998,1.3044226767,103.719832245,0.411556,52.998,1.29090002504,103.760038895,0.0,130.995,1.29103335839,103.760205559,52.6277,301.998,1.29078835824,103.760687226,0.0,36.9965,1.29078614863,103.760577005,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669257,103.761673895,0.0,0.0,4.17134,0.0,2.09439510239,119.998,2023-05-12 16:08:23,True,1.27005476265,103.866018044,0.0514444,0.0,1.29084680627,103.760375332,0.0514444,0.0,1.29098089734,103.760118488,0.154333,0.0,1.29096669501,103.760526079,0.0514444,0.0,1.29087002683,103.760433894,0.0,0.0,1.29111141419,103.760246026,0.0514444,122.997,1.28769782878,103.760660605,0.308667,323.998,1.30439507353,103.719836116,0.411556,56.9971,1.2908983583,103.760045564,0.0,129.996,1.29103835909,103.76019889,52.6277,300.998,1.29078669137,103.76069056,0.0,36.9965,1.29078488102,103.760569722,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669257,103.761673895,0.0,0.0,4.17134,0.0,2.09439510239,119.998,2023-05-12 16:08:33,True,1.25179817484,103.688502543,0.0514444,0.0,1.2908481377,103.760376674,0.0514444,0.0,1.2909723684,103.760125649,0.154333,0.0,1.29095502584,103.760517225,0.0,0.0,1.29088455316,103.760446161,0.102889,0.0,1.29110746001,103.760251721,0.0514444,122.997,1.28770078375,103.760682604,0.308667,323.998,1.30440628566,103.719842424,0.411556,56.9971,1.29090669302,103.760040562,0.0,129.996,1.29103502537,103.760205559,52.6277,300.998,1.29078669137,103.76069056,0.0,36.9965,1.29078361342,103.76056243,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28962335937,103.761720561,0.0,0.0,4.31096,0.0,2.09439510239,119.998,2023-05-12 16:08:43,True,1.35593003018,104.034078885,0.0,0.0,1.29085090431,103.760379149,0.0514444,0.0,1.29097521152,103.760106678,0.0514444,0.0,1.29095002491,103.760517226,0.0,0.0,1.29089089205,103.760444669,0.102889,0.0,1.29110950907,103.760254809,0.0514444,123.997,1.2877033677,103.760701847,0.308667,323.998,1.30440696574,103.719843337,0.0514444,84.9957,1.29090669302,103.760040562,0.0,129.996,1.29103502537,103.760205559,52.6277,300.998,1.29077669206,103.760700564,0.0,36.9965,1.29078123942,103.760548768,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28964502638,103.761740558,0.0,0.0,4.31096,0.0,2.09439510239,119.998,2023-05-12 16:08:53,True,1.42373835218,103.893332226,0.0,0.0,1.2908531894,103.760376218,0.0514444,0.0,1.29097849917,103.760108257,0.0514444,0.0,1.29095502584,103.760517225,0.0,0.0,1.29088795386,103.760460393,0.102889,0.0,1.29110669185,103.760257222,0.0,122.997,1.28770632046,103.760723836,0.308667,323.998,1.30442512023,103.719777832,0.411556,139.999,1.29091002668,103.760032226,0.0,128.996,1.29103002484,103.760217229,52.6277,301.998,1.29078002572,103.760692228,0.0,35.9967,1.29077997182,103.760541476,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669257,103.761673895,0.0,0.0,4.11898,0.0,2.09439510239,119.998,2023-05-12 16:09:03,True,1.29482176451,104.106548796,0.308667,0.0,1.2908557794,103.760379491,0.0514444,0.0,1.29098164536,103.760105458,0.0514444,0.0,1.29095502584,103.760517225,0.0,0.0,1.29088502641,103.760467229,0.0,0.0,1.29111160471,103.760263909,0.0514444,123.997,1.28771259701,103.760770571,0.308667,323.998,1.30443902944,103.719765037,0.360111,154.995,1.2909083597,103.760032226,0.0,128.996,1.29102502629,103.760222222,52.6277,302.997,1.29077835892,103.760697229,0.0,35.9967,1.29077854521,103.760533281,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.2896283581,103.761720561,0.0,0.0,4.11898,0.0,2.09439510239,119.998,2023-05-12 16:09:13,True,1.33289107616,104.067799261,1.13178,0.0,1.2908557794,103.760379491,0.0514444,0.0,1.29098164536,103.760105458,0.0514444,0.0,1.29094648127,103.760519191,0.0,0.0,1.29088502641,103.760467229,0.0,0.0,1.29111032022,103.76027865,0.0514444,122.997,1.28766190517,103.761015468,0.308667,323.998,1.30443492156,103.719742793,0.360111,158.0,1.2909083597,103.760032226,0.0,128.996,1.29102502629,103.760222222,52.6277,302.997,1.29078002596,103.760698896,0.0,35.9967,1.29077727982,103.760525989,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28959835851,103.761640562,0.0,0.0,4.36332,0.0,2.09439510239,119.998,2023-05-12 16:09:23,True,1.30672002572,103.651472226,0.0,0.0,1.2908557794,103.760379491,0.0514444,0.0,1.29098164536,103.760105458,0.0514444,0.0,1.29094704874,103.760520411,0.0514444,0.0,1.29088502641,103.760467229,0.0,0.0,1.29110665505,103.760278001,0.0514444,122.997,1.28767233028,103.761058614,0.308667,323.998,1.30438751265,103.719732573,0.411556,160.999,1.2909016919,103.76003556,0.0,128.996,1.29102502629,103.760222222,52.6277,302.997,1.29078002584,103.760695562,0.0,35.9967,1.29077490361,103.760512327,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28950002637,103.761507224,0.0,0.0,3.03687,0.0,2.09439510239,119.998,2023-05-12 16:09:33,True,1.42399501178,103.892741223,0.102889,0.0,1.29084075986,103.760405763,0.0514444,0.0,1.29098669278,103.760108897,0.0,0.0,1.29094775957,103.760516778,0.0514444,0.0,1.29086828305,103.760447311,0.0,0.0,1.29111828216,103.760283871,0.0514444,123.997,1.28768275759,103.761101768,0.617333,323.998,1.30420476242,103.71971312,1.02889,156.995,1.2908983583,103.760045564,0.0,128.996,1.29103502614,103.760227224,52.6277,301.998,1.29077335996,103.760690561,0.0,34.9969,1.29077363601,103.760505035,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28950002637,103.761507224,0.0,0.0,3.03687,0.0,2.09439510239,119.998,2023-05-12 16:09:43,True,1.33261434312,104.088171372,3.08667,92.9993,1.2908377198,103.76041252,0.0514444,0.0,1.29098669278,103.760108897,0.0,0.0,1.29095327322,103.760530335,0.0514444,0.0,1.29085335822,103.76046723,0.0,0.0,1.29111308246,103.760282336,0.0514444,122.997,1.28770230714,103.761182671,0.617333,323.998,1.3041267964,103.719711316,1.18322,154.995,1.29089335999,103.760057226,0.0,128.996,1.29103502614,103.760227224,52.6277,301.998,1.29078169247,103.760685559,0.0,35.9967,1.2907723684,103.760497752,0.102889,35.9967
