name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386079,lon_tug_9386079,sog_tug_9386079,heading_tug_9386079,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:27:42,False,1.29119076072,103.760261063,0.0514444,83.996,1.29108272549,103.760212086,0.0514444,0.0,1.29019336007,103.761210558,0.0,0.0,1.29087059263,103.760449961,0.0514444,279.998,1.29074169248,103.760710559,0.0,0.0,1.29083002485,103.76065223,0.0,0.0,1.29088155661,103.760061587,0.0514444,310.995,1.29022835875,103.76130056,0.102889,303.997,1.28907335883,103.763153892,0.205778,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:27:52,False,1.29118349876,103.760257869,0.0514444,83.996,1.29107798671,103.760195791,0.0514444,0.0,1.29019285853,103.761200775,0.0514444,0.0,1.29086884829,103.760447644,0.0514444,279.998,1.29076502506,103.760690561,0.0,0.0,1.29083002509,103.76065889,0.0,0.0,1.29087159216,103.76005849,0.0514444,310.995,1.29022835875,103.76130056,0.102889,303.997,1.28907154445,103.763169353,0.308667,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:28:02,False,1.29118530695,103.760255175,0.0514444,83.996,1.29107169222,103.76020389,0.0,0.0,1.2901935829,103.761205706,0.0514444,0.0,1.29086579911,103.760446512,0.0514444,279.998,1.29074169242,103.760708892,0.0,0.0,1.29082669328,103.760657223,0.0,0.0,1.29086004905,103.760055586,0.205778,310.995,1.29022835875,103.76130056,0.102889,303.997,1.28906795786,103.763142353,0.205778,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:28:12,False,1.291188811,103.760257527,0.0514444,83.996,1.29107335914,103.760202223,0.0,0.0,1.29019169309,103.761210558,0.0,0.0,1.29088030822,103.760471099,0.0514444,278.998,1.29072669205,103.760715562,0.0,0.0,1.29083002677,103.760643894,0.0,0.0,1.29086998036,103.760058078,0.0514444,310.995,1.29022835875,103.76130056,0.102889,303.997,1.28907708723,103.763195537,0.308667,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:28:22,False,1.29119560448,103.760249269,0.154333,83.996,1.29106617876,103.760195625,0.0514444,0.0,1.290190013,103.761214437,0.0514444,0.0,1.29088371774,103.760485077,0.0514444,278.998,1.29073335985,103.760712227,0.0,0.0,1.29083002677,103.760643894,0.0,0.0,1.29087002688,103.760062228,0.0,310.995,1.29022835875,103.76130056,0.102889,303.997,1.28907385856,103.763175452,0.257222,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:28:32,False,1.29120040003,103.760248058,0.154333,83.996,1.29106169238,103.760198889,0.0,0.0,1.29019240196,103.761214367,0.0514444,0.0,1.29088297357,103.760482085,0.0514444,278.998,1.29075335853,103.760693896,0.0,0.0,1.29083002677,103.760643894,0.0,0.0,1.29087002688,103.760062228,0.0,310.995,1.29022835875,103.76130056,0.102889,303.997,1.28908002568,103.763187227,0.257222,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:28:42,False,1.29119921252,103.760257895,0.0514444,83.996,1.29107312506,103.760200933,0.0514444,0.0,1.29018691475,103.761199037,0.0514444,0.0,1.29090836017,103.760480557,0.0,278.998,1.29074169248,103.760710559,0.0,0.0,1.29083502508,103.760632223,0.0514444,0.0,1.29084566373,103.760035167,0.0,310.995,1.29022835875,103.76130056,0.102889,303.997,1.2890616732,103.763179699,0.154333,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:28:52,False,1.29120146673,103.760255561,0.0514444,83.996,1.29106335977,103.760210559,0.0,0.0,1.29017835911,103.761200556,0.0,0.0,1.29090836017,103.760480557,0.0,278.998,1.29074649218,103.760701828,0.0514444,0.0,1.29082953855,103.760636321,0.0514444,0.0,1.29088502515,103.760058893,0.0,311.995,1.29022835875,103.76130056,0.102889,303.997,1.28907280088,103.763172986,0.154333,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:29:02,False,1.29120411837,103.760253577,0.154333,83.996,1.29105609789,103.760209428,0.0514444,0.0,1.29017835911,103.761200556,0.0,0.0,1.29090002683,103.760462227,0.0,278.998,1.29073446598,103.760711288,0.0514444,0.0,1.29081539897,103.760634681,0.0514444,0.0,1.29087669252,103.760060561,0.0,312.995,1.29022835875,103.76130056,0.102889,303.997,1.28906657266,103.763182191,0.154333,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28995002523,103.761650562,52.6277,0.0,6.28319,0.0,2.11184839491,120.998,2023-05-15 21:29:12,False,1.29119957033,103.760261334,0.102889,83.996,1.29106199073,103.760206725,0.0514444,0.0,1.29017984535,103.761209251,0.0514444,0.0,1.29088625386,103.760462903,0.0514444,277.998,1.2907151231,103.760731172,0.0514444,0.0,1.29080910422,103.760635471,0.0514444,0.0,1.29085746834,103.760065212,0.154333,311.995,1.29020353797,103.761256117,0.102889,303.997,1.2890650266,103.76316723,0.0,0.0
