name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24692403503,103.759357666,2.72656,5.269,1.35438,77.861,1.51843644924,86.9952,2023-06-23 02:20:03,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220.0,1.24706274524,103.758465515,2.778,5.39118,1.25664,72.153,0.942477796077,53.9978,100.37132933257574
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.2469638993,103.759556867,2.778,5.37911,1.36136,78.3246,1.55334303427,88.9948,2023-06-23 02:20:13,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220.0,1.24714806531,103.758701436,2.98378,5.77816,1.24791,71.5651,0.837758040957,47.9993,97.27698729210735
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24702026156,103.759896515,2.778,5.37237,1.39103,79.7879,1.62315620435,92.9993,2023-06-23 02:20:23,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220.0,1.24733380442,103.759083303,3.241,6.28223,1.15017,65.8935,0.837758040957,47.9993,96.8934489572698
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24704133817,103.760083327,2.778,5.42677,1.41546,81.3475,1.67551608191,95.9985,2023-06-23 02:20:33,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24742134645,103.759280151,3.29244,6.39315,1.1397,65.383,0.959931088597,54.9976,98.78167929766728
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24707640534,103.760433821,2.778,5.37943,1.4556,83.5684,1.69296937443,96.9983,2023-06-23 02:20:43,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2475380946,103.759661679,3.18956,6.19037,1.23569,70.9392,1.20427718388,68.9996,100.01844488069312
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.247096245,103.76060676,2.778,5.37943,1.4556,83.5684,1.69296937443,96.9983,2023-06-23 02:20:53,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220.0,1.2475441441,103.75984757,3.08667,5.99284,1.36834,78.3985,1.3962634016,79.9969,97.997366738772
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.2470723779,103.760751244,2.778,5.37096,1.52193,87.3033,1.71042266695,97.998,2023-06-23 02:21:03,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220.0,1.24756023717,103.760026669,2.98378,5.78946,1.43292,82.0875,1.50098315672,85.9955,97.11378258152295
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24702934582,103.761083709,2.778,5.36927,1.61617,92.2823,1.71042266695,97.998,2023-06-23 02:21:13,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24752125391,103.760341637,2.72656,5.28676,1.65632,94.8511,1.51843644924,86.9952,98.9811934142648
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24702243791,103.761233475,2.778,5.36927,1.61617,92.2823,1.71042266695,97.998,2023-06-23 02:21:23,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24749923991,103.760504443,2.67511,5.18194,1.6825,96.2453,1.50098315672,85.9955,96.8466308108497
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24698804531,103.761629679,2.778,5.37641,1.64061,93.7314,1.71042266695,97.998,2023-06-23 02:21:33,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24746765358,103.760703506,2.72656,5.28086,1.71391,98.0406,1.3962634016,79.9969,115.95312426060245
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24697369539,103.761741416,2.82944,5.47744,1.64934,94.2739,1.71042266695,97.998,2023-06-23 02:21:43,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24742957907,103.761058819,2.88089,5.49534,1.66504,96.2954,1.29154364648,73.9984,91.25763297154907
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24695941392,103.761918823,2.82944,5.47744,1.64934,94.2739,1.71042266695,97.998,2023-06-23 02:21:53,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24741410813,103.761252345,2.93233,5.68932,1.64235,93.9182,1.25663706144,71.9989,89.69849531900884
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24690825959,103.762276418,2.82944,5.48378,1.6633,95.0841,1.71042266695,97.998,2023-06-23 02:22:03,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2474120079,103.761628989,3.03522,5.89373,1.60745,92.0791,1.27409035396,72.9987,91.20208285305814
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24689145664,103.762453842,2.82944,5.48378,1.6633,95.0841,1.71042266695,97.998,2023-06-23 02:22:13,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24739933663,103.761824577,3.03522,5.89373,1.61268,92.0791,1.308996939,74.9982,89.90499674187194
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24682676585,103.762888831,2.88089,5.5879,1.67203,95.7899,1.71042266695,97.998,2023-06-23 02:22:23,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24739165275,103.762011758,3.03522,5.89613,1.61967,92.6454,1.32645023152,75.9979,115.9838172086333
COSCO ISTANBUL,VRKY2   ,9484340,HK,,CS,40465,477464400.0,1.24680935866,103.763089464,2.88089,5.5879,1.67203,95.7899,1.71042266695,97.998,2023-06-23 02:22:33,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24735976364,103.762402829,2.93233,5.69069,1.65108,94.1135,1.37881010908,78.9972,97.83826343919354
