name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24336425948,103.737228484,1.74911,3.39038,1.3439,77.0792,1.41371669412,80.9967,2023-07-12 09:12:38,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24469178979,103.737986882,3.18956,5.9752,4.31096,247.022,4.11897703471,235.997,169.99493852284633
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24341624872,103.73747096,1.74911,3.39684,1.3439,78.1113,1.41371669412,79.9969,2023-07-12 09:12:48,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24460517477,103.737870192,2.72656,5.28501,4.19054,240.229,4.01425727959,229.999,139.45352109114876
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24343903655,103.737571666,1.69767,3.29773,1.36136,78.0939,1.3962634016,79.9969,2023-07-12 09:12:58,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.2444992008,103.737806835,2.315,4.35222,4.11025,234.819,3.89208423195,222.995,120.74901917810293
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24344612847,103.737676909,1.69767,3.29773,1.36136,78.0939,1.3962634016,79.9969,2023-07-12 09:13:08,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24443031616,103.737760077,1.852,3.48361,4.00029,228.393,3.70009801423,211.998,109.82654093132601
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24349861432,103.737916428,1.69767,3.29773,1.36136,78.0939,1.3962634016,79.9969,2023-07-12 09:13:18,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24425033282,103.73764669,1.69767,3.16345,3.84322,219.265,3.47320521147,198.995,88.80326512591024
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24352478755,103.738032972,1.64622,3.19861,1.36136,78.0755,1.3962634016,79.9969,2023-07-12 09:13:28,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24415989646,103.737646527,1.44044,2.6775,3.63203,206.751,3.15904594611,181.0,82.66149587419396
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24353955018,103.738096166,1.64622,3.19861,1.36136,78.0755,1.3962634016,79.9969,2023-07-12 09:13:38,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24403301166,103.737643312,1.44044,2.32645,3.63203,189.62,3.15904594611,162.999,74.46610181266422
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24357478911,103.738316303,1.64622,3.19861,1.36136,78.0755,1.3962634016,79.9969,2023-07-12 09:13:48,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24401885169,103.737629449,0.874556,1.69126,3.1573,180.659,2.46091424531,140.999,90.93119068878602
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24359835204,103.738420642,1.59478,3.08049,1.36136,77.981,1.3962634016,79.9969,2023-07-12 09:13:58,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24400019652,103.737670164,0.720222,1.39538,2.81347,161.313,2.05948851735,117.999,94.64189712363864
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24362568905,103.738542608,1.59478,3.08049,1.36136,77.981,1.3962634016,79.9969,2023-07-12 09:14:08,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24399167288,103.73779974,1.08033,2.08291,1.96524,112.496,1.90240888467,108.995,92.06624352280136
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24367101604,103.738765342,1.59478,3.08049,1.36136,77.981,1.3962634016,79.9969,2023-07-12 09:14:18,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24397109096,103.737961545,1.18322,2.29505,1.76453,100.739,1.79768912955,102.997,95.38361080868813
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24368615787,103.738867662,1.59478,3.08882,1.3439,77.2756,1.3962634016,79.9969,2023-07-12 09:14:28,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24395438576,103.738062989,1.33756,2.59239,1.76453,100.804,1.67551608191,95.9985,94.29564092429999
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24370886824,103.738965402,1.54333,3.08882,1.3439,77.2756,1.3962634016,79.9969,2023-07-12 09:14:38,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.2439569467,103.738264271,1.44044,2.7852,1.63886,93.6013,1.55334303427,88.9948,82.68118312042729
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24375533558,103.739161803,1.54333,2.98973,1.3439,77.2288,1.3962634016,79.9969,2023-07-12 09:14:48,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24398953171,103.738380841,1.59478,3.0981,1.49749,86.0424,1.55334303427,88.9948,90.64003583504703
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24376258368,103.739254612,1.54333,2.98973,1.3439,77.2288,1.3962634016,79.9969,2023-07-12 09:14:58,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24400110331,103.73848224,1.59478,3.0995,1.494,85.684,1.53588974176,87.995,89.8664846938376
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24381789433,103.73946586,1.54333,2.98973,1.3439,77.2288,1.3962634016,79.9969,2023-07-12 09:15:08,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24403044467,103.738697929,1.54333,2.98828,1.41546,81.3955,1.50098315672,85.9955,88.58110216050903
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24383632996,103.73955901,1.49189,2.88227,1.36136,77.9322,1.3962634016,79.9969,2023-07-12 09:15:18,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24404209692,103.738774785,1.49189,2.89222,1.41197,81.1075,1.50098315672,85.9955,90.1336944339645
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.2438473844,103.739649459,1.49189,2.88227,1.36136,77.9322,1.3962634016,79.9969,2023-07-12 09:15:28,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24406972723,103.738888793,1.44044,2.79941,1.40324,80.4069,1.4835298642,84.9957,88.10234421394438
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.243894746,103.739848343,1.49189,2.88227,1.36136,77.9322,1.3962634016,79.9969,2023-07-12 09:15:38,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24410162331,103.739056844,1.389,2.68117,1.39801,80.4011,1.4835298642,84.9957,90.94722800828214
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24390387292,103.739938845,1.44044,2.79157,1.3439,77.125,1.3962634016,79.9969,2023-07-12 09:15:48,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24411871926,103.739161946,1.44044,2.78357,1.39626,79.9457,1.4835298642,84.9957,89.6100395388562
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24392438598,103.740027117,1.44044,2.79157,1.3439,77.125,1.3962634016,79.9969,2023-07-12 09:15:58,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24412966447,103.739227352,1.44044,2.69151,1.39626,79.177,1.4835298642,83.996,91.79219152308895
OOCL LUXEMBOURG,VRGO3   ,9417270,HK,,CS,90021,477738600.0,1.24397353229,103.740243761,1.389,2.68004,1.36136,78.2826,1.3962634016,79.9969,2023-07-12 09:16:08,False,PSA PHOENIX,9V8851  ,9951616,SG,,TU,348,563187800.0,1.24416831255,103.739400158,1.33756,2.59239,1.37706,79.1956,1.41371669412,80.9967,96.25074868499873
