name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.2448540102,103.776469869,3.54967,7.00823,1.7366,99.0966,1.53588974176,87.995,2023-07-20 03:29:13,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24412465692,103.777992231,0.823111,1.58635,0.305433,17.1027,6.23082542962,356.995,187.66755710634098
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24482139503,103.776714911,3.54967,6.98903,1.73835,99.1217,1.51843644924,86.9952,2023-07-20 03:29:23,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2442757753,103.778132534,1.49189,2.88764,0.760964,43.3634,0.488692190558,27.9987,168.8702018834521
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24479154156,103.776945887,3.49822,6.86774,1.7366,98.9558,1.51843644924,86.9952,2023-07-20 03:29:33,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24431677246,103.77823062,1.54333,2.99812,1.00182,57.4433,0.837758040957,47.9993,152.2666612224798
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24473136454,103.777417926,3.49822,6.8708,1.73835,99.1159,1.50098315672,85.9955,2023-07-20 03:29:43,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24436415501,103.778574445,2.36644,4.59217,1.40499,80.4978,1.02974425868,58.9966,134.89681885599674
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24470522483,103.777652579,3.39533,6.67271,1.7366,99.0507,1.4835298642,84.9957,2023-07-20 03:29:53,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2443823581,103.778772905,2.57222,4.99099,1.45386,83.2902,1.09955742876,62.9956,129.61633363032539
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24467325574,103.777871034,3.39533,6.65661,1.73835,99.2423,1.46607657168,83.996,2023-07-20 03:30:03,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24438210175,103.778927296,2.72656,5.29329,1.52018,87.2637,1.18682389136,67.9999,121.80457684946897
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24459358845,103.778314349,3.34389,6.53224,1.73311,98.9017,1.44862327916,82.9962,2023-07-20 03:30:13,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24438002759,103.779301315,3.03522,5.88985,1.5708,90.0,1.20427718388,68.9996,112.26011151516315
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24453708623,103.778663376,3.29244,6.42734,1.72439,98.5222,1.41371669412,80.9967,2023-07-20 03:30:23,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24438714456,103.779496534,3.18956,6.18146,1.56556,89.8198,1.2217304764,69.9994,94.10976148494207
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24450623611,103.778868673,3.29244,6.42734,1.72439,98.5222,1.41371669412,80.9967,2023-07-20 03:30:33,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24438335942,103.779879592,3.241,6.29806,1.5708,90.0,1.23918376892,70.9991,113.21008152325098
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24445996577,103.779070794,3.29244,6.42169,1.71915,98.1792,1.3962634016,79.9969,2023-07-20 03:30:43,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24437849212,103.780088613,3.241,6.29818,1.57952,90.3537,1.23918376892,70.9991,113.5117146987989
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24440132978,103.779471653,3.241,6.31735,1.71217,97.781,1.37881010908,78.9972,2023-07-20 03:30:53,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.2443730523,103.780272925,3.241,6.29809,1.57429,90.1768,1.25663706144,71.9989,89.13184683739419
ROTTERDAM BRIDGE,V7KF6   ,9224324,MH,,CS,39941,538005687,1.24436741258,103.779668684,3.241,6.29548,1.71217,97.6297,1.37881010908,77.9974,2023-07-20 03:31:03,False,PSA ASPEN,9V3426  ,9853682,SG,,TU,448,563069220,1.24435640933,103.78070209,3.18956,6.18512,1.60745,91.9811,1.20427718388,68.9996,114.88892015397117
