name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26749035774,103.770918422,1.28611,2.49358,3.68264,210.964,0.645771823238,36.9965,2023-06-27 22:19:26,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000,1.26689030326,103.771225161,1.44044,2.76559,3.82053,218.723,8.91863247769,0.0,74.93153579489223
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26734081034,103.770829144,1.28611,2.49358,3.68264,210.964,0.645771823238,36.9965,2023-06-27 22:19:36,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000,1.2667106849,103.771126574,1.54333,2.97129,3.71057,212.442,8.91863247769,0.0,77.47656996443004
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26724825095,103.770746515,1.389,2.69361,3.68264,210.822,0.645771823238,36.9965,2023-06-27 22:19:47,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000,1.26660265621,103.771064996,1.49189,2.86406,3.69835,211.964,8.91863247769,0.0,80.04282668848005
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26715059917,103.770688833,1.44044,2.794,3.7001,211.921,0.645771823238,36.9965,2023-06-27 22:19:56,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000,1.26651512026,103.771015544,1.49189,2.87932,3.6425,208.641,8.91863247769,0.0,79.44963873493758
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.2670647074,103.770624605,1.49189,2.89084,3.7001,212.087,0.645771823238,36.9965,2023-06-27 22:20:06,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000.0,1.26631948592,103.770898101,1.54333,2.98499,3.64774,209.236,8.91863247769,0.0,88.26654137467902
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26686842416,103.770505327,1.54333,2.9903,3.68264,210.9,0.628318530718,35.9967,2023-06-27 22:20:16,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000.0,1.26626007905,103.770842471,1.54333,2.98499,3.64774,209.236,8.91863247769,0.0,77.33399818137744
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26676088501,103.770470135,1.59478,3.07816,3.63028,207.86,0.610865238198,34.9969,2023-06-27 22:20:26,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000.0,1.26614683524,103.77081149,1.59478,3.07312,3.54651,203.484,8.91863247769,0.0,78.11579599264962
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26660680699,103.770406031,1.59478,3.08331,3.54302,203.009,0.541052068118,30.9979,2023-06-27 22:20:36,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000.0,1.26593620858,103.770757962,1.852,3.54324,3.41561,196.248,8.91863247769,0.0,84.20746868557997
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26651387447,103.770366837,1.59478,3.08331,3.54302,203.009,0.541052068118,30.9979,2023-06-27 22:20:47,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000.0,1.26586760916,103.770781902,1.28611,2.48842,3.12763,180.895,8.91863247769,0.0,85.39985240370588
KOTA HAPAS,9V8259  ,9238624,SG,,CS,13491,564908000.0,1.26638424488,103.770351898,1.64622,3.18435,3.45575,197.771,0.488692190558,27.9987,2023-06-27 22:20:56,False,STAR ENDEAVOUR,9V7024  ,9382528,SG,,TU,327,565418000.0,1.26579392014,103.770787651,1.23467,2.38396,2.93913,170.614,8.91863247769,0.0,81.5803518120357
