name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28043938448,103.766463924,0.514444,0.978316,0.37001,20.9558,2.16420827247,123.997,2023-07-19 23:53:02,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28041089005,103.767783494,0.360111,0.687253,0.801106,45.0,3.78736447683,216.996,146.72706501339172
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28052220365,103.766500267,0.565889,1.09011,0.397935,21.9911,2.18166156499,124.997,2023-07-19 23:53:12,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28044080059,103.767813204,0.360111,0.687253,0.792379,45.0,3.80481776935,217.996,146.2358801980326
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28055250412,103.766502775,0.617333,1.18431,0.411898,23.1986,2.21656815003,126.996,2023-07-19 23:53:22,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28045703586,103.767826682,0.308667,0.591197,0.813323,46.3322,3.76991118431,215.997,147.55732792809138
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28060829444,103.766521165,0.668778,1.28896,0.415388,23.0851,2.25147473507,128.996,2023-07-19 23:53:32,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28047046268,103.767840791,0.308667,0.591197,0.813323,46.3322,3.76991118431,215.997,147.49748929306338
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28069933255,103.766556542,0.720222,1.38355,0.417134,24.0442,2.28638132011,130.995,2023-07-19 23:53:42,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28051783151,103.767844361,0.308667,0.592155,0.432842,23.1986,3.70009801423,211.998,144.57872207332125
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28074655879,103.766588463,0.720222,1.39362,0.417134,22.9887,2.28638132011,130.995,2023-07-19 23:53:52,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28054215153,103.767837542,0.308667,0.584771,0.277507,15.4222,3.68264472171,210.998,140.70448679094358
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28083255083,103.766627763,0.771667,1.48039,0.403171,23.1986,2.33874119767,133.995,2023-07-19 23:54:02,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.2805888742,103.767830565,0.411556,0.797213,0.0453786,1.39718,3.63028484415,207.999,136.42979616568502
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28087603292,103.766640634,0.771667,1.48357,0.371755,21.5226,2.37364778271,136.0,2023-07-19 23:54:12,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28061616207,103.767836346,0.411556,0.797924,0.0715585,2.7927,3.78736447683,216.996,136.02852081646319
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28093345698,103.766655339,0.720222,1.37698,0.338594,18.9465,2.40855436775,137.999,2023-07-19 23:54:22,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28063291097,103.767858686,0.411556,0.792936,0.21293,11.3099,3.76991118431,215.997,137.88388113853622
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28103065077,103.766690505,0.720222,1.38341,0.303687,17.1619,2.42600766027,138.999,2023-07-19 23:54:32,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28067560318,103.767889151,0.411556,0.783589,0.420624,23.3852,3.75245789179,214.997,138.9755602053909
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28107385551,103.766695742,0.720222,1.39117,0.270526,15.3955,2.44346095279,139.999,2023-07-19 23:54:42,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28070750935,103.767908358,0.463,0.886743,0.462512,26.0033,3.78736447683,216.996,140.82354785162795
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.2811617271,103.766719958,0.720222,1.39117,0.270526,15.3955,2.44346095279,139.999,2023-07-19 23:54:52,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.2807614774,103.767938427,0.463,0.887382,0.497419,28.8108,3.82227106187,218.996,142.57793856556552
HANSA BREITENBURG,A8ET3   ,9155391,LR,,CS,18285,636090756,1.28121900514,103.766725554,0.771667,1.48039,0.242601,13.6713,2.47836753783,141.998,2023-07-19 23:55:02,False,RESOLUTE,9V3113  ,9727687,SG,,TU,493,566623000,1.28078723544,103.767952326,0.463,0.887382,0.497419,28.8108,3.82227106187,218.996,144.58087801209766
