name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783335811,103.765173893,0.0,0.0,4.2237,0.0,2.09439510239,119.998,2023-06-01 21:26:29,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28630552177,103.76610051,2.72656,5.2939,5.25693,301.18,8.91863247769,0.0,198.6773542782181
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783335811,103.765173893,0.0,0.0,4.2237,0.0,2.09439510239,119.998,2023-06-01 21:26:39,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28638101095,103.765979222,2.62367,5.07731,5.26042,301.378,8.91863247769,0.0,184.64853671776962
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:26:49,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28658901275,103.765722377,2.62367,5.08935,5.29882,303.629,8.91863247769,0.0,161.13929539248346
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:26:59,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28668092608,103.765584934,2.62367,5.08935,5.29882,303.629,8.91863247769,0.0,144.7080893203731
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:27:09,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28682279568,103.765377897,2.62367,5.08935,5.29882,303.629,8.91863247769,0.0,120.66845376207779
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:27:19,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28702708437,103.765075309,2.62367,5.08563,5.37038,307.702,8.91863247769,0.0,89.9921181303363
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:27:29,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.2870912679,103.76498862,2.62367,5.09754,5.37387,307.875,8.91863247769,0.0,82.16250516551816
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:27:39,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28719329591,103.764858408,2.62367,5.09754,5.37387,307.875,8.91863247769,0.0,71.95563597591746
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:27:49,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28744119389,103.764577896,2.62367,5.09102,5.39307,308.489,8.91863247769,0.0,61.702855179675694
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:27:59,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28752948221,103.764453992,2.62367,5.08508,5.39307,309.104,8.91863247769,0.0,66.76170887330812
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:28:09,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28764993551,103.764330527,2.62367,5.08979,5.41401,310.198,8.91863247769,0.0,74.27107779783643
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:28:19,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28787461656,103.764032589,2.46933,4.78439,5.38783,308.733,8.91863247769,0.0,104.75874650452019
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:28:29,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28798631934,103.763894066,2.46933,4.78439,5.38783,308.733,8.91863247769,0.0,121.29201396566648
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:28:39,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28809503748,103.763769609,2.315,4.48721,5.37736,307.962,8.91863247769,0.0,137.08077572581936
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:28:49,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28820415012,103.763624119,2.05778,3.98161,5.33896,305.863,8.91863247769,0.0,155.7097126452201
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28783002628,103.764973889,0.0,0.0,3.36849,0.0,2.09439510239,119.998,2023-06-01 21:28:59,True,VISION 225,9V6996  ,9903308,SG,,TU,191,563074570,1.28828276027,103.763541353,1.74911,3.39439,5.37387,307.789,8.91863247769,0.0,167.01798149378772
