name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28680664712,103.766113559,0.565889,0.8814,3.831,228.576,1.97222205475,113.0,2023-05-02 23:47:51,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28588871111,103.76558088,0.823111,1.58229,3.78213,217.011,0.837758040957,47.9993,118.00346140329107
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28671220224,103.766146547,0.565889,1.07774,3.831,219.144,1.97222205475,113.0,2023-05-02 23:48:01,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28584693403,103.765549941,0.823111,1.58229,3.78213,217.011,0.837758040957,47.9993,116.85779692442514
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28664955863,103.766064382,0.617333,1.19764,3.76817,215.754,1.91986217719,109.995,2023-05-02 23:48:11,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28580515474,103.765519003,0.823111,1.58229,3.78213,217.011,0.837758040957,47.9993,111.76646268766409
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28662242265,103.766044867,0.617333,1.19764,3.76817,215.754,1.91986217719,109.995,2023-05-02 23:48:21,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28572756653,103.765461539,0.823111,1.58229,3.78213,217.011,0.837758040957,47.9993,118.76886182902196
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28655535344,103.766001522,0.617333,1.17534,3.74373,214.216,1.86750229963,106.996,2023-05-02 23:48:31,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28567981909,103.765426178,0.823111,1.58229,3.78213,217.011,0.837758040957,47.9993,116.48507693308113
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28652662189,103.765937993,0.617333,1.17534,3.74373,214.216,1.85004900711,105.996,2023-05-02 23:48:41,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28563804201,103.76539524,0.823111,1.58229,3.78213,217.011,0.837758040957,47.9993,115.77130825914612
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28649441423,103.765915996,0.617333,1.17534,3.74373,214.216,1.85004900711,105.996,2023-05-02 23:48:51,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.2859958102,103.76563313,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,63.73892957501792
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28645010849,103.765866876,0.617333,1.19147,3.72802,213.69,1.81514242207,103.997,2023-05-02 23:49:01,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28595289887,103.765620821,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,61.68362186883416
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28641283593,103.765847002,0.617333,1.19716,3.70708,212.4,1.79768912955,102.997,2023-05-02 23:49:11,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28587780239,103.76559929,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,65.5570443685636
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28634195328,103.765792417,0.668778,1.29013,3.67741,210.816,1.78023583703,101.997,2023-05-02 23:49:21,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28584561944,103.76559006,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,59.59830319979043
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28630057365,103.765762171,0.668778,1.28764,3.65123,208.887,1.76278254451,100.997,2023-05-02 23:49:31,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28576515987,103.765566985,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,63.3661146109142
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28626361681,103.765741648,0.668778,1.28764,3.65123,208.887,1.76278254451,100.997,2023-05-02 23:49:41,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28572761163,103.765556219,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,63.06508743491644
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28621506709,103.765682209,0.617333,1.19099,3.62854,206.147,1.74532925199,99.9976,2023-05-02 23:49:51,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.2856847003,103.76554391,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,60.94515844866838
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28618021449,103.765664643,0.617333,1.19099,3.61109,206.147,1.72787595947,98.9978,2023-05-02 23:50:01,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28560960382,103.76552237,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,65.3905540962096
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28610653499,103.765627739,0.617333,1.18255,3.59189,205.301,1.69296937443,96.9983,2023-05-02 23:50:11,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28557205779,103.765511605,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,60.81724065432794
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28607488169,103.765610928,0.617333,1.1921,3.59189,204.057,1.69296937443,96.9983,2023-05-02 23:50:21,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28550232439,103.765491609,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,65.03256144869788
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28603937559,103.765594695,0.617333,1.1921,3.57269,204.057,1.67551608191,95.9985,2023-05-02 23:50:31,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28546477836,103.765480844,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,65.13379868288348
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28594257973,103.765574929,0.617333,1.29233,3.57269,201.161,1.67551608191,90.9998,2023-05-02 23:50:41,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28538431879,103.765457769,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,63.42740615521869
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.2859032959,103.765559241,0.668778,1.29233,3.52382,201.161,1.58824961931,90.9998,2023-05-02 23:50:51,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28534140525,103.765445459,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,63.7468914775354
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28585032768,103.765552258,0.668778,1.37698,3.52382,198.947,1.58824961931,86.9952,2023-05-02 23:51:01,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.2853092223,103.765436229,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,61.535214586024054
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28575545071,103.765538625,0.720222,1.37698,3.48019,198.947,1.3962634016,79.9969,2023-05-02 23:51:11,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28522876273,103.765413154,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,60.20312231038394
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.2857106316,103.765522288,0.771667,1.49474,3.50811,200.556,1.34390352404,76.9977,2023-05-02 23:51:21,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28519121449,103.765402389,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,59.27457991201592
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28560202909,103.765475487,0.823111,1.59265,3.48891,199.983,1.2217304764,69.9994,2023-05-02 23:51:31,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28515366735,103.765391623,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,50.71974465779298
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28554919084,103.765459755,0.874556,1.67814,3.46448,198.225,1.15191730632,65.9949,2023-05-02 23:51:41,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28507857087,103.765370083,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,53.27155923294711
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28544141733,103.765443727,0.874556,1.68891,3.33009,191.957,0.994837673637,56.9971,2023-05-02 23:51:51,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28603335844,103.765643896,0.617333,1.19353,3.42259,196.074,0.453785605519,25.9991,69.48052453612561
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28537646025,103.765441141,0.874556,1.68297,3.25853,186.633,0.907571211037,51.9983,2023-05-02 23:52:01,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28486763332,103.765749477,0.771667,1.48803,2.55865,146.725,5.79449311662,331.996,66.15192746166382
AS FLORA,CQIV5   ,9292462,PT,,CS,14036,563202000,1.28532529164,103.76543901,0.823111,1.59585,3.19395,182.793,0.855211333477,48.999,2023-05-02 23:52:11,False,MAJU LOYALTY,9V5215  ,9832169,SG,,TU,497,563055600,1.28482102404,103.765780015,0.771667,1.48803,2.55865,146.725,5.79449311662,331.996,67.68399064881291
