name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25596117032,103.774577494,2.67511,5.38336,5.49255,309.726,5.88175957922,336.995,2023-06-01 00:00:09,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25553160272,103.774651231,2.98378,5.78639,5.41925,308.179,5.28834763354,302.997,48.46400700863123
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25607054374,103.774489612,2.67511,5.18205,5.52048,314.544,5.91666616426,339.0,2023-06-01 00:00:19,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25563867338,103.774528742,2.98378,5.79181,5.41925,310.372,5.28834763354,302.997,48.21841152686132
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25643074768,103.774277483,2.57222,4.98766,5.68279,325.319,6.05629250442,346.998,2023-06-01 00:00:29,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25599663351,103.774221188,2.88089,5.55168,5.56411,318.833,5.48033385126,313.995,48.67528117072669
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25657125099,103.774204017,2.57222,4.96781,5.72992,328.113,6.10865238198,349.997,2023-06-01 00:00:39,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25614440872,103.774151907,2.778,5.36223,5.6601,324.293,5.6025068989,320.999,47.81491360182647
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25684652772,103.774121904,2.46933,4.7705,5.87827,336.464,6.19591884458,354.996,2023-06-01 00:00:49,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25645313221,103.773996753,2.67511,5.18216,5.79973,332.281,5.72467994654,327.997,45.90280470283793
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.2569932624,103.774069813,2.46933,4.76543,5.88874,337.2,6.24827872214,357.995,2023-06-01 00:00:59,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.2566059408,103.773941907,2.62367,5.09013,5.86256,335.882,5.75958653158,329.996,45.35473215862121
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25717147541,103.774055602,2.46933,4.76876,6.01091,344.151,0.0174532925199,0.999756,2023-06-01 00:01:09,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25678608886,103.773883918,2.62367,5.09399,5.92016,339.214,5.81194640914,332.996,46.91108306145261
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25741573139,103.774029683,2.41789,4.65688,6.15054,351.599,0.10471975512,5.99854,2023-06-01 00:01:19,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25705160037,103.773853638,2.57222,4.98663,6.07549,348.077,5.9515727493,340.999,44.971209880072394
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25757217605,103.774037584,2.41789,4.65619,6.21686,356.17,0.12217304764,6.99829,2023-06-01 00:01:29,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25717277529,103.773847536,2.57222,4.98402,6.1453,352.154,6.00393262686,343.998,49.180576783230165
CTP MAKASSAR,YDEQ2   ,9181742,ID,,CS,14855,525120018,1.25789001533,103.774046885,2.46933,4.76258,6.2762,359.532,0.174532925199,9.99756,2023-06-01 00:01:39,False,PSA CAPELLA,9V5831  ,9830202,SG,,TU,333,563066540,1.25756976592,103.773843023,2.57222,4.99874,6.20115,357.994,6.0388392119,345.998,42.210065251752766
