name_cs,callsign_cs,imonumber_cs,flag_cs,length_cs,type_cs,grosstonnage_cs,mmsinumber_cs,latitudedegrees_cs,longitudedegrees_cs,speedoverground_cs,speedoverwater_cs,courseoverground_cs,courseoverwater_cs,headingoverground_cs,headingoverwater_cs,timestamp,is_stopped,name_tug,callsign_tug,imonumber_tug,flag_tug,length_tug,type_tug,grosstonnage_tug,mmsinumber_tug,latitudedegrees_tug,longitudedegrees_tug,speedoverground_tug,speedoverwater_tug,courseoverground_tug,courseoverwater_tug,headingoverground_tug,headingoverwater_tug,dist_m
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27455741098,103.751235517,4.32133,8.37734,5.2133,298.706,5.23598775598,299.998,2023-06-16 15:03:29,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27574158943,103.751801532,2.41789,4.65753,3.86067,220.938,3.94444410951,226.0,145.93642257110153
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27465878668,103.751011968,4.32133,8.38669,5.21504,298.822,5.23598775598,299.998,2023-06-16 15:03:39,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27562170773,103.751658569,2.778,5.05848,3.98633,225.623,4.04916386463,231.998,128.9622802498195
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27496109981,103.750468764,4.32133,8.38669,5.21504,298.822,5.23598775598,299.998,2023-06-16 15:03:49,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27538924564,103.75132304,3.18956,5.85255,4.15563,234.462,4.22369678983,241.996,106.23247591386439
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27511295497,103.750199855,4.32133,8.38669,5.21504,298.822,5.23598775598,299.998,2023-06-16 15:03:59,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27527996147,103.751082361,3.34389,6.5005,4.20101,240.829,4.27605666739,244.995,99.84798516933013
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27532577656,103.749825885,4.32133,8.38669,5.21504,298.822,5.23598775598,299.998,2023-06-16 15:04:09,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27518201533,103.750766579,3.65256,7.15073,4.32493,247.967,4.45058959259,254.998,105.78923045982671
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27540185176,103.749747585,4.21844,8.18423,5.24995,300.707,5.23598775598,299.998,2023-06-16 15:04:19,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27514532045,103.750231873,4.01267,7.81812,4.61291,264.006,4.79965544298,274.999,60.927008172928424
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.2756868402,103.749275193,4.21844,8.09081,5.24995,300.94,5.23598775598,298.998,2023-06-16 15:04:29,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27517082915,103.749936795,4.06411,7.91183,4.70017,269.437,4.86946861306,278.998,93.28238727368729
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.2758284382,103.749002977,4.167,8.08457,5.22377,299.215,5.21853446346,298.998,2023-06-16 15:04:39,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27529510163,103.749620767,4.06411,8.27642,4.70017,280.967,4.86946861306,278.998,90.73964189832138
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27612627267,103.748474067,4.167,8.08457,5.22377,299.215,5.21853446346,298.998,2023-06-16 15:04:49,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27553899155,103.749070809,4.57856,8.82874,5.05447,289.552,5.04400153826,288.995,93.08706301254715
PSA CONNECTIVITY,9V7551  ,9105968,SG,,CS,16800,563075940,1.27629118021,103.748176184,4.167,8.05812,5.22377,299.162,5.21853446346,298.998,2023-06-16 15:04:59,False,PSA OAK,9V3289  ,9853694,SG,,TU,491,563069230,1.27566136172,103.748753202,4.63,9.00034,5.07542,290.744,5.09636141582,291.995,94.96958143440679
